query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海卓然股份,['47266'],[],description,1,0,[],,['50161'],[0.48963192105293274],['description']
上海卓然股份,['47266'],[],description,3,0,[],,"['50161', '5432', '47198']","[0.48963192105293274, 0.46950215101242065, 0.4453125]","['description', 'description', 'description']"
上海宜众,['47266'],[],description,1,0,[],,['47198'],[0.5499544739723206],['description']
上海宜众,['47266'],[],description,3,0,[],,"['47198', '51457', '5273']","[0.5499544739723206, 0.5029573440551758, 0.4943141043186188]","['description', 'description', 'description']"
东莞市鑫华智能制造有限公司,['47266'],[],description,1,0,[],,['51457'],[0.4373703598976135],['description']
东莞市鑫华智能制造有限公司,['47266'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.4373703598976135, 0.43119072914123535, 0.43119072914123535]","['description', 'description', 'description']"
中冠,['47266'],[],description,1,0,[],,['5550'],[0.5012849569320679],['description']
中冠,['47266'],[],description,3,0,[],,"['5550', '4551', '51323']","[0.5012849569320679, 0.4507622718811035, 0.44907820224761963]","['description', 'description', 'description']"
中创伟业建设工程有限公司,['47266'],[],description,1,0,[],,['51457'],[0.4617035984992981],['description']
中创伟业建设工程有限公司,['47266'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.4617035984992981, 0.45869195461273193, 0.45869195461273193]","['description', 'description', 'description']"
中船动力集团有限公司,['47266'],[],description,1,0,[],,['51457'],[0.4358191192150116],['description']
中船动力集团有限公司,['47266'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.4358191192150116, 0.43054652214050293, 0.43054652214050293]","['description', 'description', 'description']"
义乌启元小学,['47266'],[],description,1,0,[],,['5917'],[0.4576777219772339],['description']
义乌启元小学,['47266'],[],description,3,0,[],,"['5917', '39537', '5273']","[0.4576777219772339, 0.4482688307762146, 0.41252392530441284]","['description', 'description', 'description']"
云南九洲医院,['47266'],[],description,1,0,[],,['39537'],[0.45844194293022156],['description']
云南九洲医院,['47266'],[],description,3,0,[],,"['39537', '47198', '51129']","[0.45844194293022156, 0.4338703453540802, 0.4014321565628052]","['description', 'description', 'description']"
云南石林景区在哪里,['47266'],[],description,1,0,[],,['39537'],[0.4339193105697632],['description']
云南石林景区在哪里,['47266'],[],description,3,0,[],,"['39537', '5671', '47242']","[0.4339193105697632, 0.4298531711101532, 0.4114319384098053]","['description', 'description', 'description']"
冠豸山在福建什么地方,['47266'],[],description,1,0,[],,['39537'],[0.3602945804595947],['description']
冠豸山在福建什么地方,['47266'],[],description,3,0,[],,"['39537', '5671', '47198']","[0.3602945804595947, 0.3477315902709961, 0.3418044149875641]","['description', 'description', 'description']"
包装箱厂,['47266'],[],description,1,0,[],,['5359'],[0.4670451879501343],['description']
包装箱厂,['47266'],[],description,3,0,[],,"['5359', '47198', '267']","[0.4670451879501343, 0.4329976439476013, 0.4308980107307434]","['description', 'description', 'description']"
北京华品博睿网络技术有限公司,['47266'],[],description,1,0,[],,['47242'],[0.581871747970581],['description']
北京华品博睿网络技术有限公司,['47266'],[],description,3,0,[],,"['47242', '50731', '28128']","[0.581871747970581, 0.5774960517883301, 0.5774960517883301]","['description', 'description', 'description']"
北京华德医院,['47266'],[],description,1,0,[],,['39537'],[0.46662089228630066],['description']
北京华德医院,['47266'],[],description,3,0,[],,"['39537', '47242', '5012']","[0.46662089228630066, 0.4581907093524933, 0.45484408736228943]","['description', 'description', 'description']"
北京银行,['47266'],[],description,1,0,[],,['47198'],[0.5301991105079651],['description']
北京银行,['47266'],[],description,3,0,[],,"['47198', '47242', '51323']","[0.5301991105079651, 0.5196841359138489, 0.4930022954940796]","['description', 'description', 'description']"
北海公园在哪里,['47266'],[],description,1,0,[],,['47242'],[0.499844491481781],['description']
北海公园在哪里,['47266'],[],description,3,0,[],,"['47242', '5671', '50192']","[0.499844491481781, 0.44750452041625977, 0.41049066185951233]","['description', 'description', 'description']"
华众汽车零部件有限公司,['47266'],[],description,1,0,[],,['5819'],[0.4587101936340332],['description']
华众汽车零部件有限公司,['47266'],[],description,3,0,[],,"['5819', '5359', '51457']","[0.4587101936340332, 0.4554632902145386, 0.44516652822494507]","['description', 'description', 'description']"
华康药业,['47266'],[],description,1,0,[],,['51457'],[0.4467777609825134],['description']
华康药业,['47266'],[],description,3,0,[],,"['51457', '47272', '5432']","[0.4467777609825134, 0.43272435665130615, 0.4280151128768921]","['description', 'description', 'description']"
华美整形美容医院,['47266'],[],description,1,0,[],,['39537'],[0.41414526104927063],['description']
华美整形美容医院,['47266'],[],description,3,0,[],,"['39537', '47198', '5012']","[0.41414526104927063, 0.3978492021560669, 0.38258492946624756]","['description', 'description', 'description']"
南京大校场是什么地方,['47266'],[],description,1,0,[],,['39537'],[0.5170819759368896],['description']
南京大校场是什么地方,['47266'],[],description,3,0,[],,"['39537', '4551', '5550']","[0.5170819759368896, 0.4243312478065491, 0.41604316234588623]","['description', 'description', 'description']"
南山寺,['47266'],[],description,1,0,[],,['5671'],[0.4970686435699463],['description']
南山寺,['47266'],[],description,3,0,[],,"['5671', '47242', '47198']","[0.4970686435699463, 0.4702438712120056, 0.4421316981315613]","['description', 'description', 'description']"
南站,['47266'],[],description,1,1,['47266'],1.0,['47266'],[0.5896515846252441],['description']
