query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
06年大年初四是几月几号,['61111'],[],description,1,0,[],,['51323'],[0.5280938148498535],['description']
06年大年初四是几月几号,['61111'],[],description,3,1,['61111'],3.0,"['51323', '5601', '61111']","[0.5280938148498535, 0.5096184015274048, 0.5045830011367798]","['description', 'description', 'description']"
11月26日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.6044096946716309],['description']
11月26日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.6044096946716309, 0.5890078544616699, 0.5754973292350769]","['description', 'description', 'description']"
1950年5月26日阳历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5377116799354553],['description']
1950年5月26日阳历是多少,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.5377116799354553, 0.5256438255310059, 0.5256249308586121]","['description', 'description', 'description']"
1953年6月阳历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5432333946228027],['description']
1953年6月阳历是多少,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.5432333946228027, 0.5281816720962524, 0.5271625518798828]","['description', 'description', 'description']"
1958年2月8日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5255454778671265],['description']
1958年2月8日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5255454778671265, 0.5196011662483215, 0.5077222585678101]","['description', 'description', 'description']"
1962年日历表,['61111'],[],description,1,0,[],,['5601'],[0.5745421648025513],['description']
1962年日历表,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.5745421648025513, 0.555445671081543, 0.5546689033508301]","['description', 'description', 'description']"
1965年6月25日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5333876609802246],['description']
1965年6月25日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5333876609802246, 0.5201792120933533, 0.512180745601654]","['description', 'description', 'description']"
1966年日历表,['61111'],[],description,1,0,[],,['5601'],[0.57368403673172],['description']
1966年日历表,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.57368403673172, 0.5539989471435547, 0.5523604154586792]","['description', 'description', 'description']"
1968年,['61111'],[],description,1,0,[],,['51323'],[0.4035851061344147],['description']
1968年,['61111'],[],description,3,0,[],,"['51323', '5601', '60293']","[0.4035851061344147, 0.39593398571014404, 0.3741511106491089]","['description', 'description', 'description']"
1968年7月8号农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5180948376655579],['description']
1968年7月8号农历是多少,['61111'],[],description,3,1,['61111'],2.0,"['62497', '61111', '5601']","[0.5180948376655579, 0.5025298595428467, 0.5016803741455078]","['description', 'description', 'description']"
1970年7月8日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5442339181900024],['description']
1970年7月8日农历是多少,['61111'],[],description,3,1,['61111'],2.0,"['62497', '61111', '5601']","[0.5442339181900024, 0.5330580472946167, 0.5286365747451782]","['description', 'description', 'description']"
1971年2月10日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5427782535552979],['description']
1971年2月10日农历是多少,['61111'],[],description,3,0,[],,"['62497', '5601', '51323']","[0.5427782535552979, 0.5232870578765869, 0.5036131143569946]","['description', 'description', 'description']"
1971年农历6月6日阳历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5335240364074707],['description']
1971年农历6月6日阳历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5335240364074707, 0.5259777307510376, 0.5124549269676208]","['description', 'description', 'description']"
1972年7月22日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5197548866271973],['description']
1972年7月22日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5197548866271973, 0.4969896376132965, 0.495585560798645]","['description', 'description', 'description']"
1974年阳历是几号,['61111'],[],description,1,0,[],,['51323'],[0.5690884590148926],['description']
1974年阳历是几号,['61111'],[],description,3,0,[],,"['51323', '62497', '5601']","[0.5690884590148926, 0.5652244091033936, 0.5636274814605713]","['description', 'description', 'description']"
1975年7月5日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5537047982215881],['description']
1975年7月5日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5537047982215881, 0.5304117798805237, 0.5299992561340332]","['description', 'description', 'description']"
1977年7月17日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5333807468414307],['description']
1977年7月17日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5333807468414307, 0.5178269147872925, 0.5063012838363647]","['description', 'description', 'description']"
1977年8.29号是几月几号,['61111'],[],description,1,0,[],,['62497'],[0.5180375576019287],['description']
1977年8.29号是几月几号,['61111'],[],description,3,0,[],,"['62497', '5601', '51323']","[0.5180375576019287, 0.5115141868591309, 0.4930456876754761]","['description', 'description', 'description']"
1978年3月3日农历是多少,['61111'],[],description,1,1,['61111'],1.0,['61111'],[0.5379169583320618],['description']
1978年3月3日农历是多少,['61111'],[],description,3,1,['61111'],1.0,"['61111', '5601', '62497']","[0.5379169583320618, 0.5352740287780762, 0.5304180383682251]","['description', 'description', 'description']"
1978年4月8日农历是多少,['61111'],[],description,1,1,['61111'],1.0,['61111'],[0.5468707084655762],['description']
1978年4月8日农历是多少,['61111'],[],description,3,1,['61111'],1.0,"['61111', '62497', '5601']","[0.5468707084655762, 0.539035975933075, 0.53305983543396]","['description', 'description', 'description']"
1978年万年历查询表,['61111'],[],description,1,0,[],,['5601'],[0.5286420583724976],['description']
1978年万年历查询表,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.5286420583724976, 0.5263842344284058, 0.5232331156730652]","['description', 'description', 'description']"
1979年农历12月初8,['61111'],[],description,1,1,['61111'],1.0,['61111'],[0.5044690370559692],['description']
1979年农历12月初8,['61111'],[],description,3,1,['61111'],1.0,"['61111', '5601', '62497']","[0.5044690370559692, 0.4821963906288147, 0.47661513090133667]","['description', 'description', 'description']"
1980年7月8日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5522121787071228],['description']
1980年7月8日农历是多少,['61111'],[],description,3,1,['61111'],2.0,"['62497', '61111', '5601']","[0.5522121787071228, 0.5365434288978577, 0.5354159474372864]","['description', 'description', 'description']"
1982年7月8日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5564709305763245],['description']
1982年7月8日农历是多少,['61111'],[],description,3,1,['61111'],2.0,"['62497', '61111', '5601']","[0.5564709305763245, 0.5378913283348083, 0.5334005951881409]","['description', 'description', 'description']"
1982年阳历是几月几号,['61111'],[],description,1,0,[],,['5601'],[0.5575741529464722],['description']
1982年阳历是几月几号,['61111'],[],description,3,0,[],,"['5601', '62497', '51323']","[0.5575741529464722, 0.5481798648834229, 0.536972165107727]","['description', 'description', 'description']"
1984年12月11日阳历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5266718864440918],['description']
1984年12月11日阳历是多少,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.5266718864440918, 0.5161916017532349, 0.5147743225097656]","['description', 'description', 'description']"
1984年6月25日,['61111'],[],description,1,0,[],,['5601'],[0.44441401958465576],['description']
1984年6月25日,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.44441401958465576, 0.43334200978279114, 0.4296838641166687]","['description', 'description', 'description']"
1986.1.1农历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5563298463821411],['description']
1986.1.1农历是多少,['61111'],[],description,3,0,[],,"['5601', '62497', '51323']","[0.5563298463821411, 0.5496256351470947, 0.5429653525352478]","['description', 'description', 'description']"
1986年12月初八阳历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5481972098350525],['description']
1986年12月初八阳历是多少,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.5481972098350525, 0.5462688207626343, 0.5263504981994629]","['description', 'description', 'description']"
1986年9月24日农历是多少,['61111'],[],description,1,0,[],,['62497'],[0.5402573347091675],['description']
1986年9月24日农历是多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '51323', '61111']","[0.5402573347091675, 0.5367047786712646, 0.5233157873153687]","['description', 'description', 'description']"
1987年5月1日农历多少,['61111'],[],description,1,0,[],,['62497'],[0.5607050061225891],['description']
1987年5月1日农历多少,['61111'],[],description,3,1,['61111'],3.0,"['62497', '5601', '61111']","[0.5607050061225891, 0.5384491086006165, 0.5352133512496948]","['description', 'description', 'description']"
1987年9月25日阳历是多少,['61111'],[],description,1,0,[],,['62497'],[0.6175709962844849],['description']
1987年9月25日阳历是多少,['61111'],[],description,3,0,[],,"['62497', '5601', '51323']","[0.6175709962844849, 0.6094064116477966, 0.5807046890258789]","['description', 'description', 'description']"
1987年农历10月18日是阳历几号,['61111'],[],description,1,0,[],,['5601'],[0.564014196395874],['description']
1987年农历10月18日是阳历几号,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.564014196395874, 0.5595764517784119, 0.5551706552505493]","['description', 'description', 'description']"
1987年日历,['61111'],[],description,1,0,[],,['5601'],[0.6462302803993225],['description']
1987年日历,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.6462302803993225, 0.6147613525390625, 0.6128839254379272]","['description', 'description', 'description']"
1987年阴历10月30日是阳历的几月几号,['61111'],[],description,1,0,[],,['5601'],[0.5499131679534912],['description']
1987年阴历10月30日是阳历的几月几号,['61111'],[],description,3,1,['61111'],3.0,"['5601', '62497', '61111']","[0.5499131679534912, 0.5406591296195984, 0.5299409627914429]","['description', 'description', 'description']"
1989年6月29日,['61111'],[],description,1,0,[],,['5601'],[0.4382559657096863],['description']
1989年6月29日,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.4382559657096863, 0.43110692501068115, 0.41258424520492554]","['description', 'description', 'description']"
1990年5月23日阳历是多少,['61111'],[],description,1,0,[],,['5601'],[0.5753482580184937],['description']
1990年5月23日阳历是多少,['61111'],[],description,3,1,['61111'],2.0,"['5601', '61111', '62497']","[0.5753482580184937, 0.5568845272064209, 0.5557901263237]","['description', 'description', 'description']"
1991.6.27,['61111'],[],description,1,0,[],,['5601'],[0.5735504627227783],['description']
1991.6.27,['61111'],[],description,3,1,['61111'],3.0,"['5601', '51323', '61111']","[0.5735504627227783, 0.5632044076919556, 0.540442168712616]","['description', 'description', 'description']"
1992年12月12日农历是多少,['61111'],[],description,1,1,['61111'],1.0,['61111'],[0.5277261137962341],['description']
