query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
15天的天气预报15天天气,['51482'],[],description,1,0,[],,['4982'],[0.6848526000976562],['description']
15天的天气预报15天天气,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6848526000976562, 0.6421627998352051, 0.6032755374908447]","['description', 'description', 'description']"
中央气象台天气,['51482'],[],description,1,0,[],,['4982'],[0.6205614805221558],['description']
中央气象台天气,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6205614805221558, 0.5482161641120911, 0.5119692087173462]","['description', 'description', 'description']"
临安的天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5736140012741089],['description']
临安的天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5736140012741089, 0.5297020673751831, 0.48298677802085876]","['description', 'description', 'description']"
临颍天气预报15天预,['51482'],[],description,1,0,[],,['4982'],[0.5740657448768616],['description']
临颍天气预报15天预,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5740657448768616, 0.5169128775596619, 0.5005214810371399]","['description', 'description', 'description']"
乌兰察布市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5462690591812134],['description']
乌兰察布市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5462690591812134, 0.4968147873878479, 0.4432620406150818]","['description', 'description', 'description']"
乐山天气预报,['51482'],[],description,1,0,[],,['4982'],[0.48211121559143066],['description']
乐山天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.48211121559143066, 0.46093061566352844, 0.40972253680229187]","['description', 'description', 'description']"
乾安天气预报15天查询,['51482'],[],description,1,0,[],,['4982'],[0.5732784271240234],['description']
乾安天气预报15天查询,['51482'],[],description,3,0,[],,"['4982', '61277', '4999']","[0.5732784271240234, 0.5089757442474365, 0.48900318145751953]","['description', 'description', 'description']"
于里镇天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5611778497695923],['description']
于里镇天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5611778497695923, 0.5134583711624146, 0.48005539178848267]","['description', 'description', 'description']"
云南昆明天气预报,['51482'],[],description,1,0,[],,['4982'],[0.57826167345047],['description']
云南昆明天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.57826167345047, 0.49435535073280334, 0.4626711308956146]","['description', 'description', 'description']"
五沟镇天气预报15天查询,['51482'],[],description,1,0,[],,['4982'],[0.5501490831375122],['description']
五沟镇天气预报15天查询,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5501490831375122, 0.48999136686325073, 0.4723050892353058]","['description', 'description', 'description']"
仁寿天气预报15天查询,['51482'],[],description,1,0,[],,['4982'],[0.5961414575576782],['description']
仁寿天气预报15天查询,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5961414575576782, 0.511389970779419, 0.4997720718383789]","['description', 'description', 'description']"
今天24小时天气预报,['51482'],[],description,1,0,[],,['4982'],[0.6501880288124084],['description']
今天24小时天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6501880288124084, 0.6206101179122925, 0.5261611938476562]","['description', 'description', 'description']"
伊犁天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5460867285728455],['description']
伊犁天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5460867285728455, 0.5053917169570923, 0.4725133180618286]","['description', 'description', 'description']"
佛山天气,['51482'],[],description,1,0,[],,['4982'],[0.5761764645576477],['description']
佛山天气,['51482'],[],description,3,0,[],,"['4982', '4999', '62106']","[0.5761764645576477, 0.5481148958206177, 0.4838835299015045]","['description', 'description', 'description']"
保定天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5287812948226929],['description']
保定天气预报,['51482'],[],description,3,0,[],,"['4982', '60874', '4999']","[0.5287812948226929, 0.5250876545906067, 0.4649389386177063]","['description', 'description', 'description']"
八面城镇天气,['51482'],[],description,1,0,[],,['4982'],[0.5198272466659546],['description']
八面城镇天气,['51482'],[],description,3,0,[],,"['4982', '61277', '4999']","[0.5198272466659546, 0.4791299104690552, 0.4781002104282379]","['description', 'description', 'description']"
公主岭天气预报,['51482'],[],description,1,0,[],,['4982'],[0.4342615306377411],['description']
公主岭天气预报,['51482'],[],description,3,0,[],,"['4982', '61277', '4999']","[0.4342615306377411, 0.37785038352012634, 0.37715280055999756]","['description', 'description', 'description']"
六安市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5207833051681519],['description']
六安市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5207833051681519, 0.46786588430404663, 0.41797563433647156]","['description', 'description', 'description']"
六盘水天气预报15天查询,['51482'],[],description,1,0,[],,['4982'],[0.5863649845123291],['description']
六盘水天气预报15天查询,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5863649845123291, 0.493658185005188, 0.4871601462364197]","['description', 'description', 'description']"
兰州市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5121568441390991],['description']
兰州市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5121568441390991, 0.47358518838882446, 0.4320375919342041]","['description', 'description', 'description']"
内蒙古赤峰市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.524482250213623],['description']
内蒙古赤峰市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.524482250213623, 0.4752585291862488, 0.45119011402130127]","['description', 'description', 'description']"
勐腊县的天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5064710378646851],['description']
勐腊县的天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5064710378646851, 0.44242560863494873, 0.4345371127128601]","['description', 'description', 'description']"
北京天气预报情况,['51482'],[],description,1,0,[],,['4982'],[0.6236081719398499],['description']
北京天气预报情况,['51482'],[],description,3,0,[],,"['4982', '4999', '47242']","[0.6236081719398499, 0.5574828386306763, 0.5016555190086365]","['description', 'description', 'description']"
北川县天气预报,['51482'],[],description,1,0,[],,['4982'],[0.4796435236930847],['description']
北川县天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.4796435236930847, 0.40769222378730774, 0.398868203163147]","['description', 'description', 'description']"
南京天气今天,['51482'],[],description,1,0,[],,['4982'],[0.565143346786499],['description']
南京天气今天,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.565143346786499, 0.5342419147491455, 0.48320794105529785]","['description', 'description', 'description']"
南皮天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5085124969482422],['description']
南皮天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5085124969482422, 0.43441522121429443, 0.40299755334854126]","['description', 'description', 'description']"
南通天气预报15天准确一览表,['51482'],[],description,1,0,[],,['4982'],[0.6307346820831299],['description']
南通天气预报15天准确一览表,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6307346820831299, 0.5594561100006104, 0.5415419340133667]","['description', 'description', 'description']"
南通市通州区天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5422489643096924],['description']
南通市通州区天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5422489643096924, 0.47859615087509155, 0.4494647681713104]","['description', 'description', 'description']"
南阳市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5344528555870056],['description']
南阳市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5344528555870056, 0.45805928111076355, 0.43399810791015625]","['description', 'description', 'description']"
南雄市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.4845801591873169],['description']
南雄市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.4845801591873169, 0.4066142737865448, 0.39053162932395935]","['description', 'description', 'description']"
吉林大安市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.508926510810852],['description']
吉林大安市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.508926510810852, 0.44272536039352417, 0.42713463306427]","['description', 'description', 'description']"
同仁天气预报,['51482'],[],description,1,0,[],,['4982'],[0.6171939373016357],['description']
同仁天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6171939373016357, 0.5869149565696716, 0.5574824810028076]","['description', 'description', 'description']"
周口市天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5275643467903137],['description']
周口市天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5275643467903137, 0.48080509901046753, 0.4429178833961487]","['description', 'description', 'description']"
周天气预报一周 7天,['51482'],[],description,1,0,[],,['4982'],[0.6636571884155273],['description']
周天气预报一周 7天,['51482'],[],description,3,0,[],,"['4982', '61277', '4999']","[0.6636571884155273, 0.6159939765930176, 0.6101199388504028]","['description', 'description', 'description']"
和县天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5330815315246582],['description']
和县天气预报,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5330815315246582, 0.4951978921890259, 0.453978031873703]","['description', 'description', 'description']"
唐山15天天气预报情况查询,['51482'],[],description,1,0,[],,['4982'],[0.6174746155738831],['description']
唐山15天天气预报情况查询,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.6174746155738831, 0.5954548716545105, 0.5565183162689209]","['description', 'description', 'description']"
嘉兴天气,['51482'],[],description,1,0,[],,['4982'],[0.5790423154830933],['description']
嘉兴天气,['51482'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5790423154830933, 0.5298861265182495, 0.5041124820709229]","['description', 'description', 'description']"
四川遂宁天气预报,['51482'],[],description,1,0,[],,['4982'],[0.5559670925140381],['description']
