query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海到慈溪的大巴路线,['62106'],[],description,1,0,[],,['60874'],[0.4468814730644226],['description']
上海到慈溪的大巴路线,['62106'],[],description,3,0,[],,"['60874', '5851', '47190']","[0.4468814730644226, 0.445781409740448, 0.4285205900669098]","['description', 'description', 'description']"
上海到湖州长途汽车站时刻表,['62106'],[],description,1,0,[],,['5851'],[0.526655912399292],['description']
上海到湖州长途汽车站时刻表,['62106'],[],description,3,0,[],,"['5851', '60874', '60872']","[0.526655912399292, 0.467922568321228, 0.42635083198547363]","['description', 'description', 'description']"
上海到舟山大巴时刻表,['62106'],[],description,1,0,[],,['5851'],[0.5004022717475891],['description']
上海到舟山大巴时刻表,['62106'],[],description,3,0,[],,"['5851', '60868', '60874']","[0.5004022717475891, 0.4387526512145996, 0.42911744117736816]","['description', 'description', 'description']"
上海南站长途汽车站到江都时刻表,['62106'],[],description,1,0,[],,['5851'],[0.4611992835998535],['description']
上海南站长途汽车站到江都时刻表,['62106'],[],description,3,0,[],,"['5851', '60874', '60872']","[0.4611992835998535, 0.44343864917755127, 0.4271019995212555]","['description', 'description', 'description']"
东营到德州的汽车时刻表和票价,['62106'],[],description,1,0,[],,['60874'],[0.5274289846420288],['description']
东营到德州的汽车时刻表和票价,['62106'],[],description,3,0,[],,"['60874', '5851', '60872']","[0.5274289846420288, 0.4631041884422302, 0.4181724190711975]","['description', 'description', 'description']"
义乌到兰溪汽车时刻表查询,['62106'],[],description,1,0,[],,['5851'],[0.4970836043357849],['description']
义乌到兰溪汽车时刻表查询,['62106'],[],description,3,0,[],,"['5851', '60874', '47190']","[0.4970836043357849, 0.4782373905181885, 0.4341343343257904]","['description', 'description', 'description']"
乌兰浩特到扎旗客车时刻表查询,['62106'],[],description,1,0,[],,['60874'],[0.46690821647644043],['description']
乌兰浩特到扎旗客车时刻表查询,['62106'],[],description,3,0,[],,"['60874', '5851', '60872']","[0.46690821647644043, 0.4558558464050293, 0.389428973197937]","['description', 'description', 'description']"
乌鲁木齐到昌吉,['62106'],[],description,1,0,[],,['5851'],[0.5416326522827148],['description']
乌鲁木齐到昌吉,['62106'],[],description,3,0,[],,"['5851', '47266', '47190']","[0.5416326522827148, 0.48246172070503235, 0.48201557993888855]","['description', 'description', 'description']"
乐山到威远汽车时刻表查询,['62106'],[],description,1,0,[],,['60874'],[0.4321760833263397],['description']
