query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海地图全图高清版,['47190'],[],description,1,0,[],,['46679'],[0.5544553995132446],['description']
上海地图全图高清版,['47190'],[],description,3,0,[],,"['46679', '5012', '62306']","[0.5544553995132446, 0.39463335275650024, 0.3800004720687866]","['description', 'description', 'description']"
上海属于那个省份,['47190'],[],description,1,0,[],,['46679'],[0.538612961769104],['description']
上海属于那个省份,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.538612961769104, 0.4690482020378113, 0.4191135764122009]","['description', 'description', 'description']"
东乌旗属于哪个市,['47190'],[],description,1,0,[],,['46679'],[0.4107309579849243],['description']
东乌旗属于哪个市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.4107309579849243, 0.3994497060775757, 0.37905511260032654]","['description', 'description', 'description']"
东台市属于哪个省份,['47190'],[],description,1,0,[],,['46679'],[0.42155125737190247],['description']
东台市属于哪个省份,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.42155125737190247, 0.40608280897140503, 0.37914544343948364]","['description', 'description', 'description']"
东莞地图详细,['47190'],[],description,1,0,[],,['46679'],[0.6104832887649536],['description']
东莞地图详细,['47190'],[],description,3,0,[],,"['46679', '47198', '47242']","[0.6104832887649536, 0.5436489582061768, 0.5092028975486755]","['description', 'description', 'description']"
中国地图,['47190'],[],description,1,0,[],,['46679'],[0.5921061038970947],['description']
中国地图,['47190'],[],description,3,0,[],,"['46679', '51323', '62306']","[0.5921061038970947, 0.46774372458457947, 0.4319976568222046]","['description', 'description', 'description']"
义乌市属于哪个市,['47190'],[],description,1,0,[],,['46679'],[0.44529998302459717],['description']
义乌市属于哪个市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.44529998302459717, 0.4090093672275543, 0.40017423033714294]","['description', 'description', 'description']"
乐陵是哪个省哪个市的,['47190'],[],description,1,0,[],,['39537'],[0.38804250955581665],['description']
乐陵是哪个省哪个市的,['47190'],[],description,3,0,[],,"['39537', '46679', '47198']","[0.38804250955581665, 0.37919726967811584, 0.36707836389541626]","['description', 'description', 'description']"
九江市地图,['47190'],[],description,1,0,[],,['46679'],[0.5547791719436646],['description']
九江市地图,['47190'],[],description,3,0,[],,"['46679', '62306', '62106']","[0.5547791719436646, 0.41805464029312134, 0.41802942752838135]","['description', 'description', 'description']"
云南怒江州地图全图,['47190'],[],description,1,0,[],,['46679'],[0.4808439016342163],['description']
云南怒江州地图全图,['47190'],[],description,3,0,[],,"['46679', '5917', '47198']","[0.4808439016342163, 0.3467854857444763, 0.33295896649360657]","['description', 'description', 'description']"
云南省地图上,['47190'],[],description,1,0,[],,['46679'],[0.5794718861579895],['description']
云南省地图上,['47190'],[],description,3,0,[],,"['46679', '47198', '39537']","[0.5794718861579895, 0.49199432134628296, 0.4722379446029663]","['description', 'description', 'description']"
从江县属于哪个市,['47190'],[],description,1,0,[],,['46679'],[0.40492528676986694],['description']
从江县属于哪个市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.40492528676986694, 0.3766806721687317, 0.3496139645576477]","['description', 'description', 'description']"
余姚属于哪个市,['47190'],[],description,1,0,[],,['46679'],[0.44854554533958435],['description']
余姚属于哪个市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.44854554533958435, 0.4348769783973694, 0.40144801139831543]","['description', 'description', 'description']"
保定地区的地图,['47190'],[],description,1,0,[],,['46679'],[0.5704195499420166],['description']
保定地区的地图,['47190'],[],description,3,0,[],,"['46679', '60874', '47242']","[0.5704195499420166, 0.49831268191337585, 0.4467841386795044]","['description', 'description', 'description']"
克里米亚地图,['47190'],[],description,1,0,[],,['46679'],[0.5261192321777344],['description']
克里米亚地图,['47190'],[],description,3,0,[],,"['46679', '62306', '62106']","[0.5261192321777344, 0.4132139980792999, 0.4090040326118469]","['description', 'description', 'description']"
兰州看黄河的最佳地点是哪里,['47190'],[],description,1,0,[],,['47198'],[0.4364181160926819],['description']
兰州看黄河的最佳地点是哪里,['47190'],[],description,3,0,[],,"['47198', '47242', '62106']","[0.4364181160926819, 0.4166032671928406, 0.4103460907936096]","['description', 'description', 'description']"
内蒙古属于哪个省市,['47190'],[],description,1,0,[],,['46679'],[0.4801751971244812],['description']
内蒙古属于哪个省市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.4801751971244812, 0.44277700781822205, 0.37526488304138184]","['description', 'description', 'description']"
内蒙古自治区地图,['47190'],[],description,1,0,[],,['46679'],[0.5454304218292236],['description']
内蒙古自治区地图,['47190'],[],description,3,0,[],,"['46679', '62306', '5917']","[0.5454304218292236, 0.3682180643081665, 0.367023229598999]","['description', 'description', 'description']"
凉山州有哪些区县,['47190'],[],description,1,0,[],,['46679'],[0.4971478581428528],['description']
凉山州有哪些区县,['47190'],[],description,3,0,[],,"['46679', '47198', '47272']","[0.4971478581428528, 0.40031543374061584, 0.39599180221557617]","['description', 'description', 'description']"
包头在哈尔滨哪个方向,['47190'],[],description,1,0,[],,['47198'],[0.42270904779434204],['description']
包头在哈尔滨哪个方向,['47190'],[],description,3,0,[],,"['47198', '47242', '50192']","[0.42270904779434204, 0.42134714126586914, 0.405677855014801]","['description', 'description', 'description']"
化洲市在哪个省,['47190'],[],description,1,0,[],,['46679'],[0.4788056015968323],['description']
化洲市在哪个省,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.4788056015968323, 0.4358196258544922, 0.4342263340950012]","['description', 'description', 'description']"
南宁在哪里,['47190'],[],description,1,0,[],,['47198'],[0.5207892656326294],['description']
南宁在哪里,['47190'],[],description,3,0,[],,"['47198', '39537', '47242']","[0.5207892656326294, 0.47977718710899353, 0.45798182487487793]","['description', 'description', 'description']"
南昌属于江西的哪个位置,['47190'],[],description,1,0,[],,['39537'],[0.48153984546661377],['description']
南昌属于江西的哪个位置,['47190'],[],description,3,0,[],,"['39537', '47198', '46679']","[0.48153984546661377, 0.45721331238746643, 0.45261266827583313]","['description', 'description', 'description']"
南通属于哪个省份,['47190'],[],description,1,0,[],,['39537'],[0.47560492157936096],['description']
南通属于哪个省份,['47190'],[],description,3,0,[],,"['39537', '46679', '47198']","[0.47560492157936096, 0.462832510471344, 0.4434174597263336]","['description', 'description', 'description']"
合肥属于哪个省份,['47190'],[],description,1,0,[],,['39537'],[0.4837469458580017],['description']
合肥属于哪个省份,['47190'],[],description,3,0,[],,"['39537', '46679', '47198']","[0.4837469458580017, 0.47393396496772766, 0.43388259410858154]","['description', 'description', 'description']"
吉林地区地图,['47190'],[],description,1,0,[],,['46679'],[0.5828462243080139],['description']
吉林地区地图,['47190'],[],description,3,0,[],,"['46679', '62106', '47198']","[0.5828462243080139, 0.39278578758239746, 0.3913349509239197]","['description', 'description', 'description']"
商洛市地图,['47190'],[],description,1,0,[],,['46679'],[0.5425806045532227],['description']
商洛市地图,['47190'],[],description,3,0,[],,"['46679', '47198', '62306']","[0.5425806045532227, 0.3982588052749634, 0.3868259787559509]","['description', 'description', 'description']"
商洛市属于哪个市,['47190'],[],description,1,0,[],,['46679'],[0.45181360840797424],['description']
商洛市属于哪个市,['47190'],[],description,3,0,[],,"['46679', '39537', '47198']","[0.45181360840797424, 0.42687708139419556, 0.4013785123825073]","['description', 'description', 'description']"
四川地图,['47190'],[],description,1,0,[],,['46679'],[0.6120561957359314],['description']
四川地图,['47190'],[],description,3,0,[],,"['46679', '47198', '62106']","[0.6120561957359314, 0.4705788493156433, 0.46602535247802734]","['description', 'description', 'description']"
大连属于哪里,['47190'],[],description,1,0,[],,['39537'],[0.4925810694694519],['description']
大连属于哪里,['47190'],[],description,3,0,[],,"['39537', '47198', '46679']","[0.4925810694694519, 0.485792875289917, 0.47008344531059265]","['description', 'description', 'description']"
天水在哪,['47190'],[],description,1,0,[],,['47198'],[0.5098490118980408],['description']
天水在哪,['47190'],[],description,3,0,[],,"['47198', '39537', '62106']","[0.5098490118980408, 0.4855663478374481, 0.464689701795578]","['description', 'description', 'description']"
天水市西部指哪个县,['47190'],[],description,1,0,[],,['46679'],[0.4247051477432251],['description']
天水市西部指哪个县,['47190'],[],description,3,0,[],,"['46679', '47198', '39537']","[0.4247051477432251, 0.41749876737594604, 0.3860485553741455]","['description', 'description', 'description']"
太原属于哪里,['47190'],[],description,1,0,[],,['39537'],[0.5052385330200195],['description']
太原属于哪里,['47190'],[],description,3,0,[],,"['39537', '47198', '46679']","[0.5052385330200195, 0.4675629138946533, 0.46195685863494873]","['description', 'description', 'description']"
安庆是在哪里,['47190'],[],description,1,0,[],,['47198'],[0.48700085282325745],['description']
安庆是在哪里,['47190'],[],description,3,0,[],,"['47198', '39537', '5671']","[0.48700085282325745, 0.47605496644973755, 0.41724830865859985]","['description', 'description', 'description']"
安徽地区地图,['47190'],[],description,1,0,[],,['46679'],[0.5927925109863281],['description']
安徽地区地图,['47190'],[],description,3,0,[],,"['46679', '47198', '62306']","[0.5927925109863281, 0.4360176920890808, 0.41229915618896484]","['description', 'description', 'description']"
