query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
()下()(),['51388'],[],description,1,0,[],,['51382'],[0.5124003887176514],['description']
()下()(),['51388'],[],description,3,1,['51388'],3.0,"['51382', '51387', '51388']","[0.5124003887176514, 0.5014261603355408, 0.49083176255226135]","['description', 'description', 'description']"
aabc式的词语,['51388'],[],description,1,0,[],,['51387'],[0.5638353824615479],['description']
aabc式的词语,['51388'],[],description,3,1,['51388'],3.0,"['51387', '51386', '51388']","[0.5638353824615479, 0.4890672564506531, 0.4635658860206604]","['description', 'description', 'description']"
abab式的四字词语,['51388'],[],description,1,0,[],,['51387'],[0.5088812112808228],['description']
abab式的四字词语,['51388'],[],description,3,1,['51388'],2.0,"['51387', '51388', '51382']","[0.5088812112808228, 0.4400026798248291, 0.4390724301338196]","['description', 'description', 'description']"
abac的四字词语,['51388'],[],description,1,0,[],,['51387'],[0.5344521999359131],['description']
abac的四字词语,['51388'],[],description,3,1,['51388'],3.0,"['51387', '51382', '51388']","[0.5344521999359131, 0.5144383311271667, 0.5118703842163086]","['description', 'description', 'description']"
"abb,的词语",['51388'],[],description,1,0,[],,['51387'],[0.5915218591690063],['description']
"abb,的词语",['51388'],[],description,3,1,['51388'],3.0,"['51387', '51386', '51388']","[0.5915218591690063, 0.5463852286338806, 0.5322197675704956]","['description', 'description', 'description']"
abcc的四字词语,['51388'],[],description,1,0,[],,['51387'],[0.505281388759613],['description']
abcc的四字词语,['51388'],[],description,3,1,['51388'],3.0,"['51387', '51382', '51388']","[0.505281388759613, 0.4650351107120514, 0.4625996947288513]","['description', 'description', 'description']"
一什么什么什么,['51388'],[],description,1,0,[],,['51382'],[0.557762086391449],['description']
一什么什么什么,['51388'],[],description,3,0,[],,"['51382', '51379', '51387']","[0.557762086391449, 0.552064836025238, 0.5469115972518921]","['description', 'description', 'description']"
三的成语,['51388'],[],description,1,0,[],,['51387'],[0.5236907005310059],['description']
三的成语,['51388'],[],description,3,0,[],,"['51387', '52336', '51382']","[0.5236907005310059, 0.5129220485687256, 0.48857560753822327]","['description', 'description', 'description']"
下字开头的成语,['51388'],[],description,1,0,[],,['51379'],[0.5301111936569214],['description']
下字开头的成语,['51388'],[],description,3,0,[],,"['51379', '51382', '51387']","[0.5301111936569214, 0.5084658861160278, 0.48645272850990295]","['description', 'description', 'description']"
不拿当回事用成词语怎么说,['51388'],[],description,1,0,[],,['51387'],[0.5066152811050415],['description']
不拿当回事用成词语怎么说,['51388'],[],description,3,1,['51388'],3.0,"['51387', '51386', '51388']","[0.5066152811050415, 0.48392173647880554, 0.4689207375049591]","['description', 'description', 'description']"
丑字开头的成语,['51388'],[],description,1,0,[],,['51379'],[0.5046935081481934],['description']
丑字开头的成语,['51388'],[],description,3,0,[],,"['51379', '52336', '51382']","[0.5046935081481934, 0.4812898635864258, 0.4812847375869751]","['description', 'description', 'description']"
为了别人牺牲自己的成语,['51388'],[],description,1,0,[],,['52336'],[0.4116453230381012],['description']
为了别人牺牲自己的成语,['51388'],[],description,3,0,[],,"['52336', '51387', '52523']","[0.4116453230381012, 0.40018028020858765, 0.3928769528865814]","['description', 'description', 'description']"
主字开头的词语,['51388'],[],description,1,0,[],,['51379'],[0.5660820007324219],['description']
主字开头的词语,['51388'],[],description,3,0,[],,"['51379', '51382', '51387']","[0.5660820007324219, 0.558648943901062, 0.5211403965950012]","['description', 'description', 'description']"
了结尾的二字词语有哪些,['51388'],[],description,1,0,[],,['51387'],[0.5818799734115601],['description']
了结尾的二字词语有哪些,['51388'],[],description,3,0,[],,"['51387', '51379', '51386']","[0.5818799734115601, 0.5496989488601685, 0.5379288196563721]","['description', 'description', 'description']"
争的成语,['51388'],[],description,1,0,[],,['51387'],[0.48861372470855713],['description']
争的成语,['51388'],[],description,3,0,[],,"['51387', '51382', '52336']","[0.48861372470855713, 0.4776175618171692, 0.4766085743904114]","['description', 'description', 'description']"
二年级四字成语大全,['51388'],[],description,1,0,[],,['51387'],[0.47000056505203247],['description']
二年级四字成语大全,['51388'],[],description,3,0,[],,"['51387', '51382', '52336']","[0.47000056505203247, 0.4549254775047302, 0.446504145860672]","['description', 'description', 'description']"
五年级上册语文词语表,['51388'],[],description,1,0,[],,['51380'],[0.49424850940704346],['description']
五年级上册语文词语表,['51388'],[],description,3,1,['51388'],2.0,"['51380', '51388', '51382']","[0.49424850940704346, 0.4888008236885071, 0.48635658621788025]","['description', 'description', 'description']"
什么举什么什么,['51388'],[],description,1,0,[],,['51387'],[0.5631327629089355],['description']
什么举什么什么,['51388'],[],description,3,0,[],,"['51387', '51386', '51382']","[0.5631327629089355, 0.5434032678604126, 0.5344350337982178]","['description', 'description', 'description']"
什么什么度什么成语,['51388'],[],description,1,0,[],,['51387'],[0.5562824606895447],['description']
什么什么度什么成语,['51388'],[],description,3,0,[],,"['51387', '52336', '51386']","[0.5562824606895447, 0.49766361713409424, 0.4888729453086853]","['description', 'description', 'description']"
什么什么清什么,['51388'],[],description,1,1,['51388'],1.0,['51388'],[0.5274599194526672],['description']
什么什么清什么,['51388'],[],description,3,1,['51388'],1.0,"['51388', '51387', '51381']","[0.5274599194526672, 0.5140953063964844, 0.5127715468406677]","['description', 'description', 'description']"
什么什么面什么成语,['51388'],[],description,1,0,[],,['51387'],[0.49892380833625793],['description']
什么什么面什么成语,['51388'],[],description,3,0,[],,"['51387', '51386', '51382']","[0.49892380833625793, 0.4661499261856079, 0.4655989408493042]","['description', 'description', 'description']"
什么代什么什么成语,['51388'],[],description,1,0,[],,['51387'],[0.5189743041992188],['description']
什么代什么什么成语,['51388'],[],description,3,0,[],,"['51387', '52336', '51379']","[0.5189743041992188, 0.4823293387889862, 0.47819983959198]","['description', 'description', 'description']"
什么林什么竹,['51388'],[],description,1,0,[],,['51382'],[0.4842092990875244],['description']
什么林什么竹,['51388'],[],description,3,1,['51388'],3.0,"['51382', '51381', '51388']","[0.4842092990875244, 0.47630923986434937, 0.46452224254608154]","['description', 'description', 'description']"
什么的四字成语,['51388'],[],description,1,0,[],,['51387'],[0.5492077469825745],['description']
什么的四字成语,['51388'],[],description,3,0,[],,"['51387', '52336', '51382']","[0.5492077469825745, 0.5243831872940063, 0.5065011382102966]","['description', 'description', 'description']"
仔细的成语,['51388'],[],description,1,0,[],,['51387'],[0.5638848543167114],['description']
仔细的成语,['51388'],[],description,3,0,[],,"['51387', '52336', '51386']","[0.5638848543167114, 0.5514957904815674, 0.5486124157905579]","['description', 'description', 'description']"
休戚什么什么成语,['51388'],[],description,1,0,[],,['51387'],[0.4673774242401123],['description']
