query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
三亚旅游景点有哪些,['5851'],[],description,1,0,[],,['5671'],[0.555519163608551],['description']
三亚旅游景点有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.555519163608551, 0.5441901683807373, 0.5270774364471436]","['description', 'description', 'description']"
上海必去十大景点有哪些,['5851'],[],description,1,0,[],,['62106'],[0.48474687337875366],['description']
上海必去十大景点有哪些,['5851'],[],description,3,0,[],,"['62106', '62306', '47242']","[0.48474687337875366, 0.4819422662258148, 0.4686006009578705]","['description', 'description', 'description']"
上海有哪些五a景区,['5851'],[],description,1,0,[],,['5671'],[0.5062834620475769],['description']
上海有哪些五a景区,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.5062834620475769, 0.48796868324279785, 0.47370532155036926]","['description', 'description', 'description']"
上海有哪些地方好玩,['5851'],[],description,1,0,[],,['62106'],[0.4874260425567627],['description']
上海有哪些地方好玩,['5851'],[],description,3,0,[],,"['62106', '62306', '47198']","[0.4874260425567627, 0.4795215129852295, 0.47592681646347046]","['description', 'description', 'description']"
临沂旅游景点大全,['5851'],[],description,1,0,[],,['5671'],[0.502041757106781],['description']
临沂旅游景点大全,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.502041757106781, 0.4732939600944519, 0.4629162549972534]","['description', 'description', 'description']"
临沂景区有哪些,['5851'],[],description,1,0,[],,['5671'],[0.5602715611457825],['description']
临沂景区有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.5602715611457825, 0.48354676365852356, 0.4768456220626831]","['description', 'description', 'description']"
丽水旅游景点推荐,['5851'],[],description,1,0,[],,['5671'],[0.4815428853034973],['description']
丽水旅游景点推荐,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.4815428853034973, 0.4786829352378845, 0.4697393774986267]","['description', 'description', 'description']"
丽江必去景点有哪些,['5851'],[],description,1,0,[],,['5671'],[0.49112462997436523],['description']
丽江必去景点有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.49112462997436523, 0.4735450744628906, 0.47067177295684814]","['description', 'description', 'description']"
乌鲁木齐儿童游玩的地方有哪些,['5851'],[],description,1,0,[],,['5671'],[0.44984865188598633],['description']
乌鲁木齐儿童游玩的地方有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.44984865188598633, 0.43709009885787964, 0.42798522114753723]","['description', 'description', 'description']"
乌鲁木齐有哪些景点,['5851'],[],description,1,0,[],,['62106'],[0.5105948448181152],['description']
乌鲁木齐有哪些景点,['5851'],[],description,3,0,[],,"['62106', '5671', '62306']","[0.5105948448181152, 0.5038096308708191, 0.5035362243652344]","['description', 'description', 'description']"
乐山市旅游景点有哪些,['5851'],[],description,1,0,[],,['5671'],[0.486740380525589],['description']
乐山市旅游景点有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.486740380525589, 0.4655998647212982, 0.4606447219848633]","['description', 'description', 'description']"
佳木斯市旅游景点有哪些,['5851'],[],description,1,0,[],,['5671'],[0.4546360969543457],['description']
佳木斯市旅游景点有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.4546360969543457, 0.4529848098754883, 0.44065552949905396]","['description', 'description', 'description']"
六安旅游景点有哪些,['5851'],[],description,1,0,[],,['5671'],[0.4968146085739136],['description']
六安旅游景点有哪些,['5851'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.4968146085739136, 0.4719036817550659, 0.4583008587360382]","['description', 'description', 'description']"
兰州有哪些景点,['5851'],[],description,1,0,[],,['62306'],[0.4909226894378662],['description']
兰州有哪些景点,['5851'],[],description,3,0,[],,"['62306', '62106', '47198']","[0.4909226894378662, 0.4882321357727051, 0.47979193925857544]","['description', 'description', 'description']"
北京好玩的地方有哪些,['5851'],[],description,1,0,[],,['47242'],[0.49553143978118896],['description']
北京好玩的地方有哪些,['5851'],[],description,3,0,[],,"['47242', '62106', '62306']","[0.49553143978118896, 0.46970894932746887, 0.4681411683559418]","['description', 'description', 'description']"
北京旅游景点有哪些,['5851'],[],description,1,0,[],,['47242'],[0.5623133182525635],['description']
北京旅游景点有哪些,['5851'],[],description,3,0,[],,"['47242', '5671', '62106']","[0.5623133182525635, 0.5547999143600464, 0.5442081689834595]","['description', 'description', 'description']"
北京著名景点都有哪些,['5851'],[],description,1,0,[],,['47242'],[0.5295817852020264],['description']
北京著名景点都有哪些,['5851'],[],description,3,0,[],,"['47242', '5671', '62306']","[0.5295817852020264, 0.5134633779525757, 0.4992683529853821]","['description', 'description', 'description']"
南京有哪些景点好玩,['5851'],[],description,1,0,[],,['47198'],[0.4863416850566864],['description']
南京有哪些景点好玩,['5851'],[],description,3,0,[],,"['47198', '5671', '62106']","[0.4863416850566864, 0.48499906063079834, 0.48297810554504395]","['description', 'description', 'description']"
南京漂流的地方,['5851'],[],description,1,0,[],,['47198'],[0.4635119140148163],['description']
