query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
chapman多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.5361571311950684],['description']
chapman多少钱一包,['5881'],[],description,3,0,[],,"['61800', '60338', '60540']","[0.5361571311950684, 0.516386091709137, 0.4622657299041748]","['description', 'description', 'description']"
cigaronne价格表图片,['5881'],[],description,1,0,[],,['61800'],[0.5504454374313354],['description']
cigaronne价格表图片,['5881'],[],description,3,0,[],,"['61800', '50760', '51590']","[0.5504454374313354, 0.3946630358695984, 0.39343154430389404]","['description', 'description', 'description']"
esse香烟价格,['5881'],[],description,1,0,[],,['61800'],[0.5638515949249268],['description']
esse香烟价格,['5881'],[],description,3,0,[],,"['61800', '60338', '5544']","[0.5638515949249268, 0.4503737688064575, 0.4030500650405884]","['description', 'description', 'description']"
一品黄山多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.5485311150550842],['description']
一品黄山多少钱一包,['5881'],[],description,3,0,[],,"['61800', '51590', '60338']","[0.5485311150550842, 0.39133942127227783, 0.37129294872283936]","['description', 'description', 'description']"
七匹狼香烟价格,['5881'],[],description,1,0,[],,['61800'],[0.5410082340240479],['description']
七匹狼香烟价格,['5881'],[],description,3,0,[],,"['61800', '60338', '51590']","[0.5410082340240479, 0.36498138308525085, 0.32871633768081665]","['description', 'description', 'description']"
万宝路香烟价格是多少,['5881'],[],description,1,0,[],,['61800'],[0.5979669690132141],['description']
万宝路香烟价格是多少,['5881'],[],description,3,0,[],,"['61800', '60338', '51590']","[0.5979669690132141, 0.46348336338996887, 0.4303567409515381]","['description', 'description', 'description']"
中华(金细支),['5881'],[],description,1,0,[],,['61800'],[0.5571523904800415],['description']
中华(金细支),['5881'],[],description,3,0,[],,"['61800', '51590', '51323']","[0.5571523904800415, 0.4426087439060211, 0.4295939803123474]","['description', 'description', 'description']"
中华中支多少钱一包价格表,['5881'],[],description,1,0,[],,['61800'],[0.6169779300689697],['description']
中华中支多少钱一包价格表,['5881'],[],description,3,0,[],,"['61800', '60338', '51590']","[0.6169779300689697, 0.41878217458724976, 0.39452552795410156]","['description', 'description', 'description']"
中华烟多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.6411839723587036],['description']
中华烟多少钱一包,['5881'],[],description,3,0,[],,"['61800', '60338', '51590']","[0.6411839723587036, 0.45331448316574097, 0.42792683839797974]","['description', 'description', 'description']"
中支多少钱一条,['5881'],[],description,1,0,[],,['60338'],[0.6217750310897827],['description']
中支多少钱一条,['5881'],[],description,3,0,[],,"['60338', '61800', '47198']","[0.6217750310897827, 0.5788949728012085, 0.5721893310546875]","['description', 'description', 'description']"
中支天子多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.5281484723091125],['description']
中支天子多少钱一包,['5881'],[],description,3,0,[],,"['61800', '60338', '60540']","[0.5281484723091125, 0.4892767071723938, 0.43618351221084595]","['description', 'description', 'description']"
中支牡丹,['5881'],[],description,1,0,[],,['47198'],[0.45210254192352295],['description']
中支牡丹,['5881'],[],description,3,0,[],,"['47198', '51323', '5778']","[0.45210254192352295, 0.4355399012565613, 0.41650697588920593]","['description', 'description', 'description']"
中支荷花香烟多少钱一盒,['5881'],[],description,1,0,[],,['61800'],[0.5997140407562256],['description']
中支荷花香烟多少钱一盒,['5881'],[],description,3,0,[],,"['61800', '60338', '47198']","[0.5997140407562256, 0.43227535486221313, 0.361182302236557]","['description', 'description', 'description']"
云烟(印象),['5881'],[],description,1,0,[],,['61800'],[0.5920397043228149],['description']
云烟(印象),['5881'],[],description,3,0,[],,"['61800', '60977', '5544']","[0.5920397043228149, 0.4050441384315491, 0.40504348278045654]","['description', 'description', 'description']"
云烟流金印象细支多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.5628955364227295],['description']
云烟流金印象细支多少钱一包,['5881'],[],description,3,0,[],,"['61800', '51590', '60338']","[0.5628955364227295, 0.4238561987876892, 0.361978679895401]","['description', 'description', 'description']"
云烟细支香烟价格表图,['5881'],[],description,1,0,[],,['61800'],[0.574613094329834],['description']
云烟细支香烟价格表图,['5881'],[],description,3,0,[],,"['61800', '60338', '5544']","[0.574613094329834, 0.37018683552742004, 0.33076012134552]","['description', 'description', 'description']"
兰州中支香烟多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.5829910635948181],['description']
兰州中支香烟多少钱一包,['5881'],[],description,3,0,[],,"['61800', '47198', '60338']","[0.5829910635948181, 0.41238439083099365, 0.4105059504508972]","['description', 'description', 'description']"
兰州吉祥16支多少钱一包,['5881'],[],description,1,0,[],,['61800'],[0.47915583848953247],['description']
