query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
14年名图1.8油耗多少,['50574'],[],description,1,0,[],,['50760'],[0.41542690992355347],['description']
14年名图1.8油耗多少,['50574'],[],description,3,1,['50574'],3.0,"['50760', '5271', '50574']","[0.41542690992355347, 0.3873249888420105, 0.383563756942749]","['description', 'description', 'description']"
2017款途昂,['50574'],[],description,1,0,[],,['50760'],[0.5091099739074707],['description']
2017款途昂,['50574'],[],description,3,0,[],,"['50760', '5819', '5271']","[0.5091099739074707, 0.47923988103866577, 0.47639018297195435]","['description', 'description', 'description']"
2019款迈腾,['50574'],[],description,1,0,[],,['50760'],[0.5251126289367676],['description']
2019款迈腾,['50574'],[],description,3,0,[],,"['50760', '5819', '5271']","[0.5251126289367676, 0.4753594994544983, 0.47196581959724426]","['description', 'description', 'description']"
2020款起亚kx3傲跑轮胎型号尺寸,['50574'],[],description,1,0,[],,['4526'],[0.42037129402160645],['description']
2020款起亚kx3傲跑轮胎型号尺寸,['50574'],[],description,3,0,[],,"['4526', '50760', '5819']","[0.42037129402160645, 0.40488409996032715, 0.37154385447502136]","['description', 'description', 'description']"
2021款本田crv,['50574'],[],description,1,0,[],,['50760'],[0.5042399764060974],['description']
2021款本田crv,['50574'],[],description,3,0,[],,"['50760', '5271', '5819']","[0.5042399764060974, 0.4817948341369629, 0.4728633761405945]","['description', 'description', 'description']"
2025款轩逸配置参数,['50574'],[],description,1,0,[],,['50760'],[0.48865753412246704],['description']
2025款轩逸配置参数,['50574'],[],description,3,0,[],,"['50760', '5271', '5819']","[0.48865753412246704, 0.47272634506225586, 0.45650672912597656]","['description', 'description', 'description']"
2026款吉利博越,['50574'],[],description,1,0,[],,['50760'],[0.4296189844608307],['description']
2026款吉利博越,['50574'],[],description,3,1,['50574'],3.0,"['50760', '5271', '50574']","[0.4296189844608307, 0.4250528812408447, 0.41767627000808716]","['description', 'description', 'description']"
2027款汉兰达,['50574'],[],description,1,0,[],,['50760'],[0.4685528874397278],['description']
2027款汉兰达,['50574'],[],description,3,1,['50574'],3.0,"['50760', '5271', '50574']","[0.4685528874397278, 0.43977075815200806, 0.429557740688324]","['description', 'description', 'description']"
a1,['50574'],[],description,1,0,[],,['60977'],[0.5780260562896729],['description']
a1,['50574'],[],description,3,0,[],,"['60977', '51388', '85']","[0.5780260562896729, 0.547394871711731, 0.5350171327590942]","['description', 'description', 'description']"
envix本田什么车,['50574'],[],description,1,0,[],,['5271'],[0.5226808190345764],['description']
envix本田什么车,['50574'],[],description,3,0,[],,"['5271', '50760', '4526']","[0.5226808190345764, 0.4584616422653198, 0.45228782296180725]","['description', 'description', 'description']"
g873,['50574'],[],description,1,0,[],,['60977'],[0.5150688886642456],['description']
g873,['50574'],[],description,3,0,[],,"['60977', '51388', '85']","[0.5150688886642456, 0.4923349916934967, 0.4839295744895935]","['description', 'description', 'description']"
gls450落地价大概多少,['50574'],[],description,1,0,[],,['60338'],[0.5516895055770874],['description']
gls450落地价大概多少,['50574'],[],description,3,0,[],,"['60338', '50760', '4526']","[0.5516895055770874, 0.528141975402832, 0.4954339265823364]","['description', 'description', 'description']"
inspire,['50574'],[],description,1,0,[],,['85'],[0.4869880974292755],['description']
inspire,['50574'],[],description,3,0,[],,"['85', '50143', '23']","[0.4869880974292755, 0.4762992262840271, 0.46835240721702576]","['description', 'description', 'description']"
m7,['50574'],[],description,1,0,[],,['51388'],[0.5041905641555786],['description']
m7,['50574'],[],description,3,0,[],,"['51388', '60977', '51323']","[0.5041905641555786, 0.5030421018600464, 0.4990897476673126]","['description', 'description', 'description']"
rocket,['50574'],[],description,1,0,[],,['51044'],[0.5022615194320679],['description']
rocket,['50574'],[],description,3,0,[],,"['51044', '51323', '60977']","[0.5022615194320679, 0.4852689504623413, 0.48454949259757996]","['description', 'description', 'description']"
x7是什么车,['50574'],[],description,1,0,[],,['5271'],[0.5154927372932434],['description']
x7是什么车,['50574'],[],description,3,0,[],,"['5271', '4526', '5819']","[0.5154927372932434, 0.4842170178890228, 0.48171067237854004]","['description', 'description', 'description']"
xc60参数配置,['50574'],[],description,1,0,[],,['4526'],[0.598774254322052],['description']
xc60参数配置,['50574'],[],description,3,0,[],,"['4526', '5819', '50760']","[0.598774254322052, 0.5304134488105774, 0.520880401134491]","['description', 'description', 'description']"
上汽大众凌渡,['50574'],[],description,1,1,['50574'],1.0,['50574'],[0.47062981128692627],['description']
上汽大众凌渡,['50574'],[],description,3,1,['50574'],1.0,"['50574', '5819', '50760']","[0.47062981128692627, 0.4702095091342926, 0.4593226909637451]","['description', 'description', 'description']"
东风日产n7,['50574'],[],description,1,0,[],,['5271'],[0.40591758489608765],['description']
东风日产n7,['50574'],[],description,3,1,['50574'],3.0,"['5271', '5819', '50574']","[0.40591758489608765, 0.3871547281742096, 0.3612386882305145]","['description', 'description', 'description']"
东风日产nx8价格及图片,['50574'],[],description,1,0,[],,['5271'],[0.41498681902885437],['description']
东风日产nx8价格及图片,['50574'],[],description,3,0,[],,"['5271', '60338', '4526']","[0.41498681902885437, 0.4022587537765503, 0.40104010701179504]","['description', 'description', 'description']"
丰田卡罗拉锐放2026款报价及图片,['50574'],[],description,1,0,[],,['50760'],[0.47218310832977295],['description']
丰田卡罗拉锐放2026款报价及图片,['50574'],[],description,3,1,['50574'],2.0,"['50760', '50574', '4526']","[0.47218310832977295, 0.433538019657135, 0.4154967665672302]","['description', 'description', 'description']"
丰田威兰达价格及图片,['50574'],[],description,1,0,[],,['50760'],[0.4914911389350891],['description']
丰田威兰达价格及图片,['50574'],[],description,3,0,[],,"['50760', '4526', '5819']","[0.4914911389350891, 0.45819753408432007, 0.4541502594947815]","['description', 'description', 'description']"
丰田霸道,['50574'],[],description,1,0,[],,['5271'],[0.4947025775909424],['description']
丰田霸道,['50574'],[],description,3,0,[],,"['5271', '50760', '5819']","[0.4947025775909424, 0.4854757785797119, 0.472664475440979]","['description', 'description', 'description']"
五菱宏光缤果,['50574'],[],description,1,0,[],,['5271'],[0.49753832817077637],['description']
五菱宏光缤果,['50574'],[],description,3,1,['50574'],3.0,"['5271', '5819', '50574']","[0.49753832817077637, 0.45066484808921814, 0.4472503662109375]","['description', 'description', 'description']"
五菱星光版,['50574'],[],description,1,0,[],,['5271'],[0.4792497754096985],['description']
五菱星光版,['50574'],[],description,3,1,['50574'],3.0,"['5271', '5819', '50574']","[0.4792497754096985, 0.46756649017333984, 0.45311927795410156]","['description', 'description', 'description']"
