query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
$汇率,['50159'],[],description,1,0,[],,['5293'],[0.8109190464019775],['description']
$汇率,['50159'],[],description,3,0,[],,"['5293', '46671', '50162']","[0.8109190464019775, 0.7318397164344788, 0.6227917075157166]","['description', 'description', 'description']"
1000000越南盾等于多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.6693298816680908],['description']
1000000越南盾等于多少人民币,['50159'],[],description,3,0,[],,"['5293', '46671', '50162']","[0.6693298816680908, 0.5767463445663452, 0.4907696843147278]","['description', 'description', 'description']"
10000印尼盾等于多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.6774616241455078],['description']
10000印尼盾等于多少人民币,['50159'],[],description,3,0,[],,"['5293', '46671', '50162']","[0.6774616241455078, 0.5621280670166016, 0.510240912437439]","['description', 'description', 'description']"
10000坚戈是多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.7102744579315186],['description']
10000坚戈是多少人民币,['50159'],[],description,3,0,[],,"['5293', '46671', '51323']","[0.7102744579315186, 0.5895730257034302, 0.5305708646774292]","['description', 'description', 'description']"
10000日元相当于多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.6840256452560425],['description']
10000日元相当于多少人民币,['50159'],[],description,3,0,[],,"['5293', '46671', '51323']","[0.6840256452560425, 0.6082805395126343, 0.5196355581283569]","['description', 'description', 'description']"
1000万老挝币是多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.5549136400222778],['description']
1000万老挝币是多少人民币,['50159'],[],description,3,0,[],,"['5293', '46671', '60338']","[0.5549136400222778, 0.4597265124320984, 0.43628379702568054]","['description', 'description', 'description']"
1000台币,['50159'],[],description,1,0,[],,['60338'],[0.49729108810424805],['description']
1000台币,['50159'],[],description,3,0,[],,"['60338', '5293', '50162']","[0.49729108810424805, 0.48750531673431396, 0.4761579632759094]","['description', 'description', 'description']"
1000台币等于多少人民币,['50159'],[],description,1,0,[],,['5293'],[0.6623561382293701],['description']
