query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
1461次列车途经哪些站点,['4526'],[],description,1,0,[],,['5851'],[0.5829856991767883],['description']
1461次列车途经哪些站点,['4526'],[],description,3,0,[],,"['5851', '47266', '60872']","[0.5829856991767883, 0.5424111485481262, 0.5322226285934448]","['description', 'description', 'description']"
c3033次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5226173996925354],['description']
c3033次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '47266', '60872']","[0.5226173996925354, 0.4544063210487366, 0.4497566819190979]","['description', 'description', 'description']"
c3605次列车的途径站和时间,['4526'],[],description,1,0,[],,['5851'],[0.6513449549674988],['description']
c3605次列车的途径站和时间,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6513449549674988, 0.5540823340415955, 0.5257436037063599]","['description', 'description', 'description']"
c415列车时刻表,['4526'],[],description,1,0,[],,['5851'],[0.5550784468650818],['description']
c415列车时刻表,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5550784468650818, 0.48723986744880676, 0.4658368229866028]","['description', 'description', 'description']"
c67列车时刻表,['4526'],[],description,1,0,[],,['5851'],[0.6277428865432739],['description']
c67列车时刻表,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6277428865432739, 0.5612202882766724, 0.4634430408477783]","['description', 'description', 'description']"
c757次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5493720769882202],['description']
c757次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5493720769882202, 0.49593299627304077, 0.4882226586341858]","['description', 'description', 'description']"
c7936在长沙哪个车站上车,['4526'],[],description,1,0,[],,['5851'],[0.5962135791778564],['description']
c7936在长沙哪个车站上车,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5962135791778564, 0.5255407094955444, 0.49408647418022156]","['description', 'description', 'description']"
d121次列车,['4526'],[],description,1,0,[],,['5851'],[0.5578910112380981],['description']
d121次列车,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5578910112380981, 0.5417462587356567, 0.47938406467437744]","['description', 'description', 'description']"
d1647高铁时刻表查询,['4526'],[],description,1,0,[],,['5851'],[0.6622179746627808],['description']
d1647高铁时刻表查询,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6622179746627808, 0.5837461948394775, 0.49603572487831116]","['description', 'description', 'description']"
d1668途经站点查询,['4526'],[],description,1,0,[],,['5851'],[0.597777783870697],['description']
d1668途经站点查询,['4526'],[],description,3,0,[],,"['5851', '47266', '47190']","[0.597777783870697, 0.5639815330505371, 0.5307669043540955]","['description', 'description', 'description']"
d176列车时刻表查询,['4526'],[],description,1,0,[],,['5851'],[0.6178774237632751],['description']
d176列车时刻表查询,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6178774237632751, 0.5756139755249023, 0.49827495217323303]","['description', 'description', 'description']"
d2242车次经过路线图,['4526'],[],description,1,0,[],,['47190'],[0.5588849782943726],['description']
d2242车次经过路线图,['4526'],[],description,3,0,[],,"['47190', '47266', '5851']","[0.5588849782943726, 0.5343806743621826, 0.4875236451625824]","['description', 'description', 'description']"
d224次列车时刻表查询,['4526'],[],description,1,0,[],,['5851'],[0.5519383549690247],['description']
d224次列车时刻表查询,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5519383549690247, 0.5082281827926636, 0.44245827198028564]","['description', 'description', 'description']"
d224次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5137632489204407],['description']
d224次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '47266', '60872']","[0.5137632489204407, 0.4746969938278198, 0.4745241105556488]","['description', 'description', 'description']"
d2268次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5753823518753052],['description']
d2268次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5753823518753052, 0.49727892875671387, 0.4861900210380554]","['description', 'description', 'description']"
d2698次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5869251489639282],['description']
d2698次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5869251489639282, 0.5087432861328125, 0.4896659851074219]","['description', 'description', 'description']"
d2742高铁时刻表查询,['4526'],[],description,1,0,[],,['5851'],[0.6310844421386719],['description']
d2742高铁时刻表查询,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6310844421386719, 0.5618343949317932, 0.46340635418891907]","['description', 'description', 'description']"
d2781,['4526'],[],description,1,0,[],,['51323'],[0.5046606063842773],['description']
d2781,['4526'],[],description,3,0,[],,"['51323', '60977', '5601']","[0.5046606063842773, 0.5033700466156006, 0.4886549115180969]","['description', 'description', 'description']"
d2853次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5609337687492371],['description']
d2853次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5609337687492371, 0.48579543828964233, 0.47696295380592346]","['description', 'description', 'description']"
d3089动车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5633878707885742],['description']
d3089动车途经站点,['4526'],[],description,3,0,[],,"['5851', '47266', '60872']","[0.5633878707885742, 0.4718335270881653, 0.444904625415802]","['description', 'description', 'description']"
d3656次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.587195634841919],['description']
d3656次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.587195634841919, 0.5092211961746216, 0.489482045173645]","['description', 'description', 'description']"
d3818路线,['4526'],[],description,1,0,[],,['47266'],[0.5219959616661072],['description']
d3818路线,['4526'],[],description,3,0,[],,"['47266', '47190', '5851']","[0.5219959616661072, 0.48987287282943726, 0.4777596592903137]","['description', 'description', 'description']"
d3820昆明南到广州南高铁经过哪些站,['4526'],[],description,1,0,[],,['5851'],[0.5522106885910034],['description']
d3820昆明南到广州南高铁经过哪些站,['4526'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5522106885910034, 0.44669899344444275, 0.4201027750968933]","['description', 'description', 'description']"
d515次列车途经站点,['4526'],[],description,1,0,[],,['5851'],[0.5248204469680786],['description']
d515次列车途经站点,['4526'],[],description,3,0,[],,"['5851', '47266', '60872']","[0.5248204469680786, 0.5025259256362915, 0.4666626453399658]","['description', 'description', 'description']"
d5307次列车,['4526'],[],description,1,0,[],,['5851'],[0.5399353504180908],['description']
