query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
ai培训最厉害三个机构,['60293'],[],description,1,0,[],,['5917'],[0.5339434146881104],['description']
ai培训最厉害三个机构,['60293'],[],description,3,1,['60293'],3.0,"['5917', '5273', '60293']","[0.5339434146881104, 0.4720826745033264, 0.4667269289493561]","['description', 'description', 'description']"
ai智能培训,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.5346505641937256],['description']
ai智能培训,['60293'],[],description,3,1,['60293'],1.0,"['60293', '5917', '60977']","[0.5346505641937256, 0.4871606230735779, 0.47613659501075745]","['description', 'description', 'description']"
alevel课程,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.5500134229660034],['description']
alevel课程,['60293'],[],description,3,1,['60293'],1.0,"['60293', '5917', '85']","[0.5500134229660034, 0.5300326347351074, 0.47603562474250793]","['description', 'description', 'description']"
plc编程培训,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.4902522563934326],['description']
plc编程培训,['60293'],[],description,3,1,['60293'],1.0,"['60293', '5917', '47198']","[0.4902522563934326, 0.4466497600078583, 0.4063224792480469]","['description', 'description', 'description']"
一新驾校,['60293'],[],description,1,0,[],,['5917'],[0.4737737774848938],['description']
一新驾校,['60293'],[],description,3,1,['60293'],3.0,"['5917', '39537', '60293']","[0.4737737774848938, 0.4101105332374573, 0.40725743770599365]","['description', 'description', 'description']"
上sat培训机构,['60293'],[],description,1,0,[],,['5917'],[0.6111088395118713],['description']
上sat培训机构,['60293'],[],description,3,1,['60293'],3.0,"['5917', '5273', '60293']","[0.6111088395118713, 0.5295515060424805, 0.5121723413467407]","['description', 'description', 'description']"
东方时尚驾校,['60293'],[],description,1,0,[],,['5917'],[0.42043018341064453],['description']
东方时尚驾校,['60293'],[],description,3,1,['60293'],2.0,"['5917', '60293', '39537']","[0.42043018341064453, 0.41815823316574097, 0.40086686611175537]","['description', 'description', 'description']"
中山初三复读学校推荐,['60293'],[],description,1,0,[],,['39537'],[0.4334339499473572],['description']
中山初三复读学校推荐,['60293'],[],description,3,0,[],,"['39537', '5917', '47198']","[0.4334339499473572, 0.41382408142089844, 0.3946295976638794]","['description', 'description', 'description']"
中山区小学生暑期素描美术培训班地址,['60293'],[],description,1,0,[],,['39537'],[0.3578171133995056],['description']
中山区小学生暑期素描美术培训班地址,['60293'],[],description,3,0,[],,"['39537', '5917', '47198']","[0.3578171133995056, 0.3462548851966858, 0.3345975875854492]","['description', 'description', 'description']"
丹棱有哪些驾校,['60293'],[],description,1,0,[],,['39537'],[0.4531673192977905],['description']
丹棱有哪些驾校,['60293'],[],description,3,0,[],,"['39537', '47198', '5917']","[0.4531673192977905, 0.4439380466938019, 0.4368414580821991]","['description', 'description', 'description']"
五年级训练,['60293'],[],description,1,0,[],,['51381'],[0.5586116909980774],['description']
五年级训练,['60293'],[],description,3,0,[],,"['51381', '51388', '51382']","[0.5586116909980774, 0.557745099067688, 0.5240097045898438]","['description', 'description', 'description']"
低压电工证,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.514163613319397],['description']
低压电工证,['60293'],[],description,3,1,['60293'],1.0,"['60293', '5778', '60338']","[0.514163613319397, 0.405762255191803, 0.3997299373149872]","['description', 'description', 'description']"
做面食在哪里培训好,['60293'],[],description,1,0,[],,['47198'],[0.477946937084198],['description']
做面食在哪里培训好,['60293'],[],description,3,1,['60293'],2.0,"['47198', '60293', '5917']","[0.477946937084198, 0.4713047444820404, 0.46731430292129517]","['description', 'description', 'description']"
儿童语言训练,['60293'],[],description,1,0,[],,['51381'],[0.45301151275634766],['description']
儿童语言训练,['60293'],[],description,3,0,[],,"['51381', '5917', '51386']","[0.45301151275634766, 0.4393761157989502, 0.4303327798843384]","['description', 'description', 'description']"
全国教师资格证,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.59952712059021],['description']
全国教师资格证,['60293'],[],description,3,1,['60293'],1.0,"['60293', '5273', '4551']","[0.59952712059021, 0.488672137260437, 0.4694823920726776]","['description', 'description', 'description']"
兰州留学机构有哪些,['60293'],[],description,1,0,[],,['5917'],[0.6070762872695923],['description']
兰州留学机构有哪些,['60293'],[],description,3,0,[],,"['5917', '39537', '52364']","[0.6070762872695923, 0.5295122861862183, 0.5049556493759155]","['description', 'description', 'description']"
初三复读学校有哪些,['60293'],[],description,1,0,[],,['39537'],[0.5397526025772095],['description']
初三复读学校有哪些,['60293'],[],description,3,0,[],,"['39537', '52364', '5917']","[0.5397526025772095, 0.48733752965927124, 0.4864284098148346]","['description', 'description', 'description']"
初中生补课机构哪个好,['60293'],[],description,1,0,[],,['5917'],[0.5136977434158325],['description']
初中生补课机构哪个好,['60293'],[],description,3,1,['60293'],3.0,"['5917', '5273', '60293']","[0.5136977434158325, 0.5132867097854614, 0.46332865953445435]","['description', 'description', 'description']"
初学画画,['60293'],[],description,1,0,[],,['51382'],[0.4357672333717346],['description']
初学画画,['60293'],[],description,3,0,[],,"['51382', '51388', '51381']","[0.4357672333717346, 0.4354173243045807, 0.42874032258987427]","['description', 'description', 'description']"
剪辑培训,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.4531933665275574],['description']
剪辑培训,['60293'],[],description,3,1,['60293'],1.0,"['60293', '52524', '5273']","[0.4531933665275574, 0.3995981812477112, 0.39577844738960266]","['description', 'description', 'description']"
北大研修班,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.4748358726501465],['description']
北大研修班,['60293'],[],description,3,1,['60293'],1.0,"['60293', '39537', '5273']","[0.4748358726501465, 0.472231924533844, 0.4708064794540405]","['description', 'description', 'description']"
医学考研辅导班,['60293'],[],description,1,1,['60293'],1.0,['60293'],[0.4540684223175049],['description']
