query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
00656股票,['50354'],[],description,1,0,[],,['5432'],[0.5783109068870544],['description']
00656股票,['50354'],[],description,3,0,[],,"['5432', '50161', '50709']","[0.5783109068870544, 0.5694969296455383, 0.513409435749054]","['description', 'description', 'description']"
01797股票,['50354'],[],description,1,0,[],,['5432'],[0.5308042764663696],['description']
01797股票,['50354'],[],description,3,0,[],,"['5432', '50161', '50162']","[0.5308042764663696, 0.5215789079666138, 0.483046293258667]","['description', 'description', 'description']"
01879曦智科技,['50354'],[],description,1,0,[],,['51457'],[0.5080654621124268],['description']
01879曦智科技,['50354'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.5080654621124268, 0.48708096146583557, 0.48708096146583557]","['description', 'description', 'description']"
01950港股,['50354'],[],description,1,0,[],,['50162'],[0.6392033100128174],['description']
01950港股,['50354'],[],description,3,0,[],,"['50162', '5428', '50709']","[0.6392033100128174, 0.5899637341499329, 0.5746402144432068]","['description', 'description', 'description']"
02228晶泰控股,['50354'],[],description,1,0,[],,['5432'],[0.5041438341140747],['description']
02228晶泰控股,['50354'],[],description,3,0,[],,"['5432', '50161', '50159']","[0.5041438341140747, 0.4328462481498718, 0.4315367639064789]","['description', 'description', 'description']"
02579股票,['50354'],[],description,1,0,[],,['5432'],[0.560409426689148],['description']
02579股票,['50354'],[],description,3,0,[],,"['5432', '50709', '50161']","[0.560409426689148, 0.5406902432441711, 0.5282796621322632]","['description', 'description', 'description']"
03800股票,['50354'],[],description,1,0,[],,['50161'],[0.5443195104598999],['description']
03800股票,['50354'],[],description,3,0,[],,"['50161', '5432', '50159']","[0.5443195104598999, 0.5424870252609253, 0.5316190719604492]","['description', 'description', 'description']"
08611今天的股价,['50354'],[],description,1,0,[],,['50161'],[0.668537974357605],['description']
08611今天的股价,['50354'],[],description,3,0,[],,"['50161', '5432', '50162']","[0.668537974357605, 0.6683672070503235, 0.5922819972038269]","['description', 'description', 'description']"
momenta股票,['50354'],[],description,1,0,[],,['5432'],[0.5992828607559204],['description']
momenta股票,['50354'],[],description,3,0,[],,"['5432', '50926', '50161']","[0.5992828607559204, 0.5911229252815247, 0.5803285837173462]","['description', 'description', 'description']"
万励达08482今天股价,['50354'],[],description,1,0,[],,['5432'],[0.5240994095802307],['description']
万励达08482今天股价,['50354'],[],description,3,0,[],,"['5432', '50161', '5428']","[0.5240994095802307, 0.493991494178772, 0.469451367855072]","['description', 'description', 'description']"
中信股份股票,['50354'],[],description,1,0,[],,['5432'],[0.6204224824905396],['description']
