query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
三亚旅游攻略,['62306'],[],description,1,0,[],,['5671'],[0.48249709606170654],['description']
三亚旅游攻略,['62306'],[],description,3,1,['62306'],3.0,"['5671', '62106', '62306']","[0.48249709606170654, 0.47921568155288696, 0.445320725440979]","['description', 'description', 'description']"
三门峡一日游最佳路线安排,['62306'],[],description,1,0,[],,['5671'],[0.40526682138442993],['description']
三门峡一日游最佳路线安排,['62306'],[],description,3,1,['62306'],3.0,"['5671', '62106', '62306']","[0.40526682138442993, 0.38572224974632263, 0.359843373298645]","['description', 'description', 'description']"
上海一日游攻略,['62306'],[],description,1,0,[],,['5671'],[0.41890811920166016],['description']
上海一日游攻略,['62306'],[],description,3,0,[],,"['5671', '62106', '47242']","[0.41890811920166016, 0.4178384244441986, 0.39414095878601074]","['description', 'description', 'description']"
上海旅游路线,['62306'],[],description,1,0,[],,['5671'],[0.5347583293914795],['description']
上海旅游路线,['62306'],[],description,3,0,[],,"['5671', '62106', '47190']","[0.5347583293914795, 0.5321531295776367, 0.518317461013794]","['description', 'description', 'description']"
上海适合小孩玩的有哪些,['62306'],[],description,1,0,[],,['5671'],[0.45386719703674316],['description']
上海适合小孩玩的有哪些,['62306'],[],description,3,0,[],,"['5671', '47198', '62106']","[0.45386719703674316, 0.44627058506011963, 0.4315875768661499]","['description', 'description', 'description']"
上饶三日游攻略,['62306'],[],description,1,0,[],,['62106'],[0.4124421179294586],['description']
上饶三日游攻略,['62306'],[],description,3,1,['62306'],3.0,"['62106', '5671', '62306']","[0.4124421179294586, 0.4046785831451416, 0.3755589425563812]","['description', 'description', 'description']"
东莞到江西自驾游最佳路线图,['62306'],[],description,1,0,[],,['47190'],[0.4342622458934784],['description']
东莞到江西自驾游最佳路线图,['62306'],[],description,3,0,[],,"['47190', '47198', '62106']","[0.4342622458934784, 0.38056889176368713, 0.36083531379699707]","['description', 'description', 'description']"
东莞去香港的最佳路线,['62306'],[],description,1,0,[],,['47190'],[0.44685643911361694],['description']
东莞去香港的最佳路线,['62306'],[],description,3,0,[],,"['47190', '47198', '50192']","[0.44685643911361694, 0.39793360233306885, 0.39230164885520935]","['description', 'description', 'description']"
东营有什么好玩的,['62306'],[],description,1,0,[],,['47198'],[0.43103110790252686],['description']
东营有什么好玩的,['62306'],[],description,3,0,[],,"['47198', '5671', '62106']","[0.43103110790252686, 0.42580646276474, 0.395735502243042]","['description', 'description', 'description']"
临沂玩几天合适,['62306'],[],description,1,0,[],,['5671'],[0.43462419509887695],['description']
临沂玩几天合适,['62306'],[],description,3,0,[],,"['5671', '62106', '5601']","[0.43462419509887695, 0.41379231214523315, 0.4101755619049072]","['description', 'description', 'description']"
丽水旅游攻略,['62306'],[],description,1,0,[],,['62106'],[0.45461320877075195],['description']
丽水旅游攻略,['62306'],[],description,3,1,['62306'],3.0,"['62106', '5671', '62306']","[0.45461320877075195, 0.4503428339958191, 0.4247041344642639]","['description', 'description', 'description']"
丽江有什么好玩的,['62306'],[],description,1,0,[],,['5671'],[0.44463521242141724],['description']
丽江有什么好玩的,['62306'],[],description,3,1,['62306'],3.0,"['5671', '62106', '62306']","[0.44463521242141724, 0.4236610531806946, 0.4157898426055908]","['description', 'description', 'description']"
乌鲁木齐游玩攻略,['62306'],[],description,1,0,[],,['62106'],[0.5139828324317932],['description']
乌鲁木齐游玩攻略,['62306'],[],description,3,1,['62306'],3.0,"['62106', '5671', '62306']","[0.5139828324317932, 0.512550413608551, 0.480907678604126]","['description', 'description', 'description']"
六盘水旅游攻略,['62306'],[],description,1,0,[],,['62106'],[0.4229886531829834],['description']
六盘水旅游攻略,['62306'],[],description,3,1,['62306'],3.0,"['62106', '5671', '62306']","[0.4229886531829834, 0.41508394479751587, 0.39081883430480957]","['description', 'description', 'description']"
六盘水有什么好玩的,['62306'],[],description,1,0,[],,['47198'],[0.41394177079200745],['description']
六盘水有什么好玩的,['62306'],[],description,3,0,[],,"['47198', '5671', '62106']","[0.41394177079200745, 0.41314297914505005, 0.3955206274986267]","['description', 'description', 'description']"
兰州旅游攻略 百度推荐,['62306'],[],description,1,0,[],,['47242'],[0.5229058861732483],['description']
兰州旅游攻略 百度推荐,['62306'],[],description,3,1,['62306'],3.0,"['47242', '62106', '62306']","[0.5229058861732483, 0.5035987496376038, 0.4717026352882385]","['description', 'description', 'description']"
北京值得去的博物馆有哪些,['62306'],[],description,1,0,[],,['47242'],[0.4805569052696228],['description']
北京值得去的博物馆有哪些,['62306'],[],description,3,0,[],,"['47242', '5671', '50192']","[0.4805569052696228, 0.4798879027366638, 0.44500523805618286]","['description', 'description', 'description']"
北京可以自驾游吗,['62306'],[],description,1,0,[],,['60874'],[0.517297625541687],['description']
北京可以自驾游吗,['62306'],[],description,3,0,[],,"['60874', '47242', '47190']","[0.517297625541687, 0.48693394660949707, 0.4673939049243927]","['description', 'description', 'description']"
北京旅游攻略,['62306'],[],description,1,0,[],,['47242'],[0.48548585176467896],['description']
北京旅游攻略,['62306'],[],description,3,0,[],,"['47242', '62106', '5671']","[0.48548585176467896, 0.4669134020805359, 0.4637358784675598]","['description', 'description', 'description']"
北京暑假带孩子去哪里玩比较合适,['62306'],[],description,1,0,[],,['5671'],[0.41190314292907715],['description']
