query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
一亩良品,['51457'],[],description,1,0,[],,['5544'],[0.3835775852203369],['description']
一亩良品,['51457'],[],description,3,0,[],,"['5544', '60977', '47272']","[0.3835775852203369, 0.3810536861419678, 0.37345364689826965]","['description', 'description', 'description']"
上海宝冶最新中标项目,['51457'],[],description,1,0,[],,['47242'],[0.4182285964488983],['description']
上海宝冶最新中标项目,['51457'],[],description,3,1,['51457'],3.0,"['47242', '47198', '51457']","[0.4182285964488983, 0.4011773467063904, 0.40036267042160034]","['description', 'description', 'description']"
上海科湃腾科技有限公司,['51457'],[],description,1,0,[],,['28128'],[0.5020151138305664],['description']
上海科湃腾科技有限公司,['51457'],[],description,3,0,[],,"['28128', '50731', '28126']","[0.5020151138305664, 0.5020151138305664, 0.5020151138305664]","['description', 'description', 'description']"
上海静安,['51457'],[],description,1,0,[],,['5012'],[0.5217041373252869],['description']
上海静安,['51457'],[],description,3,0,[],,"['5012', '47198', '47242']","[0.5217041373252869, 0.5196037292480469, 0.5062817335128784]","['description', 'description', 'description']"
东方电子最新消息,['51457'],[],description,1,0,[],,['5432'],[0.500179648399353],['description']
东方电子最新消息,['51457'],[],description,3,0,[],,"['5432', '50709', '50926']","[0.500179648399353, 0.4740125238895416, 0.47110724449157715]","['description', 'description', 'description']"
东莞华信达科技有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.47926098108291626],['description']
东莞华信达科技有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.47926098108291626, 0.4708636403083801, 0.4708636403083801]","['description', 'description', 'description']"
中卫绿云投资有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.45784327387809753],['description']
中卫绿云投资有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.45784327387809753, 0.44723784923553467, 0.44723784923553467]","['description', 'description', 'description']"
中核新能源,['51457'],[],description,1,0,[],,['5432'],[0.4778521656990051],['description']
中核新能源,['51457'],[],description,3,0,[],,"['5432', '50161', '50709']","[0.4778521656990051, 0.47231337428092957, 0.468672513961792]","['description', 'description', 'description']"
中通物流查询,['51457'],[],description,1,0,[],,['47198'],[0.5706223249435425],['description']
中通物流查询,['51457'],[],description,3,0,[],,"['47198', '47272', '51377']","[0.5706223249435425, 0.5173174142837524, 0.49978047609329224]","['description', 'description', 'description']"
临沂旭坤玻璃制品有限公司,['51457'],[],description,1,0,[],,['5359'],[0.37497618794441223],['description']
临沂旭坤玻璃制品有限公司,['51457'],[],description,3,0,[],,"['5359', '5881', '5103']","[0.37497618794441223, 0.35058683156967163, 0.3465091586112976]","['description', 'description', 'description']"
九丰能源最新消息,['51457'],[],description,1,0,[],,['5432'],[0.47449439764022827],['description']
九丰能源最新消息,['51457'],[],description,3,0,[],,"['5432', '50926', '51088']","[0.47449439764022827, 0.45542895793914795, 0.4437183737754822]","['description', 'description', 'description']"
九九幺,['51457'],[],description,1,0,[],,['47198'],[0.527071475982666],['description']
九九幺,['51457'],[],description,3,0,[],,"['47198', '51323', '51377']","[0.527071475982666, 0.5131354928016663, 0.5123496055603027]","['description', 'description', 'description']"
乾元律师事务所,['51457'],[],description,1,0,[],,['51474'],[0.619350790977478],['description']
乾元律师事务所,['51457'],[],description,3,0,[],,"['51474', '50731', '28128']","[0.619350790977478, 0.46320855617523193, 0.46320855617523193]","['description', 'description', 'description']"
云南易建实业有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.440643310546875],['description']
云南易建实业有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.440643310546875, 0.437275230884552, 0.437275230884552]","['description', 'description', 'description']"
云纳,['51457'],[],description,1,0,[],,['51377'],[0.538257360458374],['description']
云纳,['51457'],[],description,3,0,[],,"['51377', '51323', '51378']","[0.538257360458374, 0.5109096169471741, 0.5011259317398071]","['description', 'description', 'description']"
亚普股份最新消息,['51457'],[],description,1,0,[],,['5432'],[0.5464005470275879],['description']
亚普股份最新消息,['51457'],[],description,3,0,[],,"['5432', '50161', '50926']","[0.5464005470275879, 0.5223960280418396, 0.49691858887672424]","['description', 'description', 'description']"
佛山粤创环保科技有限公司,['51457'],[],description,1,0,[],,['28128'],[0.43547600507736206],['description']
佛山粤创环保科技有限公司,['51457'],[],description,3,0,[],,"['28128', '50731', '28126']","[0.43547600507736206, 0.43547600507736206, 0.43547600507736206]","['description', 'description', 'description']"
供电公司电话,['51457'],[],description,1,0,[],,['47198'],[0.5917253494262695],['description']
供电公司电话,['51457'],[],description,3,0,[],,"['47198', '5012', '5778']","[0.5917253494262695, 0.5664986371994019, 0.4998891055583954]","['description', 'description', 'description']"
公商银行,['51457'],[],description,1,0,[],,['47198'],[0.5574931502342224],['description']
公商银行,['51457'],[],description,3,0,[],,"['47198', '5778', '5273']","[0.5574931502342224, 0.5188819169998169, 0.5180436372756958]","['description', 'description', 'description']"
内蒙建设集团股份有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.43263038992881775],['description']
内蒙建设集团股份有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.43263038992881775, 0.4100654423236847, 0.4100654423236847]","['description', 'description', 'description']"
利达,['51457'],[],description,1,0,[],,['5881'],[0.5356056094169617],['description']
利达,['51457'],[],description,3,0,[],,"['5881', '51388', '51323']","[0.5356056094169617, 0.5292417407035828, 0.5246155261993408]","['description', 'description', 'description']"
别墅电梯,['51457'],[],description,1,0,[],,['5271'],[0.4244438409805298],['description']
别墅电梯,['51457'],[],description,3,0,[],,"['5271', '47242', '60977']","[0.4244438409805298, 0.42267608642578125, 0.4095989465713501]","['description', 'description', 'description']"
力拓芯存,['51457'],[],description,1,0,[],,['47198'],[0.4739614427089691],['description']
力拓芯存,['51457'],[],description,3,0,[],,"['47198', '60977', '60338']","[0.4739614427089691, 0.4645456075668335, 0.459685742855072]","['description', 'description', 'description']"
勤于思宜宾,['51457'],[],description,1,0,[],,['51388'],[0.43143418431282043],['description']
勤于思宜宾,['51457'],[],description,3,0,[],,"['51388', '52336', '51381']","[0.43143418431282043, 0.4236728549003601, 0.41709864139556885]","['description', 'description', 'description']"
北京北创科技有限公司,['51457'],[],description,1,0,[],,['47242'],[0.5198390483856201],['description']
北京北创科技有限公司,['51457'],[],description,3,0,[],,"['47242', '50731', '28128']","[0.5198390483856201, 0.5030221939086914, 0.5030221939086914]","['description', 'description', 'description']"
北京大有青年公司怎么样,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.49132758378982544],['description']
北京大有青年公司怎么样,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.49132758378982544, 0.4683997929096222, 0.4683997929096222]","['description', 'description', 'description']"
华天科技最新消息今天,['51457'],[],description,1,0,[],,['5432'],[0.5023545622825623],['description']
华天科技最新消息今天,['51457'],[],description,3,0,[],,"['5432', '50709', '50926']","[0.5023545622825623, 0.4885255694389343, 0.48749929666519165]","['description', 'description', 'description']"
华太集团,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.5063707828521729],['description']
华太集团,['51457'],[],description,3,1,['51457'],1.0,"['51457', '47198', '28126']","[0.5063707828521729, 0.47216272354125977, 0.46903449296951294]","['description', 'description', 'description']"
华昌线缆有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.4409623146057129],['description']
华昌线缆有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '5881', '28126']","[0.4409623146057129, 0.4390668272972107, 0.41987335681915283]","['description', 'description', 'description']"
华美乐装饰工程有限公司,['51457'],[],description,1,0,[],,['5012'],[0.44531962275505066],['description']
华美乐装饰工程有限公司,['51457'],[],description,3,0,[],,"['5012', '47272', '5881']","[0.44531962275505066, 0.43861496448516846, 0.4357602000236511]","['description', 'description', 'description']"
卡布里尼,['51457'],[],description,1,0,[],,['5550'],[0.5026434063911438],['description']
卡布里尼,['51457'],[],description,3,0,[],,"['5550', '51377', '51388']","[0.5026434063911438, 0.4840359389781952, 0.46186283230781555]","['description', 'description', 'description']"
卡文西克,['51457'],[],description,1,0,[],,['51377'],[0.5035150647163391],['description']
卡文西克,['51457'],[],description,3,0,[],,"['51377', '51388', '50393']","[0.5035150647163391, 0.47906431555747986, 0.4751538932323456]","['description', 'description', 'description']"
厦门原趣科技有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.4747850000858307],['description']
厦门原趣科技有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.4747850000858307, 0.46992233395576477, 0.46992233395576477]","['description', 'description', 'description']"
厦门达昊制造有限公司,['51457'],[],description,1,0,[],,['5881'],[0.4522806704044342],['description']
厦门达昊制造有限公司,['51457'],[],description,3,1,['51457'],2.0,"['5881', '51457', '5359']","[0.4522806704044342, 0.42825794219970703, 0.41850602626800537]","['description', 'description', 'description']"
友宝,['51457'],[],description,1,0,[],,['47272'],[0.5105491876602173],['description']
友宝,['51457'],[],description,3,0,[],,"['47272', '60977', '47198']","[0.5105491876602173, 0.4861637055873871, 0.4775776267051697]","['description', 'description', 'description']"
合肥老乡鸡,['51457'],[],description,1,0,[],,['47272'],[0.48275309801101685],['description']
合肥老乡鸡,['51457'],[],description,3,0,[],,"['47272', '47198', '39537']","[0.48275309801101685, 0.4582200050354004, 0.39457303285598755]","['description', 'description', 'description']"
吉华集团最新消息,['51457'],[],description,1,0,[],,['5432'],[0.5126309394836426],['description']
吉华集团最新消息,['51457'],[],description,3,1,['51457'],2.0,"['5432', '51457', '50926']","[0.5126309394836426, 0.4815540313720703, 0.4693337082862854]","['description', 'description', 'description']"
哈尔滨中兆迪康电梯制造有限公司怎么样,['51457'],[],description,1,0,[],,['5881'],[0.43977028131484985],['description']
哈尔滨中兆迪康电梯制造有限公司怎么样,['51457'],[],description,3,1,['51457'],2.0,"['5881', '51457', '47198']","[0.43977028131484985, 0.37848472595214844, 0.3707181215286255]","['description', 'description', 'description']"
喜上福居家具有限公司,['51457'],[],description,1,0,[],,['5881'],[0.4341691732406616],['description']
喜上福居家具有限公司,['51457'],[],description,3,0,[],,"['5881', '47198', '5359']","[0.4341691732406616, 0.3937222957611084, 0.39330458641052246]","['description', 'description', 'description']"
嘉格纳,['51457'],[],description,1,0,[],,['51323'],[0.4993916153907776],['description']
嘉格纳,['51457'],[],description,3,0,[],,"['51323', '51377', '51388']","[0.4993916153907776, 0.48643776774406433, 0.46645036339759827]","['description', 'description', 'description']"
四川川能集团有限公司,['51457'],[],description,1,0,[],,['28128'],[0.46711620688438416],['description']
四川川能集团有限公司,['51457'],[],description,3,0,[],,"['28128', '50731', '28126']","[0.46711620688438416, 0.46711620688438416, 0.46711620688438416]","['description', 'description', 'description']"
四川菜兔兔餐饮管理,['51457'],[],description,1,0,[],,['47272'],[0.4333513081073761],['description']
四川菜兔兔餐饮管理,['51457'],[],description,3,0,[],,"['47272', '47198', '5778']","[0.4333513081073761, 0.36006325483322144, 0.32400181889533997]","['description', 'description', 'description']"
城信,['51457'],[],description,1,0,[],,['47198'],[0.5730762481689453],['description']
城信,['51457'],[],description,3,0,[],,"['47198', '51323', '5778']","[0.5730762481689453, 0.5447612404823303, 0.5361077189445496]","['description', 'description', 'description']"
天成,['51457'],[],description,1,0,[],,['51377'],[0.566099226474762],['description']
天成,['51457'],[],description,3,0,[],,"['51377', '51323', '51378']","[0.566099226474762, 0.5546414852142334, 0.5416803956031799]","['description', 'description', 'description']"
天津皓翔,['51457'],[],description,1,0,[],,['47242'],[0.46710434556007385],['description']
天津皓翔,['51457'],[],description,3,0,[],,"['47242', '47198', '5012']","[0.46710434556007385, 0.4653472304344177, 0.45118921995162964]","['description', 'description', 'description']"
安嵘,['51457'],[],description,1,0,[],,['51377'],[0.5635566711425781],['description']
安嵘,['51457'],[],description,3,0,[],,"['51377', '51378', '51323']","[0.5635566711425781, 0.5143892765045166, 0.5095788836479187]","['description', 'description', 'description']"
安徽纵辉科技工程有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.4197801947593689],['description']
安徽纵辉科技工程有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '47198', '39537']","[0.4197801947593689, 0.40686750411987305, 0.40545937418937683]","['description', 'description', 'description']"
安济达,['51457'],[],description,1,0,[],,['51323'],[0.4842047095298767],['description']
安济达,['51457'],[],description,3,0,[],,"['51323', '51377', '51388']","[0.4842047095298767, 0.47741761803627014, 0.4745672047138214]","['description', 'description', 'description']"
宜昌储能新能源有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.4228048324584961],['description']
宜昌储能新能源有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '47198', '28126']","[0.4228048324584961, 0.4197319746017456, 0.4107810854911804]","['description', 'description', 'description']"
展厅设计公司,['51457'],[],description,1,0,[],,['5012'],[0.4506436586380005],['description']
展厅设计公司,['51457'],[],description,3,0,[],,"['5012', '5359', '47242']","[0.4506436586380005, 0.4416767954826355, 0.4335189461708069]","['description', 'description', 'description']"
山东理工,['51457'],[],description,1,0,[],,['39537'],[0.6384793519973755],['description']
山东理工,['51457'],[],description,3,0,[],,"['39537', '4551', '51129']","[0.6384793519973755, 0.5708253979682922, 0.5446704030036926]","['description', 'description', 'description']"
山东顺鑫达新材料有限公司,['51457'],[],description,1,0,[],,['5359'],[0.43823832273483276],['description']
山东顺鑫达新材料有限公司,['51457'],[],description,3,1,['51457'],3.0,"['5359', '39537', '51457']","[0.43823832273483276, 0.4164339601993561, 0.410468190908432]","['description', 'description', 'description']"
山点水,['51457'],[],description,1,0,[],,['51377'],[0.47959572076797485],['description']
山点水,['51457'],[],description,3,0,[],,"['51377', '51378', '51379']","[0.47959572076797485, 0.4569474458694458, 0.44682708382606506]","['description', 'description', 'description']"
巴拉巴拉,['51457'],[],description,1,0,[],,['51388'],[0.5310066938400269],['description']
巴拉巴拉,['51457'],[],description,3,0,[],,"['51388', '51377', '47242']","[0.5310066938400269, 0.5142133235931396, 0.5056554079055786]","['description', 'description', 'description']"
常州众森磊传媒有限责任公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.42900073528289795],['description']
常州众森磊传媒有限责任公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '47198', '39537']","[0.42900073528289795, 0.4243376553058624, 0.4152437448501587]","['description', 'description', 'description']"
广东东莞立讯精密有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.42640793323516846],['description']
广东东莞立讯精密有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.42640793323516846, 0.42170047760009766, 0.42170047760009766]","['description', 'description', 'description']"
广州友民网吧,['51457'],[],description,1,0,[],,['47198'],[0.39966076612472534],['description']
广州友民网吧,['51457'],[],description,3,0,[],,"['47198', '47242', '5012']","[0.39966076612472534, 0.3834771513938904, 0.3683509826660156]","['description', 'description', 'description']"
广州律师事务所,['51457'],[],description,1,0,[],,['51474'],[0.5381696224212646],['description']
广州律师事务所,['51457'],[],description,3,0,[],,"['51474', '47198', '39537']","[0.5381696224212646, 0.4493473768234253, 0.4168497622013092]","['description', 'description', 'description']"
广州新马国际教育科技有限公司,['51457'],[],description,1,0,[],,['5917'],[0.5820034742355347],['description']
广州新马国际教育科技有限公司,['51457'],[],description,3,0,[],,"['5917', '5273', '39537']","[0.5820034742355347, 0.5132720470428467, 0.5020534992218018]","['description', 'description', 'description']"
广州易新机电有限公司,['51457'],[],description,1,0,[],,['5881'],[0.45073819160461426],['description']
广州易新机电有限公司,['51457'],[],description,3,0,[],,"['5881', '50731', '28128']","[0.45073819160461426, 0.40631866455078125, 0.40631866455078125]","['description', 'description', 'description']"
广西浙华,['51457'],[],description,1,0,[],,['47198'],[0.48632916808128357],['description']
广西浙华,['51457'],[],description,3,1,['51457'],3.0,"['47198', '51323', '51457']","[0.48632916808128357, 0.47672295570373535, 0.4746443033218384]","['description', 'description', 'description']"
广西龙脊梯田,['51457'],[],description,1,0,[],,['5671'],[0.4320906400680542],['description']
广西龙脊梯田,['51457'],[],description,3,0,[],,"['5671', '51323', '47242']","[0.4320906400680542, 0.40743497014045715, 0.40547746419906616]","['description', 'description', 'description']"
康鑫人力资源有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.5917066931724548],['description']
康鑫人力资源有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.5917066931724548, 0.5248197913169861, 0.5248197913169861]","['description', 'description', 'description']"
惠嘉科技有限公司,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.5318193435668945],['description']
惠嘉科技有限公司,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.5318193435668945, 0.5020186901092529, 0.5020186901092529]","['description', 'description', 'description']"
慧易融科技是正规公司吗,['51457'],[],description,1,1,['51457'],1.0,['51457'],[0.5796821713447571],['description']
慧易融科技是正规公司吗,['51457'],[],description,3,1,['51457'],1.0,"['51457', '28128', '28126']","[0.5796821713447571, 0.5703953504562378, 0.5703953504562378]","['description', 'description', 'description']"
成都银行网点查询,['51457'],[],description,1,0,[],,['47198'],[0.6406539678573608],['description']
成都银行网点查询,['51457'],[],description,3,0,[],,"['47198', '47272', '47242']","[0.6406539678573608, 0.6042965650558472, 0.5644893050193787]","['description', 'description', 'description']"
新玛农资,['51457'],[],description,1,0,[],,['47198'],[0.35880064964294434],['description']
新玛农资,['51457'],[],description,3,0,[],,"['47198', '5544', '60977']","[0.35880064964294434, 0.35739845037460327, 0.34717535972595215]","['description', 'description', 'description']"
新疆万铭舟交通,['51457'],[],description,1,0,[],,['47198'],[0.42237693071365356],['description']
新疆万铭舟交通,['51457'],[],description,3,0,[],,"['47198', '5917', '47190']","[0.42237693071365356, 0.401741087436676, 0.39529865980148315]","['description', 'description', 'description']"
新疆中科汇裕,['51457'],[],description,1,0,[],,['47198'],[0.4825935661792755],['description']
新疆中科汇裕,['51457'],[],description,3,1,['51457'],2.0,"['47198', '51457', '39537']","[0.4825935661792755, 0.4771856367588043, 0.4730834662914276]","['description', 'description', 'description']"
