query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
1850年世界人口数,['51275'],[],description,1,0,[],,['51323'],[0.415738046169281],['description']
1850年世界人口数,['51275'],[],description,3,0,[],,"['51323', '51388', '5601']","[0.415738046169281, 0.3940200209617615, 0.38664695620536804]","['description', 'description', 'description']"
2025年国家科技技术奖,['51275'],[],description,1,0,[],,['51323'],[0.44634565711021423],['description']
2025年国家科技技术奖,['51275'],[],description,3,0,[],,"['51323', '4551', '50709']","[0.44634565711021423, 0.43660372495651245, 0.42319345474243164]","['description', 'description', 'description']"
2025年平均寿命,['51275'],[],description,1,0,[],,['51323'],[0.5174366235733032],['description']
2025年平均寿命,['51275'],[],description,3,0,[],,"['51323', '5601', '51388']","[0.5174366235733032, 0.503061056137085, 0.47093304991722107]","['description', 'description', 'description']"
2025年的社平工资是多少,['51275'],[],description,1,0,[],,['51323'],[0.486001580953598],['description']
2025年的社平工资是多少,['51275'],[],description,3,0,[],,"['51323', '5601', '60338']","[0.486001580953598, 0.4810943901538849, 0.4744173586368561]","['description', 'description', 'description']"
2026gdp上半年,['51275'],[],description,1,0,[],,['51323'],[0.5188077688217163],['description']
2026gdp上半年,['51275'],[],description,3,0,[],,"['51323', '5601', '51088']","[0.5188077688217163, 0.4859934449195862, 0.45819228887557983]","['description', 'description', 'description']"
2026年人口有多少,['51275'],[],description,1,0,[],,['51323'],[0.4598884582519531],['description']
2026年人口有多少,['51275'],[],description,3,0,[],,"['51323', '5601', '47198']","[0.4598884582519531, 0.4582536220550537, 0.4353750944137573]","['description', 'description', 'description']"
《哪吒2》电影,['51275'],[],description,1,0,[],,['52524'],[0.326782763004303],['description']
《哪吒2》电影,['51275'],[],description,3,0,[],,"['52524', '52523', '51323']","[0.326782763004303, 0.31540951132774353, 0.31037870049476624]","['description', 'description', 'description']"
《无问西东》,['51275'],[],description,1,0,[],,['52524'],[0.3935990333557129],['description']
《无问西东》,['51275'],[],description,3,0,[],,"['52524', '51378', '267']","[0.3935990333557129, 0.3835161328315735, 0.3695220947265625]","['description', 'description', 'description']"
一亩地能产多少斤水稻,['51275'],[],description,1,0,[],,['51323'],[0.3878043591976166],['description']
一亩地能产多少斤水稻,['51275'],[],description,3,0,[],,"['51323', '51388', '51382']","[0.3878043591976166, 0.3737238943576813, 0.36697059869766235]","['description', 'description', 'description']"
一天中国死亡多少人,['51275'],[],description,1,0,[],,['5601'],[0.4440014362335205],['description']
一天中国死亡多少人,['51275'],[],description,3,0,[],,"['5601', '51323', '61111']","[0.4440014362335205, 0.4335959553718567, 0.4092165231704712]","['description', 'description', 'description']"
三支一扶查成绩,['51275'],[],description,1,0,[],,['60293'],[0.5985010862350464],['description']
三支一扶查成绩,['51275'],[],description,3,0,[],,"['60293', '39537', '5917']","[0.5985010862350464, 0.4918609857559204, 0.48470839858055115]","['description', 'description', 'description']"
三穗,['51275'],[],description,1,0,[],,['51377'],[0.4758651852607727],['description']
