query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
ai算力龙头股票有哪些,['50926'],[],description,1,0,[],,['5428'],[0.5379408597946167],['description']
ai算力龙头股票有哪些,['50926'],[],description,3,0,[],,"['5428', '5432', '50709']","[0.5379408597946167, 0.5268982648849487, 0.5233222246170044]","['description', 'description', 'description']"
ai龙头股票有哪些,['50926'],[],description,1,1,['50926'],1.0,['50926'],[0.5848103761672974],['description']
ai龙头股票有哪些,['50926'],[],description,3,1,['50926'],1.0,"['50926', '5432', '50709']","[0.5848103761672974, 0.5649673342704773, 0.5628243684768677]","['description', 'description', 'description']"
cpo是什么板块有哪些股票,['50926'],[],description,1,0,[],,['5432'],[0.5468058586120605],['description']
cpo是什么板块有哪些股票,['50926'],[],description,3,1,['50926'],3.0,"['5432', '50709', '50926']","[0.5468058586120605, 0.5386456251144409, 0.5105162858963013]","['description', 'description', 'description']"
it服务龙头股票有哪些,['50926'],[],description,1,0,[],,['50709'],[0.5570129156112671],['description']
it服务龙头股票有哪些,['50926'],[],description,3,0,[],,"['50709', '5432', '50161']","[0.5570129156112671, 0.5511019825935364, 0.5408766269683838]","['description', 'description', 'description']"
mlcc有哪些龙头股,['50926'],[],description,1,0,[],,['5432'],[0.501003623008728],['description']
mlcc有哪些龙头股,['50926'],[],description,3,1,['50926'],3.0,"['5432', '50709', '50926']","[0.501003623008728, 0.4946995973587036, 0.47484666109085083]","['description', 'description', 'description']"
vpn概念股,['50926'],[],description,1,0,[],,['50709'],[0.46521544456481934],['description']
vpn概念股,['50926'],[],description,3,0,[],,"['50709', '60977', '47198']","[0.46521544456481934, 0.45268556475639343, 0.42601922154426575]","['description', 'description', 'description']"
东数西算十大龙头股,['50926'],[],description,1,0,[],,['50709'],[0.49218544363975525],['description']
东数西算十大龙头股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.49218544363975525, 0.48462578654289246, 0.45955169200897217]","['description', 'description', 'description']"
互联网龙头股,['50926'],[],description,1,0,[],,['50709'],[0.58452969789505],['description']
互联网龙头股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.58452969789505, 0.5761406421661377, 0.5529073476791382]","['description', 'description', 'description']"
今天芯片股票走势,['50926'],[],description,1,0,[],,['5432'],[0.622513473033905],['description']
今天芯片股票走势,['50926'],[],description,3,0,[],,"['5432', '50161', '50709']","[0.622513473033905, 0.5928459167480469, 0.5913897752761841]","['description', 'description', 'description']"
今日猪肉股价,['50926'],[],description,1,0,[],,['5432'],[0.6119539141654968],['description']
今日猪肉股价,['50926'],[],description,3,1,['50926'],3.0,"['5432', '50161', '50926']","[0.6119539141654968, 0.6023755073547363, 0.5295124650001526]","['description', 'description', 'description']"
今日证券板块行情,['50926'],[],description,1,0,[],,['50709'],[0.6268081665039062],['description']
今日证券板块行情,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '50161']","[0.6268081665039062, 0.6219678521156311, 0.5983614921569824]","['description', 'description', 'description']"
体育股票有哪些龙头股,['50926'],[],description,1,0,[],,['5432'],[0.6110122203826904],['description']
体育股票有哪些龙头股,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50161']","[0.6110122203826904, 0.5704513192176819, 0.5559264421463013]","['description', 'description', 'description']"
信创龙头股有哪些,['50926'],[],description,1,0,[],,['50709'],[0.5232253074645996],['description']
信创龙头股有哪些,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5232253074645996, 0.5159499645233154, 0.5136563777923584]","['description', 'description', 'description']"
元件概念股,['50926'],[],description,1,0,[],,['50709'],[0.5995668172836304],['description']
元件概念股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '50161']","[0.5995668172836304, 0.515500545501709, 0.5130437016487122]","['description', 'description', 'description']"
光刻胶股票龙头股有哪些,['50926'],[],description,1,0,[],,['5432'],[0.508211612701416],['description']
光刻胶股票龙头股有哪些,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50709']","[0.508211612701416, 0.4709368348121643, 0.46974050998687744]","['description', 'description', 'description']"
光学光电子属于什么板块,['50926'],[],description,1,0,[],,['50709'],[0.5359823703765869],['description']
光学光电子属于什么板块,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5359823703765869, 0.46854251623153687, 0.46596968173980713]","['description', 'description', 'description']"
光学光电子概念股,['50926'],[],description,1,0,[],,['50709'],[0.5566736459732056],['description']
光学光电子概念股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5566736459732056, 0.4812181890010834, 0.47063761949539185]","['description', 'description', 'description']"
光通信股票龙头股有哪些,['50926'],[],description,1,0,[],,['5432'],[0.5368732213973999],['description']
光通信股票龙头股有哪些,['50926'],[],description,3,1,['50926'],3.0,"['5432', '50709', '50926']","[0.5368732213973999, 0.5022009611129761, 0.49624720215797424]","['description', 'description', 'description']"
军工板块股票,['50926'],[],description,1,0,[],,['50709'],[0.5502881407737732],['description']
军工板块股票,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5502881407737732, 0.5253502130508423, 0.4992634057998657]","['description', 'description', 'description']"
军工龙头股有哪些,['50926'],[],description,1,0,[],,['5432'],[0.5011548399925232],['description']
军工龙头股有哪些,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50709']","[0.5011548399925232, 0.5008901357650757, 0.48992788791656494]","['description', 'description', 'description']"
创新药板块股票,['50926'],[],description,1,0,[],,['50709'],[0.5544818043708801],['description']
创新药板块股票,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5544818043708801, 0.5509560704231262, 0.5211840867996216]","['description', 'description', 'description']"
创新药龙头股票有哪些,['50926'],[],description,1,0,[],,['5432'],[0.4919116199016571],['description']
创新药龙头股票有哪些,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50709']","[0.4919116199016571, 0.4865557849407196, 0.455747127532959]","['description', 'description', 'description']"
化学制药板块个股,['50926'],[],description,1,0,[],,['50709'],[0.5363726615905762],['description']
化学制药板块个股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5363726615905762, 0.48488649725914, 0.4842907786369324]","['description', 'description', 'description']"
化学制药股票,['50926'],[],description,1,0,[],,['5432'],[0.4901246428489685],['description']
化学制药股票,['50926'],[],description,3,0,[],,"['5432', '50709', '50161']","[0.4901246428489685, 0.4710237979888916, 0.467085063457489]","['description', 'description', 'description']"
北斗导航股票,['50926'],[],description,1,0,[],,['5432'],[0.5622348785400391],['description']
北斗导航股票,['50926'],[],description,3,0,[],,"['5432', '50709', '50159']","[0.5622348785400391, 0.5512381792068481, 0.5469149351119995]","['description', 'description', 'description']"
医疗服务股票一览表,['50926'],[],description,1,0,[],,['5432'],[0.5121276378631592],['description']
医疗服务股票一览表,['50926'],[],description,3,0,[],,"['5432', '50709', '50161']","[0.5121276378631592, 0.47946566343307495, 0.4788256287574768]","['description', 'description', 'description']"
医药板块,['50926'],[],description,1,0,[],,['50709'],[0.5347468256950378],['description']
医药板块,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5347468256950378, 0.4966532588005066, 0.4664110541343689]","['description', 'description', 'description']"
医药板块股票一览,['50926'],[],description,1,1,['50926'],1.0,['50926'],[0.5669684410095215],['description']
医药板块股票一览,['50926'],[],description,3,1,['50926'],1.0,"['50926', '50709', '5432']","[0.5669684410095215, 0.5624020099639893, 0.5436269044876099]","['description', 'description', 'description']"
医药龙头股有哪些,['50926'],[],description,1,0,[],,['5432'],[0.5570834875106812],['description']
医药龙头股有哪些,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50709']","[0.5570834875106812, 0.5457624197006226, 0.5224566459655762]","['description', 'description', 'description']"
半导体股票有哪些,['50926'],[],description,1,0,[],,['5432'],[0.5649667978286743],['description']
半导体股票有哪些,['50926'],[],description,3,0,[],,"['5432', '50709', '50161']","[0.5649667978286743, 0.5614745616912842, 0.549096405506134]","['description', 'description', 'description']"
半导体设备龙头股票有哪些,['50926'],[],description,1,0,[],,['5432'],[0.47417718172073364],['description']
半导体设备龙头股票有哪些,['50926'],[],description,3,1,['50926'],3.0,"['5432', '50709', '50926']","[0.47417718172073364, 0.46485665440559387, 0.46132075786590576]","['description', 'description', 'description']"
华为手机上市公司龙头股票,['50926'],[],description,1,0,[],,['5432'],[0.4979031980037689],['description']
华为手机上市公司龙头股票,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '60540']","[0.4979031980037689, 0.45691385865211487, 0.4491446912288666]","['description', 'description', 'description']"
华为昇腾概念股,['50926'],[],description,1,0,[],,['50709'],[0.6188392639160156],['description']
华为昇腾概念股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '50161']","[0.6188392639160156, 0.5680894255638123, 0.5260047912597656]","['description', 'description', 'description']"
华为概念股票有哪些龙头股,['50926'],[],description,1,0,[],,['50709'],[0.572193443775177],['description']
华为概念股票有哪些龙头股,['50926'],[],description,3,1,['50926'],3.0,"['50709', '5432', '50926']","[0.572193443775177, 0.5590291023254395, 0.5223327875137329]","['description', 'description', 'description']"
华为算力概念股,['50926'],[],description,1,0,[],,['50709'],[0.5740031003952026],['description']
华为算力概念股,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5740031003952026, 0.5059566497802734, 0.5014954805374146]","['description', 'description', 'description']"
商业航天板块股票,['50926'],[],description,1,0,[],,['50709'],[0.5306257009506226],['description']
商业航天板块股票,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.5306257009506226, 0.515804648399353, 0.5020068287849426]","['description', 'description', 'description']"
商业航天股票有哪些,['50926'],[],description,1,0,[],,['5432'],[0.5573912858963013],['description']
商业航天股票有哪些,['50926'],[],description,3,1,['50926'],2.0,"['5432', '50926', '50161']","[0.5573912858963013, 0.5185000896453857, 0.4983726739883423]","['description', 'description', 'description']"
固态电池板块,['50926'],[],description,1,0,[],,['50709'],[0.536726713180542],['description']
固态电池板块,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.536726713180542, 0.49066948890686035, 0.4588069021701813]","['description', 'description', 'description']"
工业母机龙头股票,['50926'],[],description,1,0,[],,['50709'],[0.4988655149936676],['description']
工业母机龙头股票,['50926'],[],description,3,1,['50926'],2.0,"['50709', '50926', '5432']","[0.4988655149936676, 0.48596280813217163, 0.47708603739738464]","['description', 'description', 'description']"
工程机械股票,['50926'],[],description,1,0,[],,['50709'],[0.4405288100242615],['description']
