query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
19号世界杯赛程,['4999'],[],description,1,0,[],,['5550'],[0.4926658868789673],['description']
19号世界杯赛程,['4999'],[],description,3,0,[],,"['5550', '62016', '60293']","[0.4926658868789673, 0.4515092372894287, 0.439175009727478]","['description', 'description', 'description']"
2024欧洲杯,['4999'],[],description,1,0,[],,['62016'],[0.6013711094856262],['description']
2024欧洲杯,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.6013711094856262, 0.4662381410598755, 0.42184701561927795]","['description', 'description', 'description']"
2025-2026赛季英超积分榜,['4999'],[],description,1,0,[],,['62016'],[0.5755389332771301],['description']
2025-2026赛季英超积分榜,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5755389332771301, 0.46700552105903625, 0.4100361764431]","['description', 'description', 'description']"
2026世界杯何时开始,['4999'],[],description,1,0,[],,['5550'],[0.4605445861816406],['description']
2026世界杯何时开始,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.4605445861816406, 0.436255544424057, 0.4300839602947235]","['description', 'description', 'description']"
2026世界杯回放免费,['4999'],[],description,1,0,[],,['62016'],[0.3930665850639343],['description']
2026世界杯回放免费,['4999'],[],description,3,0,[],,"['62016', '5550', '85']","[0.3930665850639343, 0.39231938123703003, 0.35618990659713745]","['description', 'description', 'description']"
2026世界杯的赛程表,['4999'],[],description,1,0,[],,['62016'],[0.551167368888855],['description']
2026世界杯的赛程表,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.551167368888855, 0.5107846260070801, 0.4744589924812317]","['description', 'description', 'description']"
2026年nba总决赛,['4999'],[],description,1,0,[],,['5550'],[0.41750970482826233],['description']
2026年nba总决赛,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.41750970482826233, 0.3928799629211426, 0.36938929557800293]","['description', 'description', 'description']"
2026年世界女排联赛赛程,['4999'],[],description,1,0,[],,['62016'],[0.48803842067718506],['description']
2026年世界女排联赛赛程,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.48803842067718506, 0.45158979296684265, 0.3918626010417938]","['description', 'description', 'description']"
2026年世界杯4分之一赛程,['4999'],[],description,1,0,[],,['62016'],[0.5312360525131226],['description']
2026年世界杯4分之一赛程,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5312360525131226, 0.49464255571365356, 0.4091265797615051]","['description', 'description', 'description']"
2026年世界杯7月6日比赛,['4999'],[],description,1,0,[],,['62016'],[0.525275707244873],['description']
2026年世界杯7月6日比赛,['4999'],[],description,3,0,[],,"['62016', '5550', '5601']","[0.525275707244873, 0.4717760682106018, 0.42554426193237305]","['description', 'description', 'description']"
2026年世界杯8强,['4999'],[],description,1,0,[],,['62016'],[0.4421730935573578],['description']
2026年世界杯8强,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.4421730935573578, 0.4361664652824402, 0.3485734760761261]","['description', 'description', 'description']"
2026年世界杯八强对阵表,['4999'],[],description,1,0,[],,['62016'],[0.488198459148407],['description']
2026年世界杯八强对阵表,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.488198459148407, 0.4459315240383148, 0.3870377242565155]","['description', 'description', 'description']"
2026年世界杯决赛时间,['4999'],[],description,1,0,[],,['62016'],[0.47352591156959534],['description']
2026年世界杯决赛时间,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.47352591156959534, 0.45723414421081543, 0.41269952058792114]","['description', 'description', 'description']"
2026年世界杯几时结束,['4999'],[],description,1,0,[],,['62016'],[0.45544201135635376],['description']
2026年世界杯几时结束,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.45544201135635376, 0.44107967615127563, 0.43332934379577637]","['description', 'description', 'description']"
2026年世界杯战绩一览表,['4999'],[],description,1,0,[],,['62016'],[0.5054396390914917],['description']
2026年世界杯战绩一览表,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5054396390914917, 0.47174811363220215, 0.41144731640815735]","['description', 'description', 'description']"
2026年世界杯比分情况,['4999'],[],description,1,0,[],,['62016'],[0.48008760809898376],['description']
2026年世界杯比分情况,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.48008760809898376, 0.4439767003059387, 0.39881765842437744]","['description', 'description', 'description']"
2026年世界杯积分榜,['4999'],[],description,1,0,[],,['62016'],[0.5029526948928833],['description']
2026年世界杯积分榜,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5029526948928833, 0.48516345024108887, 0.41961079835891724]","['description', 'description', 'description']"
2026年世界杯都有哪些球队,['4999'],[],description,1,0,[],,['5550'],[0.45383399724960327],['description']
2026年世界杯都有哪些球队,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.45383399724960327, 0.4427570700645447, 0.3825567066669464]","['description', 'description', 'description']"
2026年中甲联赛,['4999'],[],description,1,0,[],,['62016'],[0.4560249447822571],['description']
2026年中甲联赛,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.4560249447822571, 0.4406123757362366, 0.3843405842781067]","['description', 'description', 'description']"
2026年中超积分榜,['4999'],[],description,1,0,[],,['62016'],[0.48741576075553894],['description']
2026年中超积分榜,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.48741576075553894, 0.4546484351158142, 0.4406743049621582]","['description', 'description', 'description']"
2026年女篮亚洲杯赛程,['4999'],[],description,1,0,[],,['5550'],[0.41288477182388306],['description']
2026年女篮亚洲杯赛程,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.41288477182388306, 0.41073673963546753, 0.3837960660457611]","['description', 'description', 'description']"
2026年欧洲杯,['4999'],[],description,1,0,[],,['62016'],[0.6207873821258545],['description']
2026年欧洲杯,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.6207873821258545, 0.47578567266464233, 0.38740670680999756]","['description', 'description', 'description']"
2026年的欧冠冠军是谁,['4999'],[],description,1,0,[],,['62016'],[0.6037248969078064],['description']
2026年的欧冠冠军是谁,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.6037248969078064, 0.44620031118392944, 0.3716626763343811]","['description', 'description', 'description']"
2026年美加墨世界杯赛程,['4999'],[],description,1,0,[],,['5550'],[0.48801714181900024],['description']
2026年美加墨世界杯赛程,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.48801714181900024, 0.4836891293525696, 0.39659547805786133]","['description', 'description', 'description']"
2026年足球世界杯8强,['4999'],[],description,1,0,[],,['62016'],[0.4301861822605133],['description']
2026年足球世界杯8强,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.4301861822605133, 0.4233025312423706, 0.35128146409988403]","['description', 'description', 'description']"
2026挪超赛程,['4999'],[],description,1,0,[],,['62016'],[0.49521300196647644],['description']
2026挪超赛程,['4999'],[],description,3,0,[],,"['62016', '5550', '60293']","[0.49521300196647644, 0.44071975350379944, 0.3826156258583069]","['description', 'description', 'description']"
2026温网比赛日程,['4999'],[],description,1,0,[],,['5550'],[0.4795593023300171],['description']
2026温网比赛日程,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.4795593023300171, 0.4726018011569977, 0.4448245167732239]","['description', 'description', 'description']"
2026美加墨世界杯对阵图,['4999'],[],description,1,0,[],,['5550'],[0.46182650327682495],['description']
2026美加墨世界杯对阵图,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.46182650327682495, 0.4280102252960205, 0.3788246512413025]","['description', 'description', 'description']"
26年欧冠资格赛排名,['4999'],[],description,1,0,[],,['62016'],[0.7456945776939392],['description']
26年欧冠资格赛排名,['4999'],[],description,3,0,[],,"['62016', '5550', '60293']","[0.7456945776939392, 0.46726107597351074, 0.40708106756210327]","['description', 'description', 'description']"
6月11日世界杯比赛,['4999'],[],description,1,0,[],,['5550'],[0.4871334731578827],['description']
6月11日世界杯比赛,['4999'],[],description,3,0,[],,"['5550', '62016', '5601']","[0.4871334731578827, 0.4354037046432495, 0.40296176075935364]","['description', 'description', 'description']"
7月7号世界杯比赛结果,['4999'],[],description,1,0,[],,['62016'],[0.48000335693359375],['description']
7月7号世界杯比赛结果,['4999'],[],description,3,0,[],,"['62016', '5550', '5601']","[0.48000335693359375, 0.419853150844574, 0.38226383924484253]","['description', 'description', 'description']"
7月7号世界杯的比赛,['4999'],[],description,1,0,[],,['5550'],[0.502833902835846],['description']
7月7号世界杯的比赛,['4999'],[],description,3,0,[],,"['5550', '62016', '5601']","[0.502833902835846, 0.4724467396736145, 0.4299088716506958]","['description', 'description', 'description']"
7月7号世界杯赛程表,['4999'],[],description,1,0,[],,['62016'],[0.5174674987792969],['description']
7月7号世界杯赛程表,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5174674987792969, 0.44760626554489136, 0.4244542419910431]","['description', 'description', 'description']"
7月8日欧冠比赛结果,['4999'],[],description,1,0,[],,['62016'],[0.6612448692321777],['description']
7月8日欧冠比赛结果,['4999'],[],description,3,0,[],,"['62016', '5550', '5601']","[0.6612448692321777, 0.4146159887313843, 0.3623547852039337]","['description', 'description', 'description']"
9号世界杯,['4999'],[],description,1,0,[],,['5550'],[0.5339328050613403],['description']
9号世界杯,['4999'],[],description,3,0,[],,"['5550', '51323', '5601']","[0.5339328050613403, 0.44972139596939087, 0.430118590593338]","['description', 'description', 'description']"
cba新赛季开启时间,['4999'],[],description,1,0,[],,['5550'],[0.4377843141555786],['description']
cba新赛季开启时间,['4999'],[],description,3,0,[],,"['5550', '62016', '50159']","[0.4377843141555786, 0.42931127548217773, 0.3707399368286133]","['description', 'description', 'description']"
lpl赛程,['4999'],[],description,1,0,[],,['5550'],[0.5426466464996338],['description']
lpl赛程,['4999'],[],description,3,0,[],,"['5550', '62016', '60293']","[0.5426466464996338, 0.523186206817627, 0.5046343207359314]","['description', 'description', 'description']"
msi 2026赛程,['4999'],[],description,1,0,[],,['5550'],[0.4760594666004181],['description']
msi 2026赛程,['4999'],[],description,3,0,[],,"['5550', '62016', '51323']","[0.4760594666004181, 0.46703600883483887, 0.41075119376182556]","['description', 'description', 'description']"
nba 赛程,['4999'],[],description,1,0,[],,['5550'],[0.5258543491363525],['description']
nba 赛程,['4999'],[],description,3,0,[],,"['5550', '60293', '62016']","[0.5258543491363525, 0.48788732290267944, 0.47404396533966064]","['description', 'description', 'description']"
nba2025-26赛季赛程,['4999'],[],description,1,0,[],,['62016'],[0.5135990977287292],['description']
nba2025-26赛季赛程,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.5135990977287292, 0.45953693985939026, 0.4312152862548828]","['description', 'description', 'description']"
nba2026赛季开赛时间,['4999'],[],description,1,0,[],,['62016'],[0.46543407440185547],['description']
nba2026赛季开赛时间,['4999'],[],description,3,0,[],,"['62016', '5550', '51323']","[0.46543407440185547, 0.45803552865982056, 0.44346940517425537]","['description', 'description', 'description']"
