query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
304还是316不锈钢哪个好,['61800'],[],description,1,0,[],,['60977'],[0.4659661054611206],['description']
304还是316不锈钢哪个好,['61800'],[],description,3,0,[],,"['60977', '5881', '60338']","[0.4659661054611206, 0.4360355734825134, 0.3977307975292206]","['description', 'description', 'description']"
5060和3060差距,['61800'],[],description,1,0,[],,['60977'],[0.6069190502166748],['description']
5060和3060差距,['61800'],[],description,3,0,[],,"['60977', '60338', '60540']","[0.6069190502166748, 0.5210618376731873, 0.49978381395339966]","['description', 'description', 'description']"
9600x与9700x,['61800'],[],description,1,0,[],,['60977'],[0.5463324785232544],['description']
9600x与9700x,['61800'],[],description,3,0,[],,"['60977', '60338', '4526']","[0.5463324785232544, 0.4728933870792389, 0.4495789706707001]","['description', 'description', 'description']"
core7和i7区别,['61800'],[],description,1,0,[],,['60977'],[0.5716379880905151],['description']
core7和i7区别,['61800'],[],description,3,0,[],,"['60977', '5881', '60338']","[0.5716379880905151, 0.46962326765060425, 0.4646555185317993]","['description', 'description', 'description']"
iphone 17 pro max和17 pro区别,['61800'],[],description,1,0,[],,['60977'],[0.5657210946083069],['description']
iphone 17 pro max和17 pro区别,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5657210946083069, 0.49270275235176086, 0.4314696192741394]","['description', 'description', 'description']"
iqoo13和iqoo15,['61800'],[],description,1,0,[],,['60977'],[0.5778588652610779],['description']
iqoo13和iqoo15,['61800'],[],description,3,0,[],,"['60977', '60540', '5271']","[0.5778588652610779, 0.5036917924880981, 0.4878987967967987]","['description', 'description', 'description']"
iqoo16和iqoo15有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5927862524986267],['description']
iqoo16和iqoo15有什么区别,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5927862524986267, 0.4762688875198364, 0.4585423171520233]","['description', 'description', 'description']"
iqooneo10和iqooneo11对比,['61800'],[],description,1,0,[],,['60977'],[0.5870562791824341],['description']
iqooneo10和iqooneo11对比,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5870562791824341, 0.4617464542388916, 0.436384379863739]","['description', 'description', 'description']"
iqooz11和iqooz10turbo对比,['61800'],[],description,1,0,[],,['60977'],[0.5639308094978333],['description']
iqooz11和iqooz10turbo对比,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5639308094978333, 0.4482985734939575, 0.429679274559021]","['description', 'description', 'description']"
k90max和k90promax,['61800'],[],description,1,0,[],,['60977'],[0.5493794083595276],['description']
k90max和k90promax,['61800'],[],description,3,0,[],,"['60977', '5881', '60540']","[0.5493794083595276, 0.4658491611480713, 0.46369221806526184]","['description', 'description', 'description']"
nova9和小米10哪个好,['61800'],[],description,1,0,[],,['60977'],[0.528526782989502],['description']
nova9和小米10哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.528526782989502, 0.46021246910095215, 0.4532913565635681]","['description', 'description', 'description']"
oppoa6和oppoa6pro对比,['61800'],[],description,1,0,[],,['60977'],[0.5967098474502563],['description']
oppoa6和oppoa6pro对比,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5967098474502563, 0.4617922902107239, 0.43436312675476074]","['description', 'description', 'description']"
oppofindx8和opporeno15哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5406545996665955],['description']
oppofindx8和opporeno15哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5406545996665955, 0.45216798782348633, 0.4404594600200653]","['description', 'description', 'description']"
oppofindx9pro和oppofindx9对比,['61800'],[],description,1,0,[],,['60977'],[0.5711373090744019],['description']
oppofindx9pro和oppofindx9对比,['61800'],[],description,3,0,[],,"['60977', '60338', '60540']","[0.5711373090744019, 0.45061254501342773, 0.44896024465560913]","['description', 'description', 'description']"
oppok13turbopro和oppok13turbo对比,['61800'],[],description,1,0,[],,['60977'],[0.578840970993042],['description']
oppok13turbopro和oppok13turbo对比,['61800'],[],description,3,0,[],,"['60977', '60540', '5881']","[0.578840970993042, 0.4445543885231018, 0.4237808585166931]","['description', 'description', 'description']"
opporeno15pro和reno16对比,['61800'],[],description,1,0,[],,['60977'],[0.5425336360931396],['description']
opporeno15pro和reno16对比,['61800'],[],description,3,0,[],,"['60977', '60540', '52364']","[0.5425336360931396, 0.4237809181213379, 0.3957903981208801]","['description', 'description', 'description']"
oppox9pro和oppox9的区别,['61800'],[],description,1,0,[],,['60977'],[0.6027758717536926],['description']
oppox9pro和oppox9的区别,['61800'],[],description,3,0,[],,"['60977', '60338', '60540']","[0.6027758717536926, 0.4982268214225769, 0.47026360034942627]","['description', 'description', 'description']"
pocket3和pocket4的区别,['61800'],[],description,1,0,[],,['60977'],[0.6157561540603638],['description']
pocket3和pocket4的区别,['61800'],[],description,3,0,[],,"['60977', '60540', '47198']","[0.6157561540603638, 0.48040491342544556, 0.47804850339889526]","['description', 'description', 'description']"
pu鞋底和橡胶鞋底哪个好,['61800'],[],description,1,0,[],,['60977'],[0.4744383990764618],['description']
pu鞋底和橡胶鞋底哪个好,['61800'],[],description,3,0,[],,"['60977', '60338', '5544']","[0.4744383990764618, 0.46394068002700806, 0.3991554379463196]","['description', 'description', 'description']"
vivox100s和vivox100pro哪个好,['61800'],[],description,1,0,[],,['60977'],[0.575264573097229],['description']
vivox100s和vivox100pro哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.575264573097229, 0.48652786016464233, 0.46733641624450684]","['description', 'description', 'description']"
vivox300和x200s哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5668082237243652],['description']
vivox300和x200s哪个好,['61800'],[],description,3,0,[],,"['60977', '60338', '60540']","[0.5668082237243652, 0.4954870343208313, 0.49260827898979187]","['description', 'description', 'description']"
vivoy600pro和iqooz11哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5354057550430298],['description']
vivoy600pro和iqooz11哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5354057550430298, 0.46660447120666504, 0.4434024691581726]","['description', 'description', 'description']"
一加ace5和一加ace5至尊版对比,['61800'],[],description,1,0,[],,['60977'],[0.5395013689994812],['description']
一加ace5和一加ace5至尊版对比,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5395013689994812, 0.43493300676345825, 0.4126969277858734]","['description', 'description', 'description']"
一加ace6t对比一加ace6,['61800'],[],description,1,0,[],,['60977'],[0.5307090282440186],['description']
一加ace6t对比一加ace6,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5307090282440186, 0.41816842555999756, 0.377285897731781]","['description', 'description', 'description']"
三星s26ultra和s25ultra区别,['61800'],[],description,1,0,[],,['60977'],[0.5698190331459045],['description']
三星s26ultra和s25ultra区别,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5698190331459045, 0.49756312370300293, 0.4292890429496765]","['description', 'description', 'description']"
买k13s还是k12s好,['61800'],[],description,1,0,[],,['60977'],[0.5553140640258789],['description']
买k13s还是k12s好,['61800'],[],description,3,0,[],,"['60977', '5881', '60540']","[0.5553140640258789, 0.5056134462356567, 0.4749417006969452]","['description', 'description', 'description']"
亚麻和汉麻有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5204031467437744],['description']
亚麻和汉麻有什么区别,['61800'],[],description,3,0,[],,"['60977', '5881', '51388']","[0.5204031467437744, 0.42048901319503784, 0.4091232120990753]","['description', 'description', 'description']"
仙草和龟苓膏有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.45827171206474304],['description']
仙草和龟苓膏有什么区别,['61800'],[],description,3,0,[],,"['60977', '5544', '47272']","[0.45827171206474304, 0.4107351303100586, 0.3697141706943512]","['description', 'description', 'description']"
作业帮t60和p60哪个好,['61800'],[],description,1,0,[],,['60977'],[0.493808776140213],['description']
作业帮t60和p60哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.493808776140213, 0.4268244504928589, 0.4232639670372009]","['description', 'description', 'description']"
凤萝和菠萝有啥区别,['61800'],[],description,1,0,[],,['60977'],[0.48640739917755127],['description']
凤萝和菠萝有啥区别,['61800'],[],description,3,0,[],,"['60977', '51388', '5544']","[0.48640739917755127, 0.41978713870048523, 0.39596155285835266]","['description', 'description', 'description']"
华为fit4pro和fit5pro区别,['61800'],[],description,1,0,[],,['60977'],[0.5992509126663208],['description']
华为fit4pro和fit5pro区别,['61800'],[],description,3,0,[],,"['60977', '51388', '60540']","[0.5992509126663208, 0.4676329493522644, 0.4621439576148987]","['description', 'description', 'description']"
华为mate70pro和华为mate70对比,['61800'],[],description,1,0,[],,['60977'],[0.5649086236953735],['description']
华为mate70pro和华为mate70对比,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5649086236953735, 0.4741848111152649, 0.4446451663970947]","['description', 'description', 'description']"
华为mate80promax和华为pura90promax哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5201084017753601],['description']
华为mate80promax和华为pura90promax哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5201084017753601, 0.4647982120513916, 0.4499383270740509]","['description', 'description', 'description']"
华为mate80pro和mate80对比,['61800'],[],description,1,0,[],,['60977'],[0.5894246101379395],['description']
华为mate80pro和mate80对比,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5894246101379395, 0.47276556491851807, 0.4680022895336151]","['description', 'description', 'description']"
华为matex5和华为mate80对比,['61800'],[],description,1,0,[],,['60977'],[0.5232359170913696],['description']
华为matex5和华为mate80对比,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5232359170913696, 0.42796969413757324, 0.4249287247657776]","['description', 'description', 'description']"
华为nova14pro和nova15哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5332542657852173],['description']
华为nova14pro和nova15哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5332542657852173, 0.4533196687698364, 0.41095679998397827]","['description', 'description', 'description']"
华为nova15pro和14ultra有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5682938694953918],['description']
华为nova15pro和14ultra有什么区别,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5682938694953918, 0.4894326329231262, 0.4413686990737915]","['description', 'description', 'description']"
华为nova15pro和荣耀600哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5006287097930908],['description']
华为nova15pro和荣耀600哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5006287097930908, 0.4613494873046875, 0.4110942482948303]","['description', 'description', 'description']"
华为nova16和mate80哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5181460380554199],['description']
华为nova16和mate80哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5181460380554199, 0.45826631784439087, 0.42704761028289795]","['description', 'description', 'description']"
华为p70pro和p80pro的区别,['61800'],[],description,1,0,[],,['60977'],[0.576557457447052],['description']
华为p70pro和p80pro的区别,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.576557457447052, 0.49152129888534546, 0.451675146818161]","['description', 'description', 'description']"
华为p70pro对比苹果13promax,['61800'],[],description,1,0,[],,['60977'],[0.4262654185295105],['description']
华为p70pro对比苹果13promax,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.4262654185295105, 0.4085543155670166, 0.34662696719169617]","['description', 'description', 'description']"
华为p70和70pro哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5192615389823914],['description']
华为p70和70pro哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5192615389823914, 0.4765622913837433, 0.433553010225296]","['description', 'description', 'description']"
华为purax和purax典藏版有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5875809192657471],['description']
华为purax和purax典藏版有什么区别,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.5875809192657471, 0.49499085545539856, 0.48863595724105835]","['description', 'description', 'description']"
华为手表gt5和gt6有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5746729969978333],['description']
华为手表gt5和gt6有什么区别,['61800'],[],description,3,0,[],,"['60977', '60540', '51388']","[0.5746729969978333, 0.4606802761554718, 0.4589495062828064]","['description', 'description', 'description']"
华为畅享70和华为畅享80型号对比,['61800'],[],description,1,0,[],,['60977'],[0.579093873500824],['description']
华为畅享70和华为畅享80型号对比,['61800'],[],description,3,0,[],,"['60977', '60540', '5544']","[0.579093873500824, 0.5050405263900757, 0.4767104983329773]","['description', 'description', 'description']"
单包套和双包套的区别,['61800'],[],description,1,0,[],,['60977'],[0.6009988188743591],['description']
单包套和双包套的区别,['61800'],[],description,3,0,[],,"['60977', '51388', '47198']","[0.6009988188743591, 0.47402703762054443, 0.4692026972770691]","['description', 'description', 'description']"
南瓜和冬瓜的区别,['61800'],[],description,1,0,[],,['60977'],[0.48675301671028137],['description']
南瓜和冬瓜的区别,['61800'],[],description,3,0,[],,"['60977', '51323', '51388']","[0.48675301671028137, 0.41176921129226685, 0.38586461544036865]","['description', 'description', 'description']"
土豆和红薯有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.4737747609615326],['description']
土豆和红薯有什么区别,['61800'],[],description,3,0,[],,"['60977', '51388', '52364']","[0.4737747609615326, 0.40204572677612305, 0.3805128335952759]","['description', 'description', 'description']"
土鸡蛋和普通鸡蛋有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.45592910051345825],['description']
土鸡蛋和普通鸡蛋有什么区别,['61800'],[],description,3,0,[],,"['60977', '52364', '60540']","[0.45592910051345825, 0.39013952016830444, 0.3604200780391693]","['description', 'description', 'description']"
基围虾和黑虎虾哪个好,['61800'],[],description,1,0,[],,['60977'],[0.47999176383018494],['description']
基围虾和黑虎虾哪个好,['61800'],[],description,3,0,[],,"['60977', '60338', '5544']","[0.47999176383018494, 0.4717128574848175, 0.39208313822746277]","['description', 'description', 'description']"
大疆pocket和action有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5712701082229614],['description']
大疆pocket和action有什么区别,['61800'],[],description,3,0,[],,"['60977', '60540', '47198']","[0.5712701082229614, 0.4523894786834717, 0.4321972727775574]","['description', 'description', 'description']"
奶粉和牛奶的区别哪个更有营养,['61800'],[],description,1,0,[],,['60977'],[0.5418071150779724],['description']
奶粉和牛奶的区别哪个更有营养,['61800'],[],description,3,0,[],,"['60977', '5882', '52364']","[0.5418071150779724, 0.4461570978164673, 0.4195212125778198]","['description', 'description', 'description']"
富贵竹与文昌竹的区别是什么,['61800'],[],description,1,0,[],,['60977'],[0.49398213624954224],['description']
富贵竹与文昌竹的区别是什么,['61800'],[],description,3,0,[],,"['60977', '51388', '51323']","[0.49398213624954224, 0.4556012749671936, 0.4363784193992615]","['description', 'description', 'description']"
小米17ultra和vivox300ultra哪个好,['61800'],[],description,1,0,[],,['60977'],[0.5165740251541138],['description']
小米17ultra和vivox300ultra哪个好,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5165740251541138, 0.47912582755088806, 0.47633999586105347]","['description', 'description', 'description']"
小米和大米哪个含糖量更高,['61800'],[],description,1,0,[],,['60977'],[0.46451738476753235],['description']
小米和大米哪个含糖量更高,['61800'],[],description,3,0,[],,"['60977', '60338', '5544']","[0.46451738476753235, 0.4517579674720764, 0.4477335214614868]","['description', 'description', 'description']"
小米建议买t200还是t300,['61800'],[],description,1,0,[],,['60977'],[0.5236708521842957],['description']
小米建议买t200还是t300,['61800'],[],description,3,0,[],,"['60977', '60540', '60338']","[0.5236708521842957, 0.47958144545555115, 0.462108314037323]","['description', 'description', 'description']"
小苏打和食用碱有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.4823113679885864],['description']
小苏打和食用碱有什么区别,['61800'],[],description,3,0,[],,"['60977', '5544', '5881']","[0.4823113679885864, 0.4078405201435089, 0.39636266231536865]","['description', 'description', 'description']"
小麦与燕麦的区别,['61800'],[],description,1,0,[],,['60977'],[0.4977937340736389],['description']
小麦与燕麦的区别,['61800'],[],description,3,0,[],,"['60977', '51388', '51323']","[0.4977937340736389, 0.41897255182266235, 0.40176665782928467]","['description', 'description', 'description']"
平板和电脑的区别有哪些,['61800'],[],description,1,0,[],,['60977'],[0.606513500213623],['description']
平板和电脑的区别有哪些,['61800'],[],description,3,0,[],,"['60977', '60540', '52364']","[0.606513500213623, 0.5032100081443787, 0.4543730318546295]","['description', 'description', 'description']"
怀山药和山药的区别有哪些,['61800'],[],description,1,0,[],,['60977'],[0.45635801553726196],['description']
怀山药和山药的区别有哪些,['61800'],[],description,3,0,[],,"['60977', '51388', '51381']","[0.45635801553726196, 0.3974440395832062, 0.38065463304519653]","['description', 'description', 'description']"
悦刻五代和六代有什么区别,['61800'],[],description,1,0,[],,['60977'],[0.5663625597953796],['description']
悦刻五代和六代有什么区别,['61800'],[],description,3,0,[],,"['60977', '51388', '5544']","[0.5663625597953796, 0.4545942544937134, 0.4531162679195404]","['description', 'description', 'description']"
是不锈钢锅好还是铁锅好,['61800'],[],description,1,0,[],,['60977'],[0.4501465857028961],['description']
是不锈钢锅好还是铁锅好,['61800'],[],description,3,0,[],,"['60977', '5881', '47272']","[0.4501465857028961, 0.3980509638786316, 0.38329264521598816]","['description', 'description', 'description']"
杏和桃哪个营养价值更高,['61800'],[],description,1,0,[],,['60977'],[0.5390775203704834],['description']
杏和桃哪个营养价值更高,['61800'],[],description,3,0,[],,"['60977', '5544', '52364']","[0.5390775203704834, 0.461884468793869, 0.45490992069244385]","['description', 'description', 'description']"
松木和橡胶木的区别哪个更好,['61800'],[],description,1,0,[],,['60977'],[0.5216971635818481],['description']
松木和橡胶木的区别哪个更好,['61800'],[],description,3,0,[],,"['60977', '5881', '5544']","[0.5216971635818481, 0.44630953669548035, 0.4247032105922699]","['description', 'description', 'description']"
染料和颜料的区别是什么,['61800'],[],description,1,0,[],,['60977'],[0.4967799782752991],['description']
染料和颜料的区别是什么,['61800'],[],description,3,0,[],,"['60977', '5544', '51388']","[0.4967799782752991, 0.43278753757476807, 0.43247556686401367]","['description', 'description', 'description']"
