query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
东京 天气,['51044'],[],description,1,0,[],,['4999'],[0.6184921264648438],['description']
东京 天气,['51044'],[],description,3,0,[],,"['4999', '4982', '61277']","[0.6184921264648438, 0.5864959359169006, 0.5394579172134399]","['description', 'description', 'description']"
东京现在温度多少,['51044'],[],description,1,0,[],,['4999'],[0.5580993890762329],['description']
东京现在温度多少,['51044'],[],description,3,0,[],,"['4999', '4982', '62106']","[0.5580993890762329, 0.4784758388996124, 0.45937734842300415]","['description', 'description', 'description']"
东京的气温,['51044'],[],description,1,0,[],,['4999'],[0.5413011312484741],['description']
东京的气温,['51044'],[],description,3,0,[],,"['4999', '4982', '62306']","[0.5413011312484741, 0.48913535475730896, 0.48784002661705017]","['description', 'description', 'description']"
乌兰巴托天气,['51044'],[],description,1,0,[],,['4999'],[0.5471210479736328],['description']
乌兰巴托天气,['51044'],[],description,3,0,[],,"['4999', '4982', '61277']","[0.5471210479736328, 0.538672685623169, 0.462899774312973]","['description', 'description', 'description']"
亚美尼亚天气预报15天,['51044'],[],description,1,0,[],,['4982'],[0.5648607611656189],['description']
亚美尼亚天气预报15天,['51044'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5648607611656189, 0.5541331171989441, 0.5026823282241821]","['description', 'description', 'description']"
今天法国巴黎温度是多少,['51044'],[],description,1,0,[],,['4999'],[0.5696495771408081],['description']
今天法国巴黎温度是多少,['51044'],[],description,3,0,[],,"['4999', '4982', '61277']","[0.5696495771408081, 0.47948959469795227, 0.44112831354141235]","['description', 'description', 'description']"
伦敦天气40天,['51044'],[],description,1,0,[],,['4982'],[0.5027143955230713],['description']
伦敦天气40天,['51044'],[],description,3,0,[],,"['4982', '4999', '61277']","[0.5027143955230713, 0.44899889826774597, 0.4206404685974121]","['description', 'description', 'description']"
伦敦天气预报一周7天查询,['51044'],[],description,1,0,[],,['4999'],[0.6246576309204102],['description']
伦敦天气预报一周7天查询,['51044'],[],description,3,0,[],,"['4999', '4982', '61277']","[0.6246576309204102, 0.5999785661697388, 0.553092360496521]","['description', 'description', 'description']"
伦敦气温现在是多少度,['51044'],[],description,1,0,[],,['4999'],[0.5735718607902527],['description']
伦敦气温现在是多少度,['51044'],[],description,3,0,[],,"['4999', '4982', '62106']","[0.5735718607902527, 0.48098427057266235, 0.444918155670166]","['description', 'description', 'description']"
伦敦的天气,['51044'],[],description,1,0,[],,['4999'],[0.5501984357833862],['description']
伦敦的天气,['51044'],[],description,3,0,[],,"['4999', '4982', '62306']","[0.5501984357833862, 0.5191488862037659, 0.45333248376846313]","['description', 'description', 'description']"
伦敦的天气预报30天查询,['51044'],[],description,1,0,[],,['4999'],[0.6015085577964783],['description']
伦敦的天气预报30天查询,['51044'],[],description,3,0,[],,"['4999', '4982', '61277']","[0.6015085577964783, 0.5827178359031677, 0.5694074034690857]","['description', 'description', 'description']"
伯明翰的天气预报,['51044'],[],description,1,0,[],,['4982'],[0.5643703937530518],['description']
