query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海律师咨询,['5544'],[],description,1,0,[],,['51474'],[0.6611641645431519],['description']
上海律师咨询,['5544'],[],description,3,0,[],,"['51474', '47198', '28128']","[0.6611641645431519, 0.4257104694843292, 0.4006344676017761]","['description', 'description', 'description']"
上海离婚律师,['5544'],[],description,1,0,[],,['51474'],[0.5006431341171265],['description']
上海离婚律师,['5544'],[],description,3,0,[],,"['51474', '47198', '50161']","[0.5006431341171265, 0.33000510931015015, 0.3275810480117798]","['description', 'description', 'description']"
专打劳动仲裁的律师,['5544'],[],description,1,0,[],,['51474'],[0.6824924349784851],['description']
专打劳动仲裁的律师,['5544'],[],description,3,0,[],,"['51474', '51457', '47198']","[0.6824924349784851, 0.416145920753479, 0.40573906898498535]","['description', 'description', 'description']"
中山律师咨询电话,['5544'],[],description,1,0,[],,['51474'],[0.6038488149642944],['description']
中山律师咨询电话,['5544'],[],description,3,0,[],,"['51474', '47198', '5012']","[0.6038488149642944, 0.4578428268432617, 0.3883526623249054]","['description', 'description', 'description']"
乐清刑事辩护律师,['5544'],[],description,1,0,[],,['51474'],[0.537279486656189],['description']
乐清刑事辩护律师,['5544'],[],description,3,0,[],,"['51474', '47198', '51457']","[0.537279486656189, 0.3196887671947479, 0.31314951181411743]","['description', 'description', 'description']"
云南律师,['5544'],[],description,1,0,[],,['51474'],[0.6366333961486816],['description']
云南律师,['5544'],[],description,3,0,[],,"['51474', '47198', '51457']","[0.6366333961486816, 0.41905373334884644, 0.3956564664840698]","['description', 'description', 'description']"
交通违章申诉电话,['5544'],[],description,1,0,[],,['47198'],[0.4729394018650055],['description']
交通违章申诉电话,['5544'],[],description,3,0,[],,"['47198', '51474', '5012']","[0.4729394018650055, 0.43964099884033203, 0.4205741286277771]","['description', 'description', 'description']"
佛山债务纠纷律师,['5544'],[],description,1,0,[],,['51474'],[0.5207598805427551],['description']
佛山债务纠纷律师,['5544'],[],description,3,0,[],,"['51474', '47198', '28128']","[0.5207598805427551, 0.34119024872779846, 0.3207587003707886]","['description', 'description', 'description']"
保定刑事律师,['5544'],[],description,1,0,[],,['51474'],[0.51606684923172],['description']
保定刑事律师,['5544'],[],description,3,0,[],,"['51474', '60874', '51457']","[0.51606684923172, 0.42666712403297424, 0.338081955909729]","['description', 'description', 'description']"
债务律师,['5544'],[],description,1,0,[],,['51474'],[0.660944938659668],['description']
债务律师,['5544'],[],description,3,0,[],,"['51474', '47198', '51457']","[0.660944938659668, 0.43352779746055603, 0.42792874574661255]","['description', 'description', 'description']"
免费24小时交警咨询,['5544'],[],description,1,0,[],,['51474'],[0.5767898559570312],['description']
免费24小时交警咨询,['5544'],[],description,3,0,[],,"['51474', '47198', '47190']","[0.5767898559570312, 0.5246731042861938, 0.5112243294715881]","['description', 'description', 'description']"
免费律师免费咨询,['5544'],[],description,1,0,[],,['51474'],[0.7300064563751221],['description']
免费律师免费咨询,['5544'],[],description,3,0,[],,"['51474', '47198', '267']","[0.7300064563751221, 0.49495914578437805, 0.46771836280822754]","['description', 'description', 'description']"
刑事案件律师,['5544'],[],description,1,0,[],,['51474'],[0.6229901313781738],['description']
刑事案件律师,['5544'],[],description,3,0,[],,"['51474', '51457', '28126']","[0.6229901313781738, 0.3736034631729126, 0.3339540362358093]","['description', 'description', 'description']"
劳动律师在线咨询,['5544'],[],description,1,0,[],,['51474'],[0.6636000871658325],['description']
劳动律师在线咨询,['5544'],[],description,3,0,[],,"['51474', '51457', '28126']","[0.6636000871658325, 0.4528300166130066, 0.42291343212127686]","['description', 'description', 'description']"
北京律师,['5544'],[],description,1,0,[],,['51474'],[0.6473368406295776],['description']
北京律师,['5544'],[],description,3,0,[],,"['51474', '47242', '47198']","[0.6473368406295776, 0.4350532591342926, 0.40965962409973145]","['description', 'description', 'description']"
