query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
。千里送鹅毛,['52524'],[],description,1,0,[],,['52523'],[0.4724501371383667],['description']
。千里送鹅毛,['52524'],[],description,3,0,[],,"['52523', '51377', '51378']","[0.4724501371383667, 0.46632492542266846, 0.4646459221839905]","['description', 'description', 'description']"
一丘之貉,['52524'],[],description,1,0,[],,['51381'],[0.5009102821350098],['description']
一丘之貉,['52524'],[],description,3,0,[],,"['51381', '51388', '52336']","[0.5009102821350098, 0.4903431236743927, 0.4878675937652588]","['description', 'description', 'description']"
三更半夜的拼音,['52524'],[],description,1,0,[],,['51388'],[0.5405932664871216],['description']
三更半夜的拼音,['52524'],[],description,3,0,[],,"['51388', '51381', '51382']","[0.5405932664871216, 0.537294864654541, 0.529211163520813]","['description', 'description', 'description']"
不待言,['52524'],[],description,1,0,[],,['51388'],[0.5275509357452393],['description']
不待言,['52524'],[],description,3,0,[],,"['51388', '51377', '52336']","[0.5275509357452393, 0.5246608257293701, 0.5155810117721558]","['description', 'description', 'description']"
不省人事,['52524'],[],description,1,0,[],,['51323'],[0.42481356859207153],['description']
不省人事,['52524'],[],description,3,0,[],,"['51323', '51388', '51377']","[0.42481356859207153, 0.42091524600982666, 0.4208478331565857]","['description', 'description', 'description']"
专心致志的,['52524'],[],description,1,0,[],,['51388'],[0.46446484327316284],['description']
专心致志的,['52524'],[],description,3,1,['52524'],3.0,"['51388', '51381', '52524']","[0.46446484327316284, 0.454254150390625, 0.4525061249732971]","['description', 'description', 'description']"
东施效颦,['52524'],[],description,1,0,[],,['52523'],[0.4978916347026825],['description']
东施效颦,['52524'],[],description,3,0,[],,"['52523', '51388', '51377']","[0.4978916347026825, 0.4673856496810913, 0.4587906002998352]","['description', 'description', 'description']"
中原逐鹿的拼音,['52524'],[],description,1,0,[],,['51388'],[0.5365803837776184],['description']
中原逐鹿的拼音,['52524'],[],description,3,0,[],,"['51388', '51382', '51381']","[0.5365803837776184, 0.5220301151275635, 0.5177255868911743]","['description', 'description', 'description']"
举䅁齐眉,['52524'],[],description,1,0,[],,['51382'],[0.48758912086486816],['description']
举䅁齐眉,['52524'],[],description,3,0,[],,"['51382', '51388', '51387']","[0.48758912086486816, 0.48627257347106934, 0.47873732447624207]","['description', 'description', 'description']"
买椟还珠的读音,['52524'],[],description,1,0,[],,['51388'],[0.5143322944641113],['description']
买椟还珠的读音,['52524'],[],description,3,1,['52524'],2.0,"['51388', '52524', '52523']","[0.5143322944641113, 0.5142378807067871, 0.5096463561058044]","['description', 'description', 'description']"
井水不犯河水,['52524'],[],description,1,0,[],,['51388'],[0.43787920475006104],['description']
井水不犯河水,['52524'],[],description,3,0,[],,"['51388', '51323', '51381']","[0.43787920475006104, 0.4226498603820801, 0.4208267629146576]","['description', 'description', 'description']"
人以群分,['52524'],[],description,1,0,[],,['51381'],[0.5342124104499817],['description']
