query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
15克黄金多少钱,['5293'],[],description,1,0,[],,['51590'],[0.6725860834121704],['description']
15克黄金多少钱,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.6725860834121704, 0.597037672996521, 0.45374345779418945]","['description', 'description', 'description']"
2026年7月黄金价格,['5293'],[],description,1,0,[],,['51590'],[0.6869807243347168],['description']
2026年7月黄金价格,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.6869807243347168, 0.657094419002533, 0.519707977771759]","['description', 'description', 'description']"
7月金价走势预测,['5293'],[],description,1,0,[],,['51590'],[0.6682347059249878],['description']
7月金价走势预测,['5293'],[],description,3,0,[],,"['51590', '51088', '36607']","[0.6682347059249878, 0.6173516511917114, 0.48718735575675964]","['description', 'description', 'description']"
999纯银多少钱一克今日银价,['5293'],[],description,1,0,[],,['51590'],[0.6505086421966553],['description']
999纯银多少钱一克今日银价,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.6505086421966553, 0.5601931810379028, 0.4781818091869354]","['description', 'description', 'description']"
999足银价今日多少一克,['5293'],[],description,1,0,[],,['51590'],[0.6509190797805786],['description']
999足银价今日多少一克,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.6509190797805786, 0.5930206775665283, 0.5113272070884705]","['description', 'description', 'description']"
comex黄金实时行情,['5293'],[],description,1,0,[],,['51590'],[0.6932262778282166],['description']
comex黄金实时行情,['5293'],[],description,3,0,[],,"['51590', '51088', '36607']","[0.6932262778282166, 0.672139585018158, 0.5803993344306946]","['description', 'description', 'description']"
k金多少钱一克 今日,['5293'],[],description,1,0,[],,['51590'],[0.7586168050765991],['description']
k金多少钱一克 今日,['5293'],[],description,3,0,[],,"['51590', '51088', '36607']","[0.7586168050765991, 0.6496649384498596, 0.526816725730896]","['description', 'description', 'description']"
上海白银实时行情,['5293'],[],description,1,0,[],,['51088'],[0.6741249561309814],['description']
上海白银实时行情,['5293'],[],description,3,0,[],,"['51088', '51590', '51255']","[0.6741249561309814, 0.6680682301521301, 0.625217080116272]","['description', 'description', 'description']"
上海黄金交易所实时行情价格,['5293'],[],description,1,0,[],,['51590'],[0.7751530408859253],['description']
上海黄金交易所实时行情价格,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.7751530408859253, 0.7641897797584534, 0.6644324064254761]","['description', 'description', 'description']"
上海黄金今日价格,['5293'],[],description,1,0,[],,['51590'],[0.8012562990188599],['description']
上海黄金今日价格,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.8012562990188599, 0.7221577167510986, 0.5673448443412781]","['description', 'description', 'description']"
中国银行金价今日价格,['5293'],[],description,1,0,[],,['51590'],[0.7227648496627808],['description']
中国银行金价今日价格,['5293'],[],description,3,0,[],,"['51590', '51088', '36607']","[0.7227648496627808, 0.6082978248596191, 0.5216684341430664]","['description', 'description', 'description']"
中国黄金今日价格,['5293'],[],description,1,0,[],,['51590'],[0.7481191158294678],['description']
中国黄金今日价格,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.7481191158294678, 0.632331132888794, 0.4781702756881714]","['description', 'description', 'description']"
中国黄金今日金价查询,['5293'],[],description,1,0,[],,['51590'],[0.7347671985626221],['description']
中国黄金今日金价查询,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.7347671985626221, 0.6086293458938599, 0.44705188274383545]","['description', 'description', 'description']"
今天18k金多少钱一克回收,['5293'],[],description,1,0,[],,['51590'],[0.696742832660675],['description']
今天18k金多少钱一克回收,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.696742832660675, 0.5838255882263184, 0.46210533380508423]","['description', 'description', 'description']"
今天4大银行黄金价格,['5293'],[],description,1,0,[],,['51590'],[0.7801535725593567],['description']
今天4大银行黄金价格,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.7801535725593567, 0.660760760307312, 0.5188550353050232]","['description', 'description', 'description']"
今天现货黄金交易价格是多少,['5293'],[],description,1,0,[],,['51590'],[0.797612190246582],['description']
今天现货黄金交易价格是多少,['5293'],[],description,3,0,[],,"['51590', '51088', '51255']","[0.797612190246582, 0.7574145793914795, 0.626078724861145]","['description', 'description', 'description']"
今天的黄金价格回收多少钱一克,['5293'],[],description,1,0,[],,['51590'],[0.7402423620223999],['description']
今天的黄金价格回收多少钱一克,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.7402423620223999, 0.6233278512954712, 0.4829936623573303]","['description', 'description', 'description']"
今天银价多少钱一克 回收,['5293'],[],description,1,0,[],,['51590'],[0.670143723487854],['description']
今天银价多少钱一克 回收,['5293'],[],description,3,0,[],,"['51590', '51088', '60338']","[0.670143723487854, 0.5878983736038208, 0.49474433064460754]","['description', 'description', 'description']"
今日现在金价多少钱一克,['5293'],[],description,1,0,[],,['51590'],[0.8139435052871704],['description']
