query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
002466最新消息,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5169094800949097],['description']
002466最新消息,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50926']","[0.5169094800949097, 0.4991045594215393, 0.4812052547931671]","['description', 'description', 'description']"
00358,['5432'],[],description,1,0,[],,['51388'],[0.5265021920204163],['description']
00358,['5432'],[],description,3,0,[],,"['51388', '51323', '51044']","[0.5265021920204163, 0.5220034122467041, 0.521574854850769]","['description', 'description', 'description']"
09618,['5432'],[],description,1,0,[],,['51044'],[0.5299842357635498],['description']
09618,['5432'],[],description,3,0,[],,"['51044', '60977', '51323']","[0.5299842357635498, 0.5188805460929871, 0.5010685920715332]","['description', 'description', 'description']"
1088hk股价,['5432'],[],description,1,0,[],,['50162'],[0.6354715824127197],['description']
1088hk股价,['5432'],[],description,3,1,['5432'],2.0,"['50162', '5432', '5428']","[0.6354715824127197, 0.6340397596359253, 0.6212936639785767]","['description', 'description', 'description']"
3d天齐网,['5432'],[],description,1,0,[],,['47242'],[0.44045954942703247],['description']
3d天齐网,['5432'],[],description,3,0,[],,"['47242', '5671', '50159']","[0.44045954942703247, 0.4347880482673645, 0.4318337142467499]","['description', 'description', 'description']"
600036,['5432'],[],description,1,0,[],,['50161'],[0.6133800745010376],['description']
600036,['5432'],[],description,3,1,['5432'],2.0,"['50161', '5432', '50159']","[0.6133800745010376, 0.5804721117019653, 0.548920214176178]","['description', 'description', 'description']"
601330,['5432'],[],description,1,0,[],,['50161'],[0.6147326231002808],['description']
601330,['5432'],[],description,3,0,[],,"['50161', '50159', '50162']","[0.6147326231002808, 0.5773975849151611, 0.5667755603790283]","['description', 'description', 'description']"
601868最新消息,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.49094969034194946],['description']
601868最新消息,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50926']","[0.49094969034194946, 0.48730847239494324, 0.454893559217453]","['description', 'description', 'description']"
601998,['5432'],[],description,1,0,[],,['50161'],[0.6263056397438049],['description']
601998,['5432'],[],description,3,1,['5432'],3.0,"['50161', '50162', '5432']","[0.6263056397438049, 0.5821870565414429, 0.581984281539917]","['description', 'description', 'description']"
bilibii,['5432'],[],description,1,0,[],,['51388'],[0.5776122808456421],['description']
bilibii,['5432'],[],description,3,0,[],,"['51388', '51377', '60977']","[0.5776122808456421, 0.5510931015014648, 0.5423904657363892]","['description', 'description', 'description']"
万科股,['5432'],[],description,1,0,[],,['50709'],[0.6265800595283508],['description']
万科股,['5432'],[],description,3,1,['5432'],2.0,"['50709', '5432', '50926']","[0.6265800595283508, 0.6022258996963501, 0.5993387699127197]","['description', 'description', 'description']"
三一重工股,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5943498611450195],['description']
三一重工股,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50159']","[0.5943498611450195, 0.5790984034538269, 0.5606151223182678]","['description', 'description', 'description']"
三宫椿微博,['5432'],[],description,1,0,[],,['51377'],[0.3657953143119812],['description']
三宫椿微博,['5432'],[],description,3,0,[],,"['51377', '51381', '52524']","[0.3657953143119812, 0.3452732563018799, 0.3421882390975952]","['description', 'description', 'description']"
三环集团h股,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.4950845241546631],['description']
三环集团h股,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50162', '50159']","[0.4950845241546631, 0.4871997833251953, 0.47073981165885925]","['description', 'description', 'description']"
三环集团股价前景分析,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5072755217552185],['description']
三环集团股价前景分析,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50159', '50709']","[0.5072755217552185, 0.436006098985672, 0.42956048250198364]","['description', 'description', 'description']"
上海电气,['5432'],[],description,1,0,[],,['50161'],[0.49943649768829346],['description']
上海电气,['5432'],[],description,3,1,['5432'],3.0,"['50161', '5881', '5432']","[0.49943649768829346, 0.48446789383888245, 0.476279079914093]","['description', 'description', 'description']"
上海电气股票吧,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5452486276626587],['description']
上海电气股票吧,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50926']","[0.5452486276626587, 0.5431409478187561, 0.505530834197998]","['description', 'description', 'description']"
东方电气股票值得长期持有吗,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5081098079681396],['description']
东方电气股票值得长期持有吗,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50709', '50161']","[0.5081098079681396, 0.4243873655796051, 0.4191558063030243]","['description', 'description', 'description']"
东鹏饮料最新动态,['5432'],[],description,1,0,[],,['50926'],[0.44365566968917847],['description']
东鹏饮料最新动态,['5432'],[],description,3,1,['5432'],3.0,"['50926', '50709', '5432']","[0.44365566968917847, 0.4398857653141022, 0.4325018525123596]","['description', 'description', 'description']"
中中海油股票,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.6087549328804016],['description']
中中海油股票,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50162']","[0.6087549328804016, 0.6034476161003113, 0.5773618817329407]","['description', 'description', 'description']"
中伟新材股,['5432'],[],description,1,0,[],,['50709'],[0.5434290766716003],['description']
中伟新材股,['5432'],[],description,3,1,['5432'],2.0,"['50709', '5432', '50159']","[0.5434290766716003, 0.522662341594696, 0.5219348669052124]","['description', 'description', 'description']"
中信证券分红最新消息,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5532307028770447],['description']
中信证券分红最新消息,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50709']","[0.5532307028770447, 0.5105443000793457, 0.4945582449436188]","['description', 'description', 'description']"
中信证券股,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.614087700843811],['description']
中信证券股,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50709']","[0.614087700843811, 0.6124662756919861, 0.5815761089324951]","['description', 'description', 'description']"
中兴通讯股,['5432'],[],description,1,0,[],,['50709'],[0.5868321657180786],['description']
中兴通讯股,['5432'],[],description,3,1,['5432'],3.0,"['50709', '50161', '5432']","[0.5868321657180786, 0.5826999545097351, 0.5824110507965088]","['description', 'description', 'description']"
中冶今天最新消息,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.507993221282959],['description']
中冶今天最新消息,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50926', '50161']","[0.507993221282959, 0.4924747347831726, 0.4826986789703369]","['description', 'description', 'description']"
中国中车股票,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5325250029563904],['description']
中国中车股票,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50926']","[0.5325250029563904, 0.5168961882591248, 0.5017989873886108]","['description', 'description', 'description']"
中国中铁股,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5321223735809326],['description']
中国中铁股,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50709']","[0.5321223735809326, 0.5291953682899475, 0.5123229622840881]","['description', 'description', 'description']"
中国人保,['5432'],[],description,1,0,[],,['51457'],[0.5261180400848389],['description']
中国人保,['5432'],[],description,3,0,[],,"['51457', '47198', '51388']","[0.5261180400848389, 0.4985341727733612, 0.4719327688217163]","['description', 'description', 'description']"
中国国航资金流向全览,['5432'],[],description,1,0,[],,['50926'],[0.4712757468223572],['description']
中国国航资金流向全览,['5432'],[],description,3,1,['5432'],2.0,"['50926', '5432', '50162']","[0.4712757468223572, 0.46540606021881104, 0.44429367780685425]","['description', 'description', 'description']"
中国石油股票分红,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5037973523139954],['description']
中国石油股票分红,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '5428']","[0.5037973523139954, 0.42278480529785156, 0.39692196249961853]","['description', 'description', 'description']"
中国神华,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.5195063948631287],['description']
中国神华,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '5428']","[0.5195063948631287, 0.5146567225456238, 0.5144748687744141]","['description', 'description', 'description']"
中国移动股价多少,['5432'],[],description,1,1,['5432'],1.0,['5432'],[0.6141968369483948],['description']
中国移动股价多少,['5432'],[],description,3,1,['5432'],1.0,"['5432', '50161', '50162']","[0.6141968369483948, 0.5863319635391235, 0.5598390102386475]","['description', 'description', 'description']"
中国联通,['5432'],[],description,1,0,[],,['47198'],[0.539337158203125],['description']
中国联通,['5432'],[],description,3,0,[],,"['47198', '51457', '28126']","[0.539337158203125, 0.5233604311943054, 0.5155085325241089]","['description', 'description', 'description']"
中国铁建,['5432'],[],description,1,0,[],,['51323'],[0.4612155556678772],['description']
中国铁建,['5432'],[],description,3,1,['5432'],2.0,"['51323', '5432', '50161']","[0.4612155556678772, 0.45759791135787964, 0.44837281107902527]","['description', 'description', 'description']"
中国铝业吧,['5432'],[],description,1,0,[],,['5428'],[0.5418703556060791],['description']
中国铝业吧,['5432'],[],description,3,1,['5432'],2.0,"['5428', '5432', '50161']","[0.5418703556060791, 0.5115808248519897, 0.49780261516571045]","['description', 'description', 'description']"
中国银河最新消息,['5432'],[],description,1,0,[],,['50926'],[0.5166838765144348],['description']
中国银河最新消息,['5432'],[],description,3,1,['5432'],2.0,"['50926', '5432', '50161']","[0.5166838765144348, 0.5089343190193176, 0.4748592972755432]","['description', 'description', 'description']"
中国银行,['5432'],[],description,1,0,[],,['47198'],[0.5125633478164673],['description']
