query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
301医院附近的住宿酒店,['5671'],[],description,1,0,[],,['50192'],[0.5512263774871826],['description']
301医院附近的住宿酒店,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.5512263774871826, 0.5050656795501709, 0.4278426170349121]","['description', 'description', 'description']"
7天酒店,['5671'],[],description,1,0,[],,['50133'],[0.5795555114746094],['description']
7天酒店,['5671'],[],description,3,0,[],,"['50133', '50192', '47272']","[0.5795555114746094, 0.5628015995025635, 0.4340244233608246]","['description', 'description', 'description']"
七里坪民宿出租信息,['5671'],[],description,1,0,[],,['50133'],[0.3507772386074066],['description']
七里坪民宿出租信息,['5671'],[],description,3,1,['5671'],3.0,"['50133', '50192', '5671']","[0.3507772386074066, 0.34936627745628357, 0.3427191972732544]","['description', 'description', 'description']"
万达广场附近的酒店有哪些,['5671'],[],description,1,0,[],,['50192'],[0.6490170955657959],['description']
万达广场附近的酒店有哪些,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.6490170955657959, 0.5736826658248901, 0.5718109607696533]","['description', 'description', 'description']"
上海东方明珠附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.563141942024231],['description']
上海东方明珠附近的酒店,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.563141942024231, 0.49970996379852295, 0.4617389440536499]","['description', 'description', 'description']"
上海娄山关路地铁口附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.47563207149505615],['description']
上海娄山关路地铁口附近的酒店,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.47563207149505615, 0.4547569155693054, 0.4079224467277527]","['description', 'description', 'description']"
上海市一医院附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.5718193650245667],['description']
上海市一医院附近的酒店,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.5718193650245667, 0.5323659181594849, 0.48381513357162476]","['description', 'description', 'description']"
上海站附近宾馆价格,['5671'],[],description,1,0,[],,['50192'],[0.5932743549346924],['description']
上海站附近宾馆价格,['5671'],[],description,3,0,[],,"['50192', '50133', '47266']","[0.5932743549346924, 0.5462428331375122, 0.5012041330337524]","['description', 'description', 'description']"
上海锦江都城酒店怎么样,['5671'],[],description,1,0,[],,['50133'],[0.5202475786209106],['description']
上海锦江都城酒店怎么样,['5671'],[],description,3,0,[],,"['50133', '50192', '47198']","[0.5202475786209106, 0.5045415163040161, 0.453557550907135]","['description', 'description', 'description']"
上海香格里拉酒店,['5671'],[],description,1,0,[],,['50133'],[0.4612572193145752],['description']
上海香格里拉酒店,['5671'],[],description,3,0,[],,"['50133', '5012', '50192']","[0.4612572193145752, 0.4462684094905853, 0.4419059753417969]","['description', 'description', 'description']"
东昌湖附近民宿推荐,['5671'],[],description,1,0,[],,['50192'],[0.3899487853050232],['description']
东昌湖附近民宿推荐,['5671'],[],description,3,1,['5671'],3.0,"['50192', '47198', '5671']","[0.3899487853050232, 0.3786516785621643, 0.36102408170700073]","['description', 'description', 'description']"
东站附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.6291236877441406],['description']
东站附近的酒店,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.6291236877441406, 0.5699799060821533, 0.516792356967926]","['description', 'description', 'description']"
乌鲁木齐天山机场附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.5514565706253052],['description']
乌鲁木齐天山机场附近的酒店,['5671'],[],description,3,1,['5671'],3.0,"['50192', '50133', '5671']","[0.5514565706253052, 0.5048969388008118, 0.43417251110076904]","['description', 'description', 'description']"
乌鲁木齐附近酒店,['5671'],[],description,1,0,[],,['50192'],[0.5780035257339478],['description']
乌鲁木齐附近酒店,['5671'],[],description,3,1,['5671'],3.0,"['50192', '50133', '5671']","[0.5780035257339478, 0.49356839060783386, 0.421425461769104]","['description', 'description', 'description']"
九寨沟酒店,['5671'],[],description,1,0,[],,['50133'],[0.4995068311691284],['description']
九寨沟酒店,['5671'],[],description,3,1,['5671'],3.0,"['50133', '50192', '5671']","[0.4995068311691284, 0.481752872467041, 0.4168112277984619]","['description', 'description', 'description']"
亚朵酒店的地址,['5671'],[],description,1,0,[],,['50192'],[0.5717381238937378],['description']
亚朵酒店的地址,['5671'],[],description,3,0,[],,"['50192', '50133', '47198']","[0.5717381238937378, 0.5704469680786133, 0.5533738136291504]","['description', 'description', 'description']"
伊宁机场附近的酒店,['5671'],[],description,1,0,[],,['50192'],[0.559119701385498],['description']
