query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
2026塑料今日价格,['36607'],[],description,1,0,[],,['51255'],[0.486502468585968],['description']
2026塑料今日价格,['36607'],[],description,3,0,[],,"['51255', '51088', '51590']","[0.486502468585968, 0.46873176097869873, 0.4640573561191559]","['description', 'description', 'description']"
4平方铜线100米多少钱,['36607'],[],description,1,0,[],,['60338'],[0.39983469247817993],['description']
4平方铜线100米多少钱,['36607'],[],description,3,1,['36607'],3.0,"['60338', '51590', '36607']","[0.39983469247817993, 0.3935161828994751, 0.3716876804828644]","['description', 'description', 'description']"
cce7101芯片,['36607'],[],description,1,0,[],,['62016'],[0.37524205446243286],['description']
cce7101芯片,['36607'],[],description,3,0,[],,"['62016', '60977', '60338']","[0.37524205446243286, 0.3613899350166321, 0.3582121729850769]","['description', 'description', 'description']"
led,['36607'],[],description,1,0,[],,['60977'],[0.5169064998626709],['description']
led,['36607'],[],description,3,0,[],,"['60977', '85', '51044']","[0.5169064998626709, 0.48386046290397644, 0.4804699420928955]","['description', 'description', 'description']"
mvr蒸发器生产厂家,['36607'],[],description,1,0,[],,['5359'],[0.35848212242126465],['description']
mvr蒸发器生产厂家,['36607'],[],description,3,0,[],,"['5359', '5881', '5544']","[0.35848212242126465, 0.34723082184791565, 0.3369881510734558]","['description', 'description', 'description']"
pe管厂家,['36607'],[],description,1,0,[],,['5359'],[0.4056369662284851],['description']
pe管厂家,['36607'],[],description,3,0,[],,"['5359', '47198', '5881']","[0.4056369662284851, 0.35695353150367737, 0.3323138356208801]","['description', 'description', 'description']"
一字马训练器,['36607'],[],description,1,0,[],,['51382'],[0.39598220586776733],['description']
一字马训练器,['36607'],[],description,3,0,[],,"['51382', '51381', '51388']","[0.39598220586776733, 0.391359806060791, 0.36702585220336914]","['description', 'description', 'description']"
三杆,['36607'],[],description,1,0,[],,['51323'],[0.48055070638656616],['description']
