query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
÷什么意思,['52523'],[],description,1,0,[],,['51388'],[0.5865827798843384],['description']
÷什么意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51377']","[0.5865827798843384, 0.5345116853713989, 0.5232721567153931]","['description', 'description', 'description']"
丁丁的意思,['52523'],[],description,1,0,[],,['51388'],[0.6474019289016724],['description']
丁丁的意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51381']","[0.6474019289016724, 0.6177415251731873, 0.5885051488876343]","['description', 'description', 'description']"
上镜是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.4713952839374542],['description']
上镜是什么意思,['52523'],[],description,3,1,['52523'],3.0,"['51388', '51386', '52523']","[0.4713952839374542, 0.4697731137275696, 0.4564431607723236]","['description', 'description', 'description']"
下嫁是啥意思?,['52523'],[],description,1,0,[],,['51388'],[0.4569093585014343],['description']
下嫁是啥意思?,['52523'],[],description,3,0,[],,"['51388', '51386', '52336']","[0.4569093585014343, 0.45308542251586914, 0.4397774934768677]","['description', 'description', 'description']"
不在意是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.5460798144340515],['description']
不在意是什么意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.5460798144340515, 0.5269938111305237, 0.5154705047607422]","['description', 'description', 'description']"
不孜不倦的意思,['52523'],[],description,1,0,[],,['51388'],[0.5303528308868408],['description']
不孜不倦的意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.5303528308868408, 0.5128141641616821, 0.5025104284286499]","['description', 'description', 'description']"
不已乐乎是什么意思,['52523'],[],description,1,0,[],,['52336'],[0.4901757836341858],['description']
不已乐乎是什么意思,['52523'],[],description,3,1,['52523'],2.0,"['52336', '52523', '51388']","[0.4901757836341858, 0.4830048978328705, 0.46247750520706177]","['description', 'description', 'description']"
不彰是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.5199978947639465],['description']
不彰是什么意思,['52523'],[],description,3,1,['52523'],3.0,"['51388', '52336', '52523']","[0.5199978947639465, 0.4993095397949219, 0.4765509068965912]","['description', 'description', 'description']"
主官是什么意思,['52523'],[],description,1,0,[],,['5550'],[0.5025763511657715],['description']
主官是什么意思,['52523'],[],description,3,0,[],,"['5550', '51388', '51377']","[0.5025763511657715, 0.49038994312286377, 0.4463843107223511]","['description', 'description', 'description']"
乐音是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.5970038175582886],['description']
乐音是什么意思,['52523'],[],description,3,0,[],,"['51388', '51377', '52336']","[0.5970038175582886, 0.5846308469772339, 0.5818883776664734]","['description', 'description', 'description']"
乳酸是什么,['52523'],[],description,1,0,[],,['51388'],[0.4343594014644623],['description']
乳酸是什么,['52523'],[],description,3,0,[],,"['51388', '60977', '51377']","[0.4343594014644623, 0.41521602869033813, 0.407012939453125]","['description', 'description', 'description']"
二酉的意思,['52523'],[],description,1,0,[],,['51388'],[0.5345247983932495],['description']
二酉的意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.5345247983932495, 0.5277602672576904, 0.5027983784675598]","['description', 'description', 'description']"
井井有条的意思,['52523'],[],description,1,0,[],,['51386'],[0.551630437374115],['description']
井井有条的意思,['52523'],[],description,3,0,[],,"['51386', '52336', '51388']","[0.551630437374115, 0.5506384372711182, 0.5498483180999756]","['description', 'description', 'description']"
亡羊补牢的意思,['52523'],[],description,1,0,[],,['51388'],[0.4925442039966583],['description']
亡羊补牢的意思,['52523'],[],description,3,1,['52523'],3.0,"['51388', '52336', '52523']","[0.4925442039966583, 0.4755096435546875, 0.4697445034980774]","['description', 'description', 'description']"
交手是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.4992414116859436],['description']
交手是什么意思,['52523'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.4992414116859436, 0.48044925928115845, 0.4796241521835327]","['description', 'description', 'description']"
佃户是什么意思,['52523'],[],description,1,0,[],,['51388'],[0.4519062638282776],['description']
佃户是什么意思,['52523'],[],description,3,0,[],,"['51388', '51386', '52336']","[0.4519062638282776, 0.41935455799102783, 0.41903769969940186]","['description', 'description', 'description']"
低三下四是什么意思,['52523'],[],description,1,0,[],,['52336'],[0.4839595854282379],['description']
低三下四是什么意思,['52523'],[],description,3,0,[],,"['52336', '51388', '51386']","[0.4839595854282379, 0.4833287298679352, 0.4790465831756592]","['description', 'description', 'description']"
佚老什么意思,['52523'],[],description,1,0,[],,['52336'],[0.5209066867828369],['description']
佚老什么意思,['52523'],[],description,3,0,[],,"['52336', '51388', '51376']","[0.5209066867828369, 0.507935106754303, 0.4760909378528595]","['description', 'description', 'description']"
