query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海三菱电梯有限公司,['50731'],[],description,1,0,[],,['5881'],[0.46565183997154236],['description']
上海三菱电梯有限公司,['50731'],[],description,3,0,[],,"['5881', '5012', '51457']","[0.46565183997154236, 0.4174773097038269, 0.4040430188179016]","['description', 'description', 'description']"
上海新华泰医院,['50731'],[],description,1,0,[],,['39537'],[0.4512437582015991],['description']
上海新华泰医院,['50731'],[],description,3,0,[],,"['39537', '47198', '5917']","[0.4512437582015991, 0.4371163547039032, 0.4079442620277405]","['description', 'description', 'description']"
上海海桓科技有限公司,['50731'],[],description,1,0,[],,['28128'],[0.5102794170379639],['description']
上海海桓科技有限公司,['50731'],[],description,3,1,['50731'],2.0,"['28128', '50731', '28126']","[0.5102794170379639, 0.5102794170379639, 0.5102794170379639]","['description', 'description', 'description']"
东莞市金瀚达科技有限公司,['50731'],[],description,1,0,[],,['5881'],[0.4761391878128052],['description']
东莞市金瀚达科技有限公司,['50731'],[],description,3,0,[],,"['5881', '51457', '28126']","[0.4761391878128052, 0.4523972272872925, 0.44520992040634155]","['description', 'description', 'description']"
中合益检测技术有限公司,['50731'],[],description,1,0,[],,['51457'],[0.4830555319786072],['description']
中合益检测技术有限公司,['50731'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.4830555319786072, 0.477680504322052, 0.477680504322052]","['description', 'description', 'description']"
中商建投建设有限公司,['50731'],[],description,1,0,[],,['28128'],[0.5013848543167114],['description']
中商建投建设有限公司,['50731'],[],description,3,1,['50731'],2.0,"['28128', '50731', '28126']","[0.5013848543167114, 0.5013848543167114, 0.5013848543167114]","['description', 'description', 'description']"
中国信息协会,['50731'],[],description,1,0,[],,['51457'],[0.4986891746520996],['description']
中国信息协会,['50731'],[],description,3,0,[],,"['51457', '60293', '28126']","[0.4986891746520996, 0.47481441497802734, 0.4746285080909729]","['description', 'description', 'description']"
中国华冶科工集团有限公司,['50731'],[],description,1,0,[],,['51457'],[0.44010692834854126],['description']
中国华冶科工集团有限公司,['50731'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.44010692834854126, 0.4299718141555786, 0.4299718141555786]","['description', 'description', 'description']"
中国广播电视社会组织联合会,['50731'],[],description,1,0,[],,['60293'],[0.3798098564147949],['description']
中国广播电视社会组织联合会,['50731'],[],description,3,0,[],,"['60293', '51275', '51323']","[0.3798098564147949, 0.370893657207489, 0.36403465270996094]","['description', 'description', 'description']"
中电建新能源集团股份有限公司,['50731'],[],description,1,0,[],,['51457'],[0.46089673042297363],['description']
中电建新能源集团股份有限公司,['50731'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.46089673042297363, 0.43983083963394165, 0.43983083963394165]","['description', 'description', 'description']"
中科华创国际工程设计顾问集团有限公司,['50731'],[],description,1,0,[],,['51457'],[0.4615994691848755],['description']
中科华创国际工程设计顾问集团有限公司,['50731'],[],description,3,0,[],,"['51457', '39537', '47242']","[0.4615994691848755, 0.46146899461746216, 0.4409942626953125]","['description', 'description', 'description']"
中运国际物流有限公司,['50731'],[],description,1,0,[],,['47198'],[0.4834873676300049],['description']
中运国际物流有限公司,['50731'],[],description,3,0,[],,"['47198', '51457', '28126']","[0.4834873676300049, 0.46245265007019043, 0.4505561590194702]","['description', 'description', 'description']"
临沧晨翔商贸有限公司,['50731'],[],description,1,0,[],,['5544'],[0.44421595335006714],['description']
临沧晨翔商贸有限公司,['50731'],[],description,3,0,[],,"['5544', '5359', '47198']","[0.44421595335006714, 0.4441324472427368, 0.44304358959198]","['description', 'description', 'description']"
云南汇能科技有限公司,['50731'],[],description,1,0,[],,['51457'],[0.4675709009170532],['description']
云南汇能科技有限公司,['50731'],[],description,3,0,[],,"['51457', '28128', '28126']","[0.4675709009170532, 0.46337074041366577, 0.46337074041366577]","['description', 'description', 'description']"
余姚新希望金属制品有限公司,['50731'],[],description,1,0,[],,['5359'],[0.39612898230552673],['description']
