query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
ably,['50133'],[],description,1,0,[],,['85'],[0.5293159484863281],['description']
ably,['50133'],[],description,3,0,[],,"['85', '50143', '51388']","[0.5293159484863281, 0.5211007595062256, 0.5186024904251099]","['description', 'description', 'description']"
abode,['50133'],[],description,1,0,[],,['5671'],[0.5081355571746826],['description']
abode,['50133'],[],description,3,0,[],,"['5671', '51388', '47242']","[0.5081355571746826, 0.485404908657074, 0.4795307219028473]","['description', 'description', 'description']"
active中文翻译,['50133'],[],description,1,0,[],,['85'],[0.5429415702819824],['description']
active中文翻译,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.5429415702819824, 0.538102388381958, 0.5217798948287964]","['description', 'description', 'description']"
actully怎么读,['50133'],[],description,1,0,[],,['85'],[0.5587257742881775],['description']
actully怎么读,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.5587257742881775, 0.5475091934204102, 0.5390805602073669]","['description', 'description', 'description']"
alexandria怎么读,['50133'],[],description,1,0,[],,['62172'],[0.4794121980667114],['description']
alexandria怎么读,['50133'],[],description,3,0,[],,"['62172', '85', '50143']","[0.4794121980667114, 0.4714089632034302, 0.44548505544662476]","['description', 'description', 'description']"
asset,['50133'],[],description,1,0,[],,['60977'],[0.5678738951683044],['description']
asset,['50133'],[],description,3,0,[],,"['60977', '51323', '5671']","[0.5678738951683044, 0.5085368156433105, 0.5084062814712524]","['description', 'description', 'description']"
ation,['50133'],[],description,1,0,[],,['51044'],[0.5246694087982178],['description']
ation,['50133'],[],description,3,0,[],,"['51044', '51388', '85']","[0.5246694087982178, 0.5141668915748596, 0.5059306621551514]","['description', 'description', 'description']"
bourne,['50133'],[],description,1,0,[],,['62306'],[0.530670166015625],['description']
bourne,['50133'],[],description,3,0,[],,"['62306', '62106', '47242']","[0.530670166015625, 0.5158431529998779, 0.5111168026924133]","['description', 'description', 'description']"
bristled,['50133'],[],description,1,0,[],,['51388'],[0.4750553369522095],['description']
bristled,['50133'],[],description,3,0,[],,"['51388', '60977', '85']","[0.4750553369522095, 0.47353890538215637, 0.46021223068237305]","['description', 'description', 'description']"
call in,['50133'],[],description,1,0,[],,['5601'],[0.5174041986465454],['description']
call in,['50133'],[],description,3,0,[],,"['5601', '51388', '85']","[0.5174041986465454, 0.5100020170211792, 0.5050773620605469]","['description', 'description', 'description']"
carry all,['50133'],[],description,1,0,[],,['60977'],[0.5508841276168823],['description']
carry all,['50133'],[],description,3,0,[],,"['60977', '51323', '51044']","[0.5508841276168823, 0.531437873840332, 0.5204555988311768]","['description', 'description', 'description']"
chain是什么意思,['50133'],[],description,1,0,[],,['51388'],[0.5533772706985474],['description']
chain是什么意思,['50133'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.5533772706985474, 0.5206800699234009, 0.5019193887710571]","['description', 'description', 'description']"
chimny,['50133'],[],description,1,0,[],,['51388'],[0.49200326204299927],['description']
chimny,['50133'],[],description,3,0,[],,"['51388', '51377', '51323']","[0.49200326204299927, 0.47855448722839355, 0.4748052954673767]","['description', 'description', 'description']"
cigarette,['50133'],[],description,1,0,[],,['61800'],[0.4568755030632019],['description']
cigarette,['50133'],[],description,3,0,[],,"['61800', '60977', '51388']","[0.4568755030632019, 0.451321542263031, 0.4207908511161804]","['description', 'description', 'description']"
clown是什么意思,['50133'],[],description,1,0,[],,['51388'],[0.5147172212600708],['description']
clown是什么意思,['50133'],[],description,3,0,[],,"['51388', '51386', '52336']","[0.5147172212600708, 0.4957025647163391, 0.4944123327732086]","['description', 'description', 'description']"
comicbook是什么意思,['50133'],[],description,1,0,[],,['51388'],[0.4866425395011902],['description']
comicbook是什么意思,['50133'],[],description,3,0,[],,"['51388', '85', '52336']","[0.4866425395011902, 0.46587592363357544, 0.4636465907096863]","['description', 'description', 'description']"
comple,['50133'],[],description,1,0,[],,['60977'],[0.5475796461105347],['description']
comple,['50133'],[],description,3,0,[],,"['60977', '51388', '51323']","[0.5475796461105347, 0.5305235385894775, 0.5256694555282593]","['description', 'description', 'description']"
costumer,['50133'],[],description,1,0,[],,['60977'],[0.5571790933609009],['description']
costumer,['50133'],[],description,3,0,[],,"['60977', '47198', '47272']","[0.5571790933609009, 0.505874514579773, 0.5046809911727905]","['description', 'description', 'description']"
coutse,['50133'],[],description,1,0,[],,['60293'],[0.6355576515197754],['description']
coutse,['50133'],[],description,3,0,[],,"['60293', '85', '5917']","[0.6355576515197754, 0.546765148639679, 0.5401250720024109]","['description', 'description', 'description']"
cruel,['50133'],[],description,1,0,[],,['51388'],[0.4296911954879761],['description']
cruel,['50133'],[],description,3,0,[],,"['51388', '85', '50143']","[0.4296911954879761, 0.4245397448539734, 0.4100903272628784]","['description', 'description', 'description']"
cuju,['50133'],[],description,1,0,[],,['51377'],[0.5002057552337646],['description']
cuju,['50133'],[],description,3,0,[],,"['51377', '5550', '51388']","[0.5002057552337646, 0.49416881799697876, 0.47899359464645386]","['description', 'description', 'description']"
disaster怎么读的,['50133'],[],description,1,0,[],,['85'],[0.4548773169517517],['description']
disaster怎么读的,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.4548773169517517, 0.4390401840209961, 0.4325607717037201]","['description', 'description', 'description']"
discount,['50133'],[],description,1,0,[],,['60977'],[0.5390951633453369],['description']
discount,['50133'],[],description,3,0,[],,"['60977', '5671', '50192']","[0.5390951633453369, 0.5223538875579834, 0.5051249861717224]","['description', 'description', 'description']"
d怎么读音发音,['50133'],[],description,1,0,[],,['51388'],[0.4586697816848755],['description']
d怎么读音发音,['50133'],[],description,3,0,[],,"['51388', '51381', '52523']","[0.4586697816848755, 0.4450553059577942, 0.44433435797691345]","['description', 'description', 'description']"
encient,['50133'],[],description,1,0,[],,['51323'],[0.5378139615058899],['description']
encient,['50133'],[],description,3,0,[],,"['51323', '51388', '5601']","[0.5378139615058899, 0.5222680568695068, 0.5202351808547974]","['description', 'description', 'description']"
energise,['50133'],[],description,1,0,[],,['85'],[0.5083523988723755],['description']
energise,['50133'],[],description,3,0,[],,"['85', '50143', '60977']","[0.5083523988723755, 0.4967045187950134, 0.4845736026763916]","['description', 'description', 'description']"
english的英语,['50133'],[],description,1,0,[],,['85'],[0.6825516819953918],['description']
english的英语,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.6825516819953918, 0.6661549806594849, 0.6518070697784424]","['description', 'description', 'description']"
entire 翻译,['50133'],[],description,1,0,[],,['85'],[0.6594746708869934],['description']
entire 翻译,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.6594746708869934, 0.6350864171981812, 0.6080998182296753]","['description', 'description', 'description']"
er,['50133'],[],description,1,0,[],,['51388'],[0.523830771446228],['description']
er,['50133'],[],description,3,0,[],,"['51388', '85', '51044']","[0.523830771446228, 0.5222964286804199, 0.5171344876289368]","['description', 'description', 'description']"
fit翻译成中文,['50133'],[],description,1,0,[],,['85'],[0.6830765008926392],['description']
fit翻译成中文,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.6830765008926392, 0.6828316450119019, 0.6755530834197998]","['description', 'description', 'description']"
fooling,['50133'],[],description,1,0,[],,['51388'],[0.4764850437641144],['description']
fooling,['50133'],[],description,3,0,[],,"['51388', '85', '5601']","[0.4764850437641144, 0.4738495945930481, 0.47187530994415283]","['description', 'description', 'description']"
frist,['50133'],[],description,1,0,[],,['51388'],[0.539165735244751],['description']
frist,['50133'],[],description,3,0,[],,"['51388', '51044', '85']","[0.539165735244751, 0.5338133573532104, 0.5327691435813904]","['description', 'description', 'description']"
from什么意思,['50133'],[],description,1,0,[],,['51388'],[0.6361701488494873],['description']
from什么意思,['50133'],[],description,3,0,[],,"['51388', '52336', '51386']","[0.6361701488494873, 0.5895606279373169, 0.5781448483467102]","['description', 'description', 'description']"
from怎么读,['50133'],[],description,1,0,[],,['51377'],[0.5190206170082092],['description']
from怎么读,['50133'],[],description,3,0,[],,"['51377', '51388', '51381']","[0.5190206170082092, 0.5189040899276733, 0.5048884153366089]","['description', 'description', 'description']"
gala的英语怎么说,['50133'],[],description,1,0,[],,['62172'],[0.5403017997741699],['description']
gala的英语怎么说,['50133'],[],description,3,0,[],,"['62172', '85', '50143']","[0.5403017997741699, 0.5374906659126282, 0.5155982375144958]","['description', 'description', 'description']"
gay英文啥意思,['50133'],[],description,1,0,[],,['85'],[0.5630180835723877],['description']
gay英文啥意思,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.5630180835723877, 0.550757884979248, 0.5378056764602661]","['description', 'description', 'description']"
god,['50133'],[],description,1,0,[],,['5601'],[0.5117325782775879],['description']
god,['50133'],[],description,3,0,[],,"['5601', '51388', '51323']","[0.5117325782775879, 0.5080956220626831, 0.49759557843208313]","['description', 'description', 'description']"
gojogging翻译,['50133'],[],description,1,0,[],,['85'],[0.5419282913208008],['description']
gojogging翻译,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.5419282913208008, 0.5357238054275513, 0.4842336177825928]","['description', 'description', 'description']"
greet中文翻译,['50133'],[],description,1,0,[],,['85'],[0.5397775173187256],['description']
greet中文翻译,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.5397775173187256, 0.5329031348228455, 0.5298959016799927]","['description', 'description', 'description']"
guarter,['50133'],[],description,1,0,[],,['51323'],[0.5799477100372314],['description']
guarter,['50133'],[],description,3,0,[],,"['51323', '51377', '51388']","[0.5799477100372314, 0.5537600517272949, 0.5391780138015747]","['description', 'description', 'description']"
gussing,['50133'],[],description,1,0,[],,['51388'],[0.5345382690429688],['description']
gussing,['50133'],[],description,3,0,[],,"['51388', '85', '51377']","[0.5345382690429688, 0.5209961533546448, 0.5070813894271851]","['description', 'description', 'description']"
hei,['50133'],[],description,1,0,[],,['51388'],[0.5951224565505981],['description']
hei,['50133'],[],description,3,0,[],,"['51388', '51323', '51377']","[0.5951224565505981, 0.5814061164855957, 0.5669804811477661]","['description', 'description', 'description']"
implicated,['50133'],[],description,1,0,[],,['51388'],[0.47248706221580505],['description']
implicated,['50133'],[],description,3,0,[],,"['51388', '85', '50143']","[0.47248706221580505, 0.45837634801864624, 0.4509172737598419]","['description', 'description', 'description']"
in the field,['50133'],[],description,1,0,[],,['60293'],[0.488148033618927],['description']
in the field,['50133'],[],description,3,0,[],,"['60293', '51388', '60977']","[0.488148033618927, 0.4769538342952728, 0.4733901023864746]","['description', 'description', 'description']"
inefficient 翻译,['50133'],[],description,1,0,[],,['85'],[0.600755512714386],['description']
inefficient 翻译,['50133'],[],description,3,0,[],,"['85', '62172', '50143']","[0.600755512714386, 0.5880521535873413, 0.5484533309936523]","['description', 'description', 'description']"
joke什么意思,['50133'],[],description,1,0,[],,['52336'],[0.49683380126953125],['description']
joke什么意思,['50133'],[],description,3,0,[],,"['52336', '85', '51388']","[0.49683380126953125, 0.49470755457878113, 0.49354636669158936]","['description', 'description', 'description']"
junior怎么读音,['50133'],[],description,1,0,[],,['51388'],[0.5121827721595764],['description']
junior怎么读音,['50133'],[],description,3,0,[],,"['51388', '51381', '85']","[0.5121827721595764, 0.5039310455322266, 0.49389421939849854]","['description', 'description', 'description']"
ko,['50133'],[],description,1,0,[],,['51377'],[0.5194553732872009],['description']
ko,['50133'],[],description,3,0,[],,"['51377', '51388', '85']","[0.5194553732872009, 0.5097271800041199, 0.4950540065765381]","['description', 'description', 'description']"
lake,['50133'],[],description,1,0,[],,['62306'],[0.4897019863128662],['description']
lake,['50133'],[],description,3,0,[],,"['62306', '5671', '62106']","[0.4897019863128662, 0.4875732660293579, 0.4817385673522949]","['description', 'description', 'description']"
lan,['50133'],[],description,1,0,[],,['23'],[0.5861309170722961],['description']
lan,['50133'],[],description,3,0,[],,"['23', '51388', '85']","[0.5861309170722961, 0.5449295043945312, 0.544500470161438]","['description', 'description', 'description']"
laughs,['50133'],[],description,1,0,[],,['23'],[0.4976126551628113],['description']
laughs,['50133'],[],description,3,0,[],,"['23', '51388', '51377']","[0.4976126551628113, 0.4918150007724762, 0.48850077390670776]","['description', 'description', 'description']"
lcx,['50133'],[],description,1,0,[],,['51323'],[0.5174248814582825],['description']
lcx,['50133'],[],description,3,0,[],,"['51323', '51388', '51044']","[0.5174248814582825, 0.5074328780174255, 0.497810959815979]","['description', 'description', 'description']"
lifegoeson是什么意思,['50133'],[],description,1,0,[],,['85'],[0.4641062617301941],['description']
lifegoeson是什么意思,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.4641062617301941, 0.45110082626342773, 0.44913288950920105]","['description', 'description', 'description']"
make英语怎么读,['50133'],[],description,1,0,[],,['85'],[0.5705031156539917],['description']
make英语怎么读,['50133'],[],description,3,0,[],,"['85', '50143', '62172']","[0.5705031156539917, 0.5701225399971008, 0.558660626411438]","['description', 'description', 'description']"
malfunction翻译成中文,['50133'],[],description,1,0,[],,['85'],[0.51170814037323],['description']
malfunction翻译成中文,['50133'],[],description,3,0,[],,"['85', '51388', '62172']","[0.51170814037323, 0.5007417798042297, 0.49077123403549194]","['description', 'description', 'description']"
mars,['50133'],[],description,1,0,[],,['51323'],[0.5227246284484863],['description']
mars,['50133'],[],description,3,0,[],,"['51323', '62306', '62106']","[0.5227246284484863, 0.5071250200271606, 0.5049971342086792]","['description', 'description', 'description']"
messing,['50133'],[],description,1,0,[],,['51388'],[0.5080549120903015],['description']
messing,['50133'],[],description,3,0,[],,"['51388', '85', '51323']","[0.5080549120903015, 0.47898316383361816, 0.4732247591018677]","['description', 'description', 'description']"
miko是什么意思,['50133'],[],description,1,0,[],,['51388'],[0.5157866477966309],['description']
miko是什么意思,['50133'],[],description,3,0,[],,"['51388', '51386', '52336']","[0.5157866477966309, 0.4858620762825012, 0.48212823271751404]","['description', 'description', 'description']"
morph,['50133'],[],description,1,0,[],,['50143'],[0.5795223712921143],['description']
morph,['50133'],[],description,3,0,[],,"['50143', '85', '51388']","[0.5795223712921143, 0.5730036497116089, 0.5728376507759094]","['description', 'description', 'description']"
nut,['50133'],[],description,1,0,[],,['51388'],[0.5273935794830322],['description']
nut,['50133'],[],description,3,0,[],,"['51388', '51323', '51044']","[0.5273935794830322, 0.5241361856460571, 0.5216147303581238]","['description', 'description', 'description']"
outside,['50133'],[],description,1,0,[],,['5671'],[0.5301544666290283],['description']
outside,['50133'],[],description,3,0,[],,"['5671', '62106', '62306']","[0.5301544666290283, 0.5192262530326843, 0.51739501953125]","['description', 'description', 'description']"
partner,['50133'],[],description,1,0,[],,['60977'],[0.5327936410903931],['description']
partner,['50133'],[],description,3,0,[],,"['60977', '51388', '51457']","[0.5327936410903931, 0.5022331476211548, 0.4941815137863159]","['description', 'description', 'description']"
populace,['50133'],[],description,1,0,[],,['62306'],[0.5004009008407593],['description']
populace,['50133'],[],description,3,0,[],,"['62306', '5601', '51323']","[0.5004009008407593, 0.49723848700523376, 0.49670475721359253]","['description', 'description', 'description']"
pound翻译,['50133'],[],description,1,0,[],,['85'],[0.5840377807617188],['description']
pound翻译,['50133'],[],description,3,0,[],,"['85', '62172', '51388']","[0.5840377807617188, 0.5791036486625671, 0.5681494474411011]","['description', 'description', 'description']"
predict怎么读,['50133'],[],description,1,0,[],,['51388'],[0.5226562023162842],['description']
predict怎么读,['50133'],[],description,3,0,[],,"['51388', '85', '62172']","[0.5226562023162842, 0.5001612901687622, 0.48407208919525146]","['description', 'description', 'description']"
present perfect,['50133'],[],description,1,0,[],,['50143'],[0.5295718312263489],['description']
present perfect,['50133'],[],description,3,0,[],,"['50143', '85', '51388']","[0.5295718312263489, 0.4828857481479645, 0.4466177225112915]","['description', 'description', 'description']"
price 翻译,['50133'],[],description,1,0,[],,['51388'],[0.6632399559020996],['description']
price 翻译,['50133'],[],description,3,0,[],,"['51388', '85', '62172']","[0.6632399559020996, 0.6417676210403442, 0.6284029483795166]","['description', 'description', 'description']"
proactively,['50133'],[],description,1,0,[],,['60977'],[0.4864806830883026],['description']
proactively,['50133'],[],description,3,0,[],,"['60977', '85', '60293']","[0.4864806830883026, 0.4620342254638672, 0.46127837896347046]","['description', 'description', 'description']"
puppet的英文,['50133'],[],description,1,0,[],,['51388'],[0.5338211059570312],['description']
puppet的英文,['50133'],[],description,3,0,[],,"['51388', '85', '62172']","[0.5338211059570312, 0.5131024122238159, 0.5001152753829956]","['description', 'description', 'description']"
puppy的中文翻译,['50133'],[],description,1,0,[],,['51388'],[0.5704810619354248],['description']
puppy的中文翻译,['50133'],[],description,3,0,[],,"['51388', '85', '62172']","[0.5704810619354248, 0.5489405393600464, 0.5458749532699585]","['description', 'description', 'description']"
rack,['50133'],[],description,1,0,[],,['51044'],[0.49951058626174927],['description']
