query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
000063中兴通讯股票,['50160'],[],description,1,0,[],,['50161'],[0.582160234451294],['description']
000063中兴通讯股票,['50160'],[],description,3,0,[],,"['50161', '5432', '50709']","[0.582160234451294, 0.5736978054046631, 0.5447998046875]","['description', 'description', 'description']"
600027股票,['50160'],[],description,1,0,[],,['50161'],[0.512758731842041],['description']
600027股票,['50160'],[],description,3,0,[],,"['50161', '5432', '50709']","[0.512758731842041, 0.5115069150924683, 0.4534567594528198]","['description', 'description', 'description']"
600029南航股票行情,['50160'],[],description,1,0,[],,['50161'],[0.613715410232544],['description']
600029南航股票行情,['50160'],[],description,3,0,[],,"['50161', '5432', '50159']","[0.613715410232544, 0.6107443571090698, 0.5952531099319458]","['description', 'description', 'description']"
600801股票行情走势,['50160'],[],description,1,0,[],,['50161'],[0.6215601563453674],['description']
600801股票行情走势,['50160'],[],description,3,0,[],,"['50161', '5432', '50709']","[0.6215601563453674, 0.6205580234527588, 0.569896936416626]","['description', 'description', 'description']"
600941中国移动股票,['50160'],[],description,1,0,[],,['50161'],[0.5627104043960571],['description']
600941中国移动股票,['50160'],[],description,3,0,[],,"['50161', '5432', '50709']","[0.5627104043960571, 0.5557000041007996, 0.5142485499382019]","['description', 'description', 'description']"
600999的股价,['50160'],[],description,1,0,[],,['50161'],[0.6838794946670532],['description']
600999的股价,['50160'],[],description,3,0,[],,"['50161', '5432', '50162']","[0.6838794946670532, 0.6594921350479126, 0.6085389256477356]","['description', 'description', 'description']"
601088股票行情,['50160'],[],description,1,0,[],,['50161'],[0.6826788187026978],['description']
601088股票行情,['50160'],[],description,3,0,[],,"['50161', '5432', '50162']","[0.6826788187026978, 0.6511906385421753, 0.6054508686065674]","['description', 'description', 'description']"
9988股票,['50160'],[],description,1,0,[],,['5432'],[0.5929081439971924],['description']
9988股票,['50160'],[],description,3,0,[],,"['5432', '50161', '50162']","[0.5929081439971924, 0.5660332441329956, 0.5469621419906616]","['description', 'description', 'description']"
a 股万科,['50160'],[],description,1,0,[],,['50161'],[0.6434674263000488],['description']
a 股万科,['50160'],[],description,3,0,[],,"['50161', '50926', '50709']","[0.6434674263000488, 0.6251262426376343, 0.610995352268219]","['description', 'description', 'description']"
a股中国石化股票,['50160'],[],description,1,0,[],,['50161'],[0.646437406539917],['description']
a股中国石化股票,['50160'],[],description,3,0,[],,"['50161', '5432', '50926']","[0.646437406539917, 0.5851413011550903, 0.5801181793212891]","['description', 'description', 'description']"
bilibili股票,['50160'],[],description,1,0,[],,['5432'],[0.5954463481903076],['description']
bilibili股票,['50160'],[],description,3,0,[],,"['5432', '5428', '50709']","[0.5954463481903076, 0.5918444991111755, 0.5718371868133545]","['description', 'description', 'description']"
htht 股票,['50160'],[],description,1,0,[],,['50162'],[0.6170117855072021],['description']
htht 股票,['50160'],[],description,3,0,[],,"['50162', '5432', '50161']","[0.6170117855072021, 0.6087460517883301, 0.6049925088882446]","['description', 'description', 'description']"
万科股票最新行情,['50160'],[],description,1,0,[],,['5432'],[0.6427106857299805],['description']
万科股票最新行情,['50160'],[],description,3,0,[],,"['5432', '50709', '50161']","[0.6427106857299805, 0.6292096376419067, 0.620803713798523]","['description', 'description', 'description']"
三一重工股票,['50160'],[],description,1,0,[],,['5432'],[0.5911474227905273],['description']
三一重工股票,['50160'],[],description,3,0,[],,"['5432', '50161', '50159']","[0.5911474227905273, 0.5741367936134338, 0.5557881593704224]","['description', 'description', 'description']"
三花智控股票行情,['50160'],[],description,1,0,[],,['5432'],[0.6247201561927795],['description']
三花智控股票行情,['50160'],[],description,3,0,[],,"['5432', '50161', '50159']","[0.6247201561927795, 0.5595099925994873, 0.5561382174491882]","['description', 'description', 'description']"
东方航空股票,['50160'],[],description,1,0,[],,['50161'],[0.548103928565979],['description']
