query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
t泰安市换门窗去哪里,['5273'],[],description,1,0,[],,['47198'],[0.3816310167312622],['description']
t泰安市换门窗去哪里,['5273'],[],description,3,0,[],,"['47198', '5671', '5778']","[0.3816310167312622, 0.37565523386001587, 0.3374008238315582]","['description', 'description', 'description']"
上海家政公司排名前十名有哪些,['5273'],[],description,1,0,[],,['47198'],[0.4750157296657562],['description']
上海家政公司排名前十名有哪些,['5273'],[],description,3,0,[],,"['47198', '5778', '51457']","[0.4750157296657562, 0.4465712606906891, 0.4446449875831604]","['description', 'description', 'description']"
上海搬家公司价格,['5273'],[],description,1,0,[],,['50161'],[0.42899101972579956],['description']
上海搬家公司价格,['5273'],[],description,3,0,[],,"['50161', '60338', '47198']","[0.42899101972579956, 0.4053953289985657, 0.4037366509437561]","['description', 'description', 'description']"
上海装修公司有哪些,['5273'],[],description,1,0,[],,['47198'],[0.48052406311035156],['description']
上海装修公司有哪些,['5273'],[],description,3,0,[],,"['47198', '5012', '5881']","[0.48052406311035156, 0.4599835276603699, 0.44479650259017944]","['description', 'description', 'description']"
上门安装监控,['5273'],[],description,1,0,[],,['47198'],[0.4375738501548767],['description']
上门安装监控,['5273'],[],description,3,0,[],,"['47198', '47242', '5778']","[0.4375738501548767, 0.4173620939254761, 0.41401660442352295]","['description', 'description', 'description']"
上门服务在线,['5273'],[],description,1,0,[],,['5778'],[0.6074749231338501],['description']
上门服务在线,['5273'],[],description,3,0,[],,"['5778', '47198', '5671']","[0.6074749231338501, 0.6030124425888062, 0.5556533932685852]","['description', 'description', 'description']"
乌鲁木齐上门,['5273'],[],description,1,0,[],,['47198'],[0.5087074041366577],['description']
乌鲁木齐上门,['5273'],[],description,3,0,[],,"['47198', '5671', '50192']","[0.5087074041366577, 0.48916172981262207, 0.4720434546470642]","['description', 'description', 'description']"
争洛阳开荒,['5273'],[],description,1,0,[],,['5550'],[0.4576265811920166],['description']
争洛阳开荒,['5273'],[],description,3,0,[],,"['5550', '5671', '51474']","[0.4576265811920166, 0.4242669343948364, 0.39277976751327515]","['description', 'description', 'description']"
