query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
上海到北京火车时刻表查询,['60874'],[],description,1,0,[],,['60872'],[0.6750813126564026],['description']
上海到北京火车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.6750813126564026, 0.6671204566955566, 0.5462347865104675]","['description', 'description', 'description']"
上海到杭州火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.6717233657836914],['description']
上海到杭州火车时刻表查询,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6717233657836914, 0.6395010948181152, 0.5221853256225586]","['description', 'description', 'description']"
上海到汨罗东高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.6237082481384277],['description']
上海到汨罗东高铁时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6237082481384277, 0.5048190355300903, 0.4234822988510132]","['description', 'description', 'description']"
上海虹桥到宿迁高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.6637314558029175],['description']
上海虹桥到宿迁高铁时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '60868']","[0.6637314558029175, 0.5490144491195679, 0.4442072808742523]","['description', 'description', 'description']"
东台到泗阳高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5766243934631348],['description']
东台到泗阳高铁时刻表查询,['60874'],[],description,3,0,[],,"['5851', '60872', '60868']","[0.5766243934631348, 0.48972171545028687, 0.40593311190605164]","['description', 'description', 'description']"
丰台站到天枉山火车票价,['60874'],[],description,1,0,[],,['60872'],[0.517239511013031],['description']
丰台站到天枉山火车票价,['60874'],[],description,3,1,['60874'],2.0,"['60872', '60874', '5851']","[0.517239511013031, 0.4827805459499359, 0.46943342685699463]","['description', 'description', 'description']"
余姚北到上海南站高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5902681946754456],['description']
余姚北到上海南站高铁时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5902681946754456, 0.5442302227020264, 0.4231742024421692]","['description', 'description', 'description']"
信阳到泰安的火车票,['60874'],[],description,1,0,[],,['60872'],[0.4987163841724396],['description']
信阳到泰安的火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.4987163841724396, 0.49531686305999756, 0.44332319498062134]","['description', 'description', 'description']"
兰州到陇西火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5394636392593384],['description']
兰州到陇西火车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5394636392593384, 0.47363075613975525, 0.42006319761276245]","['description', 'description', 'description']"
到聊城的火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.6186560392379761],['description']
到聊城的火车时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.6186560392379761, 0.5392875671386719, 0.48739397525787354]","['description', 'description', 'description']"
北京到临沂火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5744991302490234],['description']
北京到临沂火车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5744991302490234, 0.5558933019638062, 0.5533649325370789]","['description', 'description', 'description']"
北京到呼和浩特的火车,['60874'],[],description,1,0,[],,['60872'],[0.5566622018814087],['description']
北京到呼和浩特的火车,['60874'],[],description,3,1,['60874'],2.0,"['60872', '60874', '5851']","[0.5566622018814087, 0.5082398056983948, 0.5021079778671265]","['description', 'description', 'description']"
北京到天津的高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.6642495393753052],['description']
北京到天津的高铁时刻表,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.6642495393753052, 0.6017528176307678, 0.5580905079841614]","['description', 'description', 'description']"
北京到张家口的高铁,['60874'],[],description,1,0,[],,['5851'],[0.5294157266616821],['description']
北京到张家口的高铁,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5294157266616821, 0.4950491786003113, 0.4934861660003662]","['description', 'description', 'description']"
北京到牡丹江的火车时刻表,['60874'],[],description,1,0,[],,['60872'],[0.5616196990013123],['description']
北京到牡丹江的火车时刻表,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5616196990013123, 0.5614780187606812, 0.5235571265220642]","['description', 'description', 'description']"
北京到通辽的高铁都有几点的,['60874'],[],description,1,0,[],,['5851'],[0.5797216892242432],['description']
北京到通辽的高铁都有几点的,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5797216892242432, 0.5516667366027832, 0.491919606924057]","['description', 'description', 'description']"
北京到鞍山的火车时刻表,['60874'],[],description,1,0,[],,['60872'],[0.5714102387428284],['description']
北京到鞍山的火车时刻表,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5714102387428284, 0.5708545446395874, 0.5085752010345459]","['description', 'description', 'description']"
北京站到廊坊的火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5965911149978638],['description']
北京站到廊坊的火车时刻表查询,['60874'],[],description,3,1,['60874'],2.0,"['5851', '60874', '60872']","[0.5965911149978638, 0.5905784368515015, 0.5501152873039246]","['description', 'description', 'description']"
北京西站至石家庄,['60874'],[],description,1,1,['60874'],1.0,['60874'],[0.6108946800231934],['description']
北京西站至石家庄,['60874'],[],description,3,1,['60874'],1.0,"['60874', '60872', '5851']","[0.6108946800231934, 0.5913459062576294, 0.5612660646438599]","['description', 'description', 'description']"
南京到北京丰台的火车票,['60874'],[],description,1,0,[],,['60872'],[0.555667519569397],['description']
南京到北京丰台的火车票,['60874'],[],description,3,1,['60874'],2.0,"['60872', '60874', '60868']","[0.555667519569397, 0.5475746393203735, 0.5014834403991699]","['description', 'description', 'description']"
南京到庐山动车,['60874'],[],description,1,0,[],,['60872'],[0.36621007323265076],['description']
南京到庐山动车,['60874'],[],description,3,1,['60874'],2.0,"['60872', '60874', '5851']","[0.36621007323265076, 0.3477269113063812, 0.3465859293937683]","['description', 'description', 'description']"
南京到淮北高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.621323823928833],['description']
南京到淮北高铁时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.621323823928833, 0.533607006072998, 0.5062992572784424]","['description', 'description', 'description']"
南昌到昆明,['60874'],[],description,1,0,[],,['5851'],[0.5353763103485107],['description']
南昌到昆明,['60874'],[],description,3,0,[],,"['5851', '47198', '60872']","[0.5353763103485107, 0.5204603672027588, 0.508349597454071]","['description', 'description', 'description']"
南昌到芜湖的火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5631835460662842],['description']
南昌到芜湖的火车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5631835460662842, 0.523061215877533, 0.49654483795166016]","['description', 'description', 'description']"
南昌到西安的火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5878894925117493],['description']
南昌到西安的火车时刻表,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5878894925117493, 0.5196259021759033, 0.47911912202835083]","['description', 'description', 'description']"
南昌到赣州的火车票,['60874'],[],description,1,0,[],,['60872'],[0.5444587469100952],['description']
南昌到赣州的火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5444587469100952, 0.5371785163879395, 0.507874071598053]","['description', 'description', 'description']"
南昌西到武汉站,['60874'],[],description,1,0,[],,['5851'],[0.49142205715179443],['description']
南昌西到武汉站,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.49142205715179443, 0.45905670523643494, 0.4541809558868408]","['description', 'description', 'description']"
南通到许昌火车票查询,['60874'],[],description,1,0,[],,['60872'],[0.5184795260429382],['description']
南通到许昌火车票查询,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5184795260429382, 0.517941951751709, 0.5091971158981323]","['description', 'description', 'description']"
厦门到抚州动车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5210679769515991],['description']
厦门到抚州动车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5210679769515991, 0.46039921045303345, 0.4382765293121338]","['description', 'description', 'description']"
合肥到亳州的火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5527259111404419],['description']
合肥到亳州的火车时刻表,['60874'],[],description,3,1,['60874'],2.0,"['5851', '60874', '60872']","[0.5527259111404419, 0.48296183347702026, 0.48158717155456543]","['description', 'description', 'description']"
合肥到北京高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.602525532245636],['description']
合肥到北京高铁时刻表查询,['60874'],[],description,3,1,['60874'],2.0,"['5851', '60874', '60872']","[0.602525532245636, 0.526748538017273, 0.5135068297386169]","['description', 'description', 'description']"
合肥到汕头高铁,['60874'],[],description,1,0,[],,['5851'],[0.48350340127944946],['description']
合肥到汕头高铁,['60874'],[],description,3,0,[],,"['5851', '60872', '47198']","[0.48350340127944946, 0.4352670907974243, 0.37697479128837585]","['description', 'description', 'description']"
合肥到界首火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5595664978027344],['description']
合肥到界首火车时刻表,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5595664978027344, 0.4755687117576599, 0.45459702610969543]","['description', 'description', 'description']"
合肥到苏州的火车票,['60874'],[],description,1,0,[],,['60872'],[0.5640897154808044],['description']
合肥到苏州的火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5640897154808044, 0.5279490947723389, 0.47322189807891846]","['description', 'description', 'description']"
合肥到铜陵的高铁,['60874'],[],description,1,0,[],,['5851'],[0.4891180992126465],['description']
合肥到铜陵的高铁,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.4891180992126465, 0.397475004196167, 0.37502992153167725]","['description', 'description', 'description']"
哈尔滨到天津火车时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5878034830093384],['description']
哈尔滨到天津火车时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5878034830093384, 0.5557461977005005, 0.4812665581703186]","['description', 'description', 'description']"
哈市到绥化的火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5406800508499146],['description']
哈市到绥化的火车时刻表,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5406800508499146, 0.5004982352256775, 0.42228206992149353]","['description', 'description', 'description']"
嘉兴到南阳的火车票,['60874'],[],description,1,0,[],,['60872'],[0.502623975276947],['description']
嘉兴到南阳的火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.502623975276947, 0.5016019940376282, 0.48447465896606445]","['description', 'description', 'description']"
大连到沈阳的火车时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5352675318717957],['description']
大连到沈阳的火车时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5352675318717957, 0.5146943926811218, 0.4293504059314728]","['description', 'description', 'description']"
天水到兰州的高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.598264217376709],['description']
天水到兰州的高铁时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.598264217376709, 0.48083919286727905, 0.40181440114974976]","['description', 'description', 'description']"
天津到通辽火车票查询,['60874'],[],description,1,0,[],,['60872'],[0.5571911334991455],['description']
天津到通辽火车票查询,['60874'],[],description,3,1,['60874'],2.0,"['60872', '60874', '5851']","[0.5571911334991455, 0.5102002024650574, 0.5012415647506714]","['description', 'description', 'description']"
太原到大同的火车票,['60874'],[],description,1,0,[],,['60872'],[0.5293467044830322],['description']
太原到大同的火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.5293467044830322, 0.4698018431663513, 0.4641687870025635]","['description', 'description', 'description']"
太原到威海高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5931580662727356],['description']
太原到威海高铁时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5931580662727356, 0.5123260617256165, 0.43435534834861755]","['description', 'description', 'description']"
安吉到杭州南火车票,['60874'],[],description,1,0,[],,['60872'],[0.49655452370643616],['description']
安吉到杭州南火车票,['60874'],[],description,3,1,['60874'],3.0,"['60872', '5851', '60874']","[0.49655452370643616, 0.4822896718978882, 0.4314858913421631]","['description', 'description', 'description']"
安阳到洛阳高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.5864475965499878],['description']
安阳到洛阳高铁时刻表查询,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.5864475965499878, 0.4393480718135834, 0.43223339319229126]","['description', 'description', 'description']"
安阳到西平的火车,['60874'],[],description,1,0,[],,['5851'],[0.38648661971092224],['description']
安阳到西平的火车,['60874'],[],description,3,1,['60874'],3.0,"['5851', '60872', '60874']","[0.38648661971092224, 0.36561864614486694, 0.3430650234222412]","['description', 'description', 'description']"
山阳到商洛高铁时刻表,['60874'],[],description,1,0,[],,['5851'],[0.5742092132568359],['description']
山阳到商洛高铁时刻表,['60874'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5742092132568359, 0.4598079025745392, 0.3941577672958374]","['description', 'description', 'description']"
岳阳到深圳高铁时刻表查询,['60874'],[],description,1,0,[],,['5851'],[0.611744225025177],['description']
岳阳到深圳高铁时刻表查询,['60874'],[],description,3,0,[],,"['5851', '60872', '47198']","[0.611744225025177, 0.5249849557876587, 0.4307047724723816]","['description', 'description', 'description']"
