query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
a股大盘指数,['51088'],[],description,1,0,[],,['5351'],[0.7362796068191528],['description']
a股大盘指数,['51088'],[],description,3,0,[],,"['5351', '50926', '50161']","[0.7362796068191528, 0.7357960343360901, 0.7061600685119629]","['description', 'description', 'description']"
a股股市,['51088'],[],description,1,0,[],,['50926'],[0.7211121320724487],['description']
a股股市,['51088'],[],description,3,0,[],,"['50926', '50161', '50709']","[0.7211121320724487, 0.6918981075286865, 0.6296485662460327]","['description', 'description', 'description']"
世界股市行情最新消息,['51088'],[],description,1,0,[],,['50926'],[0.6858692765235901],['description']
世界股市行情最新消息,['51088'],[],description,3,0,[],,"['50926', '50161', '5432']","[0.6858692765235901, 0.5785261392593384, 0.5767915844917297]","['description', 'description', 'description']"
亚洲股市最新行情,['51088'],[],description,1,0,[],,['50926'],[0.6455284357070923],['description']
亚洲股市最新行情,['51088'],[],description,3,0,[],,"['50926', '5428', '50161']","[0.6455284357070923, 0.5678130388259888, 0.5554007291793823]","['description', 'description', 'description']"
今大盘多少点,['51088'],[],description,1,0,[],,['50926'],[0.634461522102356],['description']
今大盘多少点,['51088'],[],description,3,0,[],,"['50926', '5432', '50161']","[0.634461522102356, 0.6189796924591064, 0.6188182234764099]","['description', 'description', 'description']"
今天大盘的走势,['51088'],[],description,1,0,[],,['50926'],[0.6873214840888977],['description']
今天大盘的走势,['51088'],[],description,3,0,[],,"['50926', '50161', '50709']","[0.6873214840888977, 0.6704055666923523, 0.6593154668807983]","['description', 'description', 'description']"
今天欧美股市行情,['51088'],[],description,1,0,[],,['50926'],[0.671820342540741],['description']
今天欧美股市行情,['51088'],[],description,3,0,[],,"['50926', '50161', '5428']","[0.671820342540741, 0.5898216962814331, 0.585125207901001]","['description', 'description', 'description']"
今天的股市怎样的,['51088'],[],description,1,0,[],,['50926'],[0.675420343875885],['description']
今天的股市怎样的,['51088'],[],description,3,0,[],,"['50926', '50161', '5432']","[0.675420343875885, 0.6713907122612, 0.6610041260719299]","['description', 'description', 'description']"
今天美股开盘吗,['51088'],[],description,1,0,[],,['50926'],[0.632213830947876],['description']
今天美股开盘吗,['51088'],[],description,3,0,[],,"['50926', '50161', '50160']","[0.632213830947876, 0.5997032523155212, 0.5943413376808167]","['description', 'description', 'description']"
今天股市大盘行情最新消息,['51088'],[],description,1,0,[],,['50926'],[0.6636059284210205],['description']
今天股市大盘行情最新消息,['51088'],[],description,3,0,[],,"['50926', '5432', '50161']","[0.6636059284210205, 0.5967616438865662, 0.5924884080886841]","['description', 'description', 'description']"
今天股市行情最新消息,['51088'],[],description,1,0,[],,['50926'],[0.6698914170265198],['description']
今天股市行情最新消息,['51088'],[],description,3,0,[],,"['50926', '50161', '5432']","[0.6698914170265198, 0.6314536333084106, 0.629707396030426]","['description', 'description', 'description']"
今日a股行情走势,['51088'],[],description,1,0,[],,['50161'],[0.6638839244842529],['description']
今日a股行情走势,['51088'],[],description,3,0,[],,"['50161', '50926', '50709']","[0.6638839244842529, 0.6335136890411377, 0.604092001914978]","['description', 'description', 'description']"
今日亚洲股市实时行情,['51088'],[],description,1,0,[],,['50926'],[0.6778846383094788],['description']
今日亚洲股市实时行情,['51088'],[],description,3,0,[],,"['50926', '50161', '50162']","[0.6778846383094788, 0.6258528232574463, 0.5811747312545776]","['description', 'description', 'description']"
今日大盘指数,['51088'],[],description,1,0,[],,['50926'],[0.7128556966781616],['description']
今日大盘指数,['51088'],[],description,3,0,[],,"['50926', '5351', '50161']","[0.7128556966781616, 0.6860808730125427, 0.6671805381774902]","['description', 'description', 'description']"
今日港股行情,['51088'],[],description,1,0,[],,['50926'],[0.704925000667572],['description']
今日港股行情,['51088'],[],description,3,0,[],,"['50926', '50162', '50161']","[0.704925000667572, 0.6996418833732605, 0.6663625240325928]","['description', 'description', 'description']"
今日美股最新行情,['51088'],[],description,1,0,[],,['50926'],[0.7324331402778625],['description']
今日美股最新行情,['51088'],[],description,3,0,[],,"['50926', '50160', '5428']","[0.7324331402778625, 0.6496138572692871, 0.649169921875]","['description', 'description', 'description']"
今日股市行情,['51088'],[],description,1,0,[],,['50926'],[0.7213873863220215],['description']
