query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
12v逆变器,['5359'],[],description,1,0,[],,['60977'],[0.33162593841552734],['description']
12v逆变器,['5359'],[],description,3,0,[],,"['60977', '51044', '5544']","[0.33162593841552734, 0.3267558813095093, 0.31840676069259644]","['description', 'description', 'description']"
304不锈钢,['5359'],[],description,1,0,[],,['60977'],[0.4208466112613678],['description']
304不锈钢,['5359'],[],description,3,0,[],,"['60977', '5881', '51323']","[0.4208466112613678, 0.4024081230163574, 0.39735332131385803]","['description', 'description', 'description']"
4.2米厢式货车,['5359'],[],description,1,0,[],,['50760'],[0.4222334623336792],['description']
4.2米厢式货车,['5359'],[],description,3,0,[],,"['50760', '5819', '50574']","[0.4222334623336792, 0.39405766129493713, 0.38833656907081604]","['description', 'description', 'description']"
60吨地磅价格大概要多少钱,['5359'],[],description,1,0,[],,['60338'],[0.45904970169067383],['description']
60吨地磅价格大概要多少钱,['5359'],[],description,3,0,[],,"['60338', '51590', '60540']","[0.45904970169067383, 0.41899383068084717, 0.40128466486930847]","['description', 'description', 'description']"
pc板,['5359'],[],description,1,0,[],,['60977'],[0.4400169253349304],['description']
pc板,['5359'],[],description,3,0,[],,"['60977', '51388', '47198']","[0.4400169253349304, 0.4028964638710022, 0.39623022079467773]","['description', 'description', 'description']"
pe管厂家,['5359'],[],description,1,1,['5359'],1.0,['5359'],[0.40602317452430725],['description']
pe管厂家,['5359'],[],description,3,1,['5359'],1.0,"['5359', '47198', '5881']","[0.40602317452430725, 0.3596579134464264, 0.33434295654296875]","['description', 'description', 'description']"
pt螺纹,['5359'],[],description,1,0,[],,['47198'],[0.3881140649318695],['description']
pt螺纹,['5359'],[],description,3,0,[],,"['47198', '51388', '60977']","[0.3881140649318695, 0.3790883421897888, 0.37900203466415405]","['description', 'description', 'description']"
三轮电车,['5359'],[],description,1,0,[],,['5271'],[0.4974714517593384],['description']
三轮电车,['5359'],[],description,3,0,[],,"['5271', '5819', '50574']","[0.4974714517593384, 0.4738537669181824, 0.45069509744644165]","['description', 'description', 'description']"
不锈钢架子,['5359'],[],description,1,1,['5359'],1.0,['5359'],[0.3342762589454651],['description']
不锈钢架子,['5359'],[],description,3,1,['5359'],1.0,"['5359', '5103', '60977']","[0.3342762589454651, 0.3174009323120117, 0.3054882287979126]","['description', 'description', 'description']"
不锈钢管,['5359'],[],description,1,0,[],,['51590'],[0.38485199213027954],['description']
不锈钢管,['5359'],[],description,3,0,[],,"['51590', '51088', '5881']","[0.38485199213027954, 0.3808324337005615, 0.36533334851264954]","['description', 'description', 'description']"
东元电机,['5359'],[],description,1,0,[],,['5881'],[0.4879944324493408],['description']
东元电机,['5359'],[],description,3,0,[],,"['5881', '5271', '5544']","[0.4879944324493408, 0.3768045902252197, 0.3747509717941284]","['description', 'description', 'description']"
东风洒水车,['5359'],[],description,1,0,[],,['5819'],[0.36942368745803833],['description']
东风洒水车,['5359'],[],description,3,0,[],,"['5819', '5271', '47198']","[0.36942368745803833, 0.3603938817977905, 0.34380704164505005]","['description', 'description', 'description']"
